Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,113,-,-,-,-
ACQUAPPESA,155,-,-,-,-
ACRI,1905,26,-,-,-
AIELLO CALABRO,98,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,160,-,-,-,-
ALESSANDRIA DEL CARRETTO,8,-,-,-,-
ALTILIA,89,-,-,-,-
ALTOMONTE,526,-,-,-,-
ALTRA ASP,856,9,-,-,-
ALTRA REGIONE,594,11,-,-,-
AMANTEA,1909,18,-,-,-
AMENDOLARA,145,-,-,-,-
APRIGLIANO,355,9,-,-,-
BELMONTE CALABRO,175,-,-,-,-
BELSITO,105,-,-,-,-
BELVEDERE MARITTIMO,787,9,-,-,-
BIANCHI,172,-,-,-,-
BISIGNANO,1294,17,-,-,-
BOCCHIGLIERO,116,7,-,-,-
BONIFATI,191,-,-,-,-
BUONVICINO,130,-,-,-,-
CALOPEZZATI,123,-,-,-,-
CALOVETO,178,-,-,-,-
CAMPANA,229,6,-,-,-
CANNA,47,-,-,-,-
CARIATI,657,12,-,-,-
CAROLEI,367,-,-,-,-
CARPANZANO,8,-,-,-,-
CASALI DEL MANCO,1452,18,-,-,-
CASSANO ALLO IONIO,2208,29,-,-,-
CASTIGLIONE COSENTINO,350,-,-,-,-
CASTROLIBERO,1361,12,-,-,-
CASTROREGIO,12,-,-,-,-
CASTROVILLARI,2025,23,-,-,-
CELICO,381,7,-,-,-
CELLARA,57,-,-,-,-
CERCHIARA DI CALABRIA,188,-,-,-,-
CERISANO,390,-,-,-,-
CERVICATI,94,-,-,-,-
CERZETO,182,-,-,-,-
CETRARO,1184,16,-,-,-
CIVITA,35,-,-,-,-
CLETO,108,-,-,-,-
COLOSIMI,158,-,-,-,-
CORIGLIANO-ROSSANO,11676,146,-,-,-
COSENZA,9851,113,-,-,-
CROPALATI,112,-,-,-,-
CROSIA,1308,13,-,-,-
DIAMANTE,264,-,-,-,-
DIPIGNANO,634,8,-,-,-
DOMANICO,160,-,-,-,-
FAGNANO CASTELLO,223,-,-,-,-
FALCONARA ALBANESE,148,-,-,-,-
FIGLINE VEGLIATURO,187,-,-,-,-
FIRMO,121,-,-,-,-
FIUMEFREDDO BRUZIO,328,-,-,-,-
FRANCAVILLA MARITTIMA,320,-,-,-,-
FRASCINETO,182,-,-,-,-
FUSCALDO,1016,8,-,-,-
GRIMALDI,151,-,-,-,-
GRISOLIA,310,-,-,-,-
GUARDIA PIEMONTESE,167,-,-,-,-
LAGO,244,-,-,-,-
LAINO BORGO,184,-,-,-,-
LAINO CASTELLO,79,-,-,-,-
LAPPANO,110,-,-,-,-
LATTARICO,533,-,-,-,-
LONGOBARDI,200,17,-,-,-
LONGOBUCCO,407,-,-,-,-
LUNGRO,175,6,-,-,-
LUZZI,1183,13,-,-,-
MAIERA',78,-,-,-,-
MALITO,74,-,-,-,-
MALVITO,155,-,-,-,-
MANDATORICCIO,299,-,-,-,-
MANGONE,275,-,-,-,-
MARANO MARCHESATO,498,8,-,-,-
MARANO PRINCIPATO,376,-,-,-,-
MARZI,170,-,-,-,-
MENDICINO,1356,-,-,-,-
MONGRASSANO,236,-,-,-,-
MONTALTO UFFUGO,3347,22,-,-,-
MONTEGIORDANO,153,-,-,-,-
MORANO CALABRO,255,9,-,-,-
MORMANNO,174,7,-,-,-
MOTTAFOLLONE,74,-,-,-,-
NOCARA,32,-,-,-,-
ORIOLO,93,-,-,-,-
ORSOMARSO,123,-,-,-,-
PALUDI,87,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1425,21,-,-,-
PAPASIDERO,21,-,-,-,-
PARENTI,320,-,-,-,-
PATERNO CALABRO,219,-,-,-,-
PEDIVIGLIANO,94,-,-,-,-
PIANE CRATI,210,-,-,-,-
PIETRAFITTA,120,-,-,-,-
PIETRAPAOLA,116,-,-,-,-
PLATACI,49,-,-,-,-
PRAIA A MARE,414,7,-,-,-
RENDE,5511,44,-,-,-
ROCCA IMPERIALE,267,-,-,-,-
ROGGIANO GRAVINA,838,13,-,-,-
ROGLIANO,870,7,-,-,-
ROSE,606,8,-,-,-
ROSETO CAPO SPULICO,136,-,-,-,-
ROTA GRECA,73,-,-,-,-
ROVITO,346,-,-,-,-
SAN BASILE,59,-,-,-,-
SAN BENEDETTO ULLANO,202,-,-,-,-
SAN COSMO ALBANESE,116,6,-,-,-
SAN DEMETRIO CORONE,195,-,-,-,-
SAN DONATO DI NINEA,99,-,-,-,-
SAN FILI,254,-,-,-,-
SAN GIORGIO ALBANESE,103,-,-,-,-
SAN GIOVANNI IN FIORE,2501,31,-,-,-
SAN LORENZO BELLIZZI,28,-,-,-,-
SAN LORENZO DEL VALLO,275,-,-,-,-
SAN LUCIDO,586,8,-,-,-
SAN MARCO ARGENTANO,813,6,-,-,-
SAN MARTINO DI FINITA,104,-,-,-,-
SAN NICOLA ARCELLA,150,-,-,-,-
SAN PIETRO IN AMANTEA,39,-,-,-,-
SAN PIETRO IN GUARANO,423,7,-,-,-
SAN SOSTI,183,7,-,-,-
SAN VINCENZO LA COSTA,295,-,-,-,-
SANGINETO,111,-,-,-,-
SANTA CATERINA ALBANESE,54,-,-,-,-
SANTA DOMENICA TALAO,42,-,-,-,-
SANTA MARIA DEL CEDRO,470,-,-,-,-
SANTA SOFIA D'EPIRO,155,6,-,-,-
SANT'AGATA DI ESARO,102,-,-,-,-
SANTO STEFANO DI ROGLIANO,323,-,-,-,-
SARACENA,416,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1044,8,-,-,-
SCIGLIANO,92,-,-,-,-
SERRA D'AIELLO,75,-,-,-,-
SPEZZANO ALBANESE,767,16,-,-,-
SPEZZANO DELLA SILA,584,12,-,-,-
TARSIA,124,-,-,-,-
TERRANOVA DA SIBARI,762,11,-,-,-
TERRAVECCHIA,25,-,-,-,-
TORANO CASTELLO,583,18,-,-,-
TORTORA,405,7,-,-,-
TREBISACCE,759,11,-,-,-
