Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,187,-,-,-,-
ACQUAPPESA,254,-,-,-,-
ACRI,3002,30,-,-,-
AIELLO CALABRO,244,-,-,-,-
AIETA,31,-,-,-,-
ALBIDONA,243,-,-,-,-
ALESSANDRIA DEL CARRETTO,32,-,-,-,-
ALTILIA,163,-,-,-,-
ALTOMONTE,745,-,-,-,-
ALTRA ASP,991,12,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,3495,24,-,-,-
AMENDOLARA,237,-,-,-,-
APRIGLIANO,493,10,-,-,-
BELMONTE CALABRO,307,-,-,-,-
BELSITO,198,-,-,-,-
BELVEDERE MARITTIMO,1347,10,-,-,-
BIANCHI,269,-,-,-,-
BISIGNANO,1716,17,-,-,-
BOCCHIGLIERO,125,7,-,-,-
BONIFATI,306,-,-,-,-
BUONVICINO,263,-,-,-,-
CALOPEZZATI,335,-,-,-,-
CALOVETO,273,-,-,-,-
CAMPANA,261,7,-,-,-
CANNA,75,-,-,-,-
CARIATI,999,13,-,-,-
CAROLEI,546,-,-,-,-
CARPANZANO,15,-,-,-,-
CASALI DEL MANCO,2127,20,-,-,-
CASSANO ALLO IONIO,3166,29,-,-,-
CASTIGLIONE COSENTINO,676,6,-,-,-
CASTROLIBERO,2031,16,-,-,-
CASTROREGIO,42,-,-,-,-
CASTROVILLARI,3197,25,-,-,-
CELICO,460,7,-,-,-
CELLARA,97,-,-,-,-
CERCHIARA DI CALABRIA,329,-,-,-,-
CERISANO,566,-,-,-,-
CERVICATI,144,-,-,-,-
CERZETO,258,-,-,-,-
CETRARO,1817,20,-,-,-
CIVITA,55,-,-,-,-
CLETO,203,-,-,-,-
COLOSIMI,255,-,-,-,-
CORIGLIANO-ROSSANO,17173,154,-,-,-
COSENZA,14702,132,-,-,-
CROPALATI,176,-,-,-,-
CROSIA,2013,15,-,-,-
DIAMANTE,560,-,-,-,-
DIPIGNANO,937,8,-,-,-
DOMANICO,228,-,-,-,-
FAGNANO CASTELLO,338,-,-,-,-
FALCONARA ALBANESE,237,-,-,-,-
FIGLINE VEGLIATURO,270,-,-,-,-
FIRMO,232,-,-,-,-
FIUMEFREDDO BRUZIO,613,-,-,-,-
FRANCAVILLA MARITTIMA,491,-,-,-,-
FRASCINETO,338,-,-,-,-
FUSCALDO,1492,8,-,-,-
GRIMALDI,338,-,-,-,-
GRISOLIA,417,-,-,-,-
GUARDIA PIEMONTESE,271,-,-,-,-
LAGO,488,-,-,-,-
LAINO BORGO,330,-,-,-,-
LAINO CASTELLO,143,-,-,-,-
LAPPANO,152,-,-,-,-
LATTARICO,837,6,-,-,-
LONGOBARDI,391,20,-,-,-
LONGOBUCCO,595,-,-,-,-
LUNGRO,297,6,-,-,-
LUZZI,1828,16,-,-,-
MAIERA',182,-,-,-,-
MALITO,104,-,-,-,-
MALVITO,235,7,-,-,-
MANDATORICCIO,458,-,-,-,-
MANGONE,392,-,-,-,-
MARANO MARCHESATO,772,8,-,-,-
MARANO PRINCIPATO,572,-,-,-,-
MARZI,202,-,-,-,-
MENDICINO,2058,7,-,-,-
MONGRASSANO,378,-,-,-,-
MONTALTO UFFUGO,5268,22,-,-,-
MONTEGIORDANO,309,-,-,-,-
MORANO CALABRO,284,9,-,-,-
MORMANNO,223,8,-,-,-
MOTTAFOLLONE,138,-,-,-,-
NOCARA,36,-,-,-,-
ORIOLO,136,-,-,-,-
ORSOMARSO,203,-,-,-,-
PALUDI,144,-,-,-,-
PANETTIERI,36,-,-,-,-
PAOLA,2670,28,-,-,-
PAPASIDERO,33,-,-,-,-
PARENTI,494,-,-,-,-
PATERNO CALABRO,329,-,-,-,-
PEDIVIGLIANO,144,-,-,-,-
PIANE CRATI,282,-,-,-,-
PIETRAFITTA,167,-,-,-,-
PIETRAPAOLA,204,-,-,-,-
