Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,25,-,-,-,-
ACQUAPPESA,51,-,-,-,-
ACRI,1299,20,-,-,-
AIELLO CALABRO,37,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,55,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,39,-,-,-,-
ALTOMONTE,309,-,-,-,-
ALTRA ASP,222,7,-,-,-
ALTRA REGIONE,365,8,-,-,-
AMANTEA,711,15,-,-,-
AMENDOLARA,60,-,-,-,-
APRIGLIANO,127,8,-,-,-
BELMONTE CALABRO,114,-,-,-,-
BELSITO,42,-,-,-,-
BELVEDERE MARITTIMO,398,6,-,-,-
BIANCHI,56,-,-,-,-
BISIGNANO,820,14,-,-,-
BOCCHIGLIERO,107,7,-,-,-
BONIFATI,67,-,-,-,-
BUONVICINO,71,-,-,-,-
CALOPEZZATI,61,-,-,-,-
CALOVETO,74,-,-,-,-
CAMPANA,219,-,-,-,-
CANNA,17,-,-,-,-
CARIATI,490,10,-,-,-
CAROLEI,119,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,575,16,-,-,-
CASSANO ALLO IONIO,1630,27,-,-,-
CASTIGLIONE COSENTINO,167,-,-,-,-
CASTROLIBERO,536,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1176,20,-,-,-
CELICO,244,7,-,-,-
CELLARA,10,-,-,-,-
CERCHIARA DI CALABRIA,78,-,-,-,-
CERISANO,145,-,-,-,-
CERVICATI,52,-,-,-,-
CERZETO,84,-,-,-,-
CETRARO,497,13,-,-,-
CIVITA,25,-,-,-,-
CLETO,50,-,-,-,-
COLOSIMI,55,-,-,-,-
CORIGLIANO-ROSSANO,6748,130,-,-,-
COSENZA,4754,83,-,-,-
CROPALATI,31,-,-,-,-
CROSIA,660,11,-,-,-
DIAMANTE,158,-,-,-,-
DIPIGNANO,238,-,-,-,-
DOMANICO,60,-,-,-,-
FAGNANO CASTELLO,108,-,-,-,-
FALCONARA ALBANESE,76,-,-,-,-
FIGLINE VEGLIATURO,93,-,-,-,-
FIRMO,37,-,-,-,-
FIUMEFREDDO BRUZIO,112,-,-,-,-
FRANCAVILLA MARITTIMA,158,-,-,-,-
FRASCINETO,84,-,-,-,-
FUSCALDO,360,-,-,-,-
GRIMALDI,59,-,-,-,-
GRISOLIA,91,-,-,-,-
GUARDIA PIEMONTESE,98,-,-,-,-
LAGO,96,-,-,-,-
LAINO BORGO,97,-,-,-,-
LAINO CASTELLO,39,-,-,-,-
LAPPANO,59,-,-,-,-
LATTARICO,220,-,-,-,-
LONGOBARDI,140,15,-,-,-
LONGOBUCCO,168,-,-,-,-
LUNGRO,79,-,-,-,-
LUZZI,685,13,-,-,-
MAIERA',43,-,-,-,-
MALITO,29,-,-,-,-
MALVITO,81,-,-,-,-
MANDATORICCIO,182,-,-,-,-
MANGONE,169,-,-,-,-
MARANO MARCHESATO,199,8,-,-,-
MARANO PRINCIPATO,167,-,-,-,-
MARZI,69,-,-,-,-
MENDICINO,638,-,-,-,-
MONGRASSANO,109,-,-,-,-
MONTALTO UFFUGO,1436,15,-,-,-
MONTEGIORDANO,61,-,-,-,-
MORANO CALABRO,227,8,-,-,-
MORMANNO,132,7,-,-,-
MOTTAFOLLONE,27,-,-,-,-
NOCARA,23,-,-,-,-
ORIOLO,71,-,-,-,-
ORSOMARSO,35,-,-,-,-
PALUDI,33,-,-,-,-
PANETTIERI,16,-,-,-,-
PAOLA,699,14,-,-,-
PAPASIDERO,6,-,-,-,-
PARENTI,83,-,-,-,-
PATERNO CALABRO,141,-,-,-,-
PEDIVIGLIANO,81,-,-,-,-
PIANE CRATI,75,-,-,-,-
PIETRAFITTA,32,-,-,-,-
PIETRAPAOLA,75,-,-,-,-
PLATACI,32,-,-,-,-
PRAIA A MARE,284,6,-,-,-
RENDE,2516,36,-,-,-
ROCCA IMPERIALE,214,-,-,-,-
ROGGIANO GRAVINA,357,10,-,-,-
ROGLIANO,343,-,-,-,-
ROSE,387,7,-,-,-
ROSETO CAPO SPULICO,115,-,-,-,-
ROTA GRECA,55,-,-,-,-
ROVITO,224,-,-,-,-
SAN BASILE,18,-,-,-,-
SAN BENEDETTO ULLANO,78,-,-,-,-
SAN COSMO ALBANESE,65,-,-,-,-
SAN DEMETRIO CORONE,114,-,-,-,-
SAN DONATO DI NINEA,48,-,-,-,-
SAN FILI,105,-,-,-,-
SAN GIORGIO ALBANESE,42,-,-,-,-
SAN GIOVANNI IN FIORE,1777,28,-,-,-
SAN LORENZO BELLIZZI,6,-,-,-,-
SAN LORENZO DEL VALLO,205,-,-,-,-
SAN LUCIDO,422,6,-,-,-
SAN MARCO ARGENTANO,245,6,-,-,-
SAN MARTINO DI FINITA,76,-,-,-,-
SAN NICOLA ARCELLA,73,-,-,-,-
SAN PIETRO IN AMANTEA,15,-,-,-,-
SAN PIETRO IN GUARANO,185,-,-,-,-
SAN SOSTI,117,6,-,-,-
SAN VINCENZO LA COSTA,77,-,-,-,-
SANGINETO,48,-,-,-,-
SANTA CATERINA ALBANESE,32,-,-,-,-
SANTA DOMENICA TALAO,21,-,-,-,-
SANTA MARIA DEL CEDRO,210,-,-,-,-
SANTA SOFIA D'EPIRO,123,-,-,-,-
SANT'AGATA DI ESARO,88,-,-,-,-
SANTO STEFANO DI ROGLIANO,133,-,-,-,-
SARACENA,80,-,-,-,-
SCALA COELI,27,-,-,-,-
SCALEA,443,-,-,-,-
SCIGLIANO,20,-,-,-,-
SERRA D'AIELLO,39,-,-,-,-
SPEZZANO ALBANESE,463,11,-,-,-
SPEZZANO DELLA SILA,313,12,-,-,-
TARSIA,63,-,-,-,-
TERRANOVA DA SIBARI,493,11,-,-,-
TERRAVECCHIA,8,-,-,-,-
TORANO CASTELLO,392,18,-,-,-
TORTORA,271,-,-,-,-
TREBISACCE,388,9,-,-,-
VACCARIZZO ALBANESE,55,-,-,-,-
VERBICARO,117,-,-,-,-
VILLAPIANA,306,-,-,-,-
ZUMPANO,229,-,-,-,-
