Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,144,-,-,-,-
ACQUAPPESA,184,-,-,-,-
ACRI,2363,29,-,-,-
AIELLO CALABRO,138,-,-,-,-
AIETA,13,-,-,-,-
ALBIDONA,187,-,-,-,-
ALESSANDRIA DEL CARRETTO,25,-,-,-,-
ALTILIA,127,-,-,-,-
ALTOMONTE,629,-,-,-,-
ALTRA ASP,926,11,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,2590,21,-,-,-
AMENDOLARA,213,-,-,-,-
APRIGLIANO,452,10,-,-,-
BELMONTE CALABRO,243,-,-,-,-
BELSITO,171,-,-,-,-
BELVEDERE MARITTIMO,1113,10,-,-,-
BIANCHI,249,-,-,-,-
BISIGNANO,1442,17,-,-,-
BOCCHIGLIERO,121,7,-,-,-
BONIFATI,230,-,-,-,-
BUONVICINO,193,-,-,-,-
CALOPEZZATI,214,-,-,-,-
CALOVETO,231,-,-,-,-
CAMPANA,237,6,-,-,-
CANNA,64,-,-,-,-
CARIATI,826,12,-,-,-
CAROLEI,431,-,-,-,-
CARPANZANO,13,-,-,-,-
CASALI DEL MANCO,1809,20,-,-,-
CASSANO ALLO IONIO,2617,29,-,-,-
CASTIGLIONE COSENTINO,509,-,-,-,-
CASTROLIBERO,1699,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2524,25,-,-,-
CELICO,428,7,-,-,-
CELLARA,85,-,-,-,-
CERCHIARA DI CALABRIA,236,-,-,-,-
CERISANO,497,-,-,-,-
CERVICATI,120,-,-,-,-
CERZETO,229,-,-,-,-
CETRARO,1560,20,-,-,-
CIVITA,42,-,-,-,-
CLETO,120,-,-,-,-
COLOSIMI,189,-,-,-,-
CORIGLIANO-ROSSANO,14094,151,-,-,-
COSENZA,12251,124,-,-,-
CROPALATI,143,-,-,-,-
CROSIA,1529,13,-,-,-
DIAMANTE,370,-,-,-,-
DIPIGNANO,793,8,-,-,-
DOMANICO,176,-,-,-,-
FAGNANO CASTELLO,305,-,-,-,-
