Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,110,-,-,-,-
ACQUAPPESA,140,-,-,-,-
ACRI,1840,25,-,-,-
AIELLO CALABRO,96,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,140,-,-,-,-
ALESSANDRIA DEL CARRETTO,7,-,-,-,-
ALTILIA,84,-,-,-,-
ALTOMONTE,502,-,-,-,-
ALTRA ASP,829,9,-,-,-
ALTRA REGIONE,590,11,-,-,-
AMANTEA,1707,18,-,-,-
AMENDOLARA,130,-,-,-,-
APRIGLIANO,341,8,-,-,-
BELMONTE CALABRO,169,-,-,-,-
BELSITO,101,-,-,-,-
BELVEDERE MARITTIMO,696,8,-,-,-
BIANCHI,157,-,-,-,-
BISIGNANO,1257,17,-,-,-
BOCCHIGLIERO,113,7,-,-,-
BONIFATI,177,-,-,-,-
BUONVICINO,116,-,-,-,-
CALOPEZZATI,115,-,-,-,-
CALOVETO,162,-,-,-,-
CAMPANA,228,6,-,-,-
CANNA,45,-,-,-,-
CARIATI,635,12,-,-,-
CAROLEI,341,-,-,-,-
CARPANZANO,8,-,-,-,-
CASALI DEL MANCO,1347,18,-,-,-
CASSANO ALLO IONIO,2131,29,-,-,-
CASTIGLIONE COSENTINO,327,-,-,-,-
CASTROLIBERO,1290,12,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1932,23,-,-,-
CELICO,370,7,-,-,-
CELLARA,56,-,-,-,-
CERCHIARA DI CALABRIA,170,-,-,-,-
CERISANO,373,-,-,-,-
CERVICATI,86,-,-,-,-
CERZETO,170,-,-,-,-
CETRARO,1086,16,-,-,-
CIVITA,34,-,-,-,-
CLETO,97,-,-,-,-
COLOSIMI,154,-,-,-,-
CORIGLIANO-ROSSANO,10974,144,-,-,-
COSENZA,9419,110,-,-,-
CROPALATI,103,-,-,-,-
CROSIA,1227,13,-,-,-
DIAMANTE,246,-,-,-,-
DIPIGNANO,611,8,-,-,-
DOMANICO,147,-,-,-,-
FAGNANO CASTELLO,211,-,-,-,-
FALCONARA ALBANESE,135,-,-,-,-
FIGLINE VEGLIATURO,182,-,-,-,-
FIRMO,111,-,-,-,-
FIUMEFREDDO BRUZIO,275,-,-,-,-
FRANCAVILLA MARITTIMA,289,-,-,-,-
FRASCINETO,170,-,-,-,-
FUSCALDO,962,8,-,-,-
GRIMALDI,141,-,-,-,-
GRISOLIA,296,-,-,-,-
GUARDIA PIEMONTESE,159,-,-,-,-
LAGO,222,-,-,-,-
LAINO BORGO,179,-,-,-,-
LAINO CASTELLO,70,-,-,-,-
LAPPANO,107,-,-,-,-
LATTARICO,512,-,-,-,-
LONGOBARDI,194,17,-,-,-
