Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,144,-,-,-,-
ACQUAPPESA,183,-,-,-,-
ACRI,2334,29,-,-,-
AIELLO CALABRO,138,-,-,-,-
AIETA,13,-,-,-,-
ALBIDONA,186,-,-,-,-
ALESSANDRIA DEL CARRETTO,25,-,-,-,-
ALTILIA,125,-,-,-,-
ALTOMONTE,627,-,-,-,-
ALTRA ASP,925,11,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,2563,21,-,-,-
AMENDOLARA,213,-,-,-,-
APRIGLIANO,450,10,-,-,-
BELMONTE CALABRO,243,-,-,-,-
BELSITO,171,-,-,-,-
BELVEDERE MARITTIMO,1102,10,-,-,-
BIANCHI,243,-,-,-,-
BISIGNANO,1434,17,-,-,-
BOCCHIGLIERO,120,7,-,-,-
BONIFATI,227,-,-,-,-
BUONVICINO,193,-,-,-,-
CALOPEZZATI,212,-,-,-,-
CALOVETO,219,-,-,-,-
CAMPANA,237,6,-,-,-
CANNA,64,-,-,-,-
CARIATI,825,12,-,-,-
CAROLEI,430,-,-,-,-
CARPANZANO,13,-,-,-,-
CASALI DEL MANCO,1795,20,-,-,-
CASSANO ALLO IONIO,2605,29,-,-,-
CASTIGLIONE COSENTINO,508,-,-,-,-
CASTROLIBERO,1692,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2512,25,-,-,-
CELICO,424,7,-,-,-
CELLARA,85,-,-,-,-
CERCHIARA DI CALABRIA,232,-,-,-,-
CERISANO,494,-,-,-,-
CERVICATI,120,-,-,-,-
CERZETO,228,-,-,-,-
CETRARO,1552,20,-,-,-
CIVITA,42,-,-,-,-
CLETO,120,-,-,-,-
COLOSIMI,186,-,-,-,-
CORIGLIANO-ROSSANO,14025,151,-,-,-
COSENZA,12177,124,-,-,-
CROPALATI,142,-,-,-,-
CROSIA,1515,13,-,-,-
DIAMANTE,354,-,-,-,-
DIPIGNANO,791,8,-,-,-
DOMANICO,176,-,-,-,-
FAGNANO CASTELLO,305,-,-,-,-
FALCONARA ALBANESE,215,-,-,-,-
FIGLINE VEGLIATURO,236,-,-,-,-
FIRMO,175,-,-,-,-
FIUMEFREDDO BRUZIO,483,-,-,-,-
FRANCAVILLA MARITTIMA,370,-,-,-,-
FRASCINETO,261,-,-,-,-
FUSCALDO,1226,8,-,-,-
GRIMALDI,224,-,-,-,-
GRISOLIA,371,-,-,-,-
GUARDIA PIEMONTESE,185,-,-,-,-
LAGO,349,-,-,-,-
LAINO BORGO,246,-,-,-,-
LAINO CASTELLO,118,-,-,-,-
LAPPANO,128,-,-,-,-
LATTARICO,680,6,-,-,-
LONGOBARDI,279,17,-,-,-
LONGOBUCCO,486,-,-,-,-
LUNGRO,223,6,-,-,-
LUZZI,1467,14,-,-,-
MAIERA',122,-,-,-,-
MALITO,85,-,-,-,-
MALVITO,185,6,-,-,-
MANDATORICCIO,423,-,-,-,-
MANGONE,318,-,-,-,-
MARANO MARCHESATO,613,8,-,-,-
MARANO PRINCIPATO,473,-,-,-,-
MARZI,189,-,-,-,-
MENDICINO,1683,6,-,-,-
MONGRASSANO,325,-,-,-,-
MONTALTO UFFUGO,4228,22,-,-,-
MONTEGIORDANO,219,-,-,-,-
MORANO CALABRO,263,9,-,-,-
MORMANNO,195,8,-,-,-
MOTTAFOLLONE,99,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,120,-,-,-,-
ORSOMARSO,170,-,-,-,-
PALUDI,116,-,-,-,-
PANETTIERI,20,-,-,-,-
PAOLA,1992,26,-,-,-
PAPASIDERO,29,-,-,-,-
PARENTI,412,-,-,-,-
PATERNO CALABRO,285,-,-,-,-
PEDIVIGLIANO,112,-,-,-,-
PIANE CRATI,246,-,-,-,-
PIETRAFITTA,151,-,-,-,-
PIETRAPAOLA,163,-,-,-,-
PLATACI,70,-,-,-,-
PRAIA A MARE,499,7,-,-,-
RENDE,7069,46,-,-,-
ROCCA IMPERIALE,288,-,-,-,-
ROGGIANO GRAVINA,998,13,-,-,-
ROGLIANO,1071,8,-,-,-
ROSE,738,8,-,-,-
ROSETO CAPO SPULICO,148,-,-,-,-
ROTA GRECA,136,-,-,-,-
ROVITO,378,-,-,-,-
SAN BASILE,74,-,-,-,-
SAN BENEDETTO ULLANO,221,-,-,-,-
SAN COSMO ALBANESE,128,6,-,-,-
SAN DEMETRIO CORONE,309,-,-,-,-
SAN DONATO DI NINEA,148,-,-,-,-
SAN FILI,397,-,-,-,-
SAN GIORGIO ALBANESE,136,-,-,-,-
SAN GIOVANNI IN FIORE,2900,32,-,-,-
SAN LORENZO BELLIZZI,37,-,-,-,-
SAN LORENZO DEL VALLO,317,-,-,-,-
SAN LUCIDO,682,8,-,-,-
SAN MARCO ARGENTANO,1091,7,-,-,-
SAN MARTINO DI FINITA,129,-,-,-,-
SAN NICOLA ARCELLA,196,-,-,-,-
SAN PIETRO IN AMANTEA,50,-,-,-,-
SAN PIETRO IN GUARANO,600,8,-,-,-
SAN SOSTI,244,7,-,-,-
SAN VINCENZO LA COSTA,392,-,-,-,-
SANGINETO,128,-,-,-,-
SANTA CATERINA ALBANESE,75,-,-,-,-
SANTA DOMENICA TALAO,56,-,-,-,-
SANTA MARIA DEL CEDRO,569,-,-,-,-
SANTA SOFIA D'EPIRO,176,7,-,-,-
SANT'AGATA DI ESARO,108,-,-,-,-
SANTO STEFANO DI ROGLIANO,428,-,-,-,-
SARACENA,540,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1308,8,-,-,-
SCIGLIANO,106,-,-,-,-
SERRA D'AIELLO,93,-,-,-,-
SPEZZANO ALBANESE,871,16,-,-,-
SPEZZANO DELLA SILA,682,13,-,-,-
TARSIA,212,-,-,-,-
TERRANOVA DA SIBARI,829,12,-,-,-
TERRAVECCHIA,47,-,-,-,-
TORANO CASTELLO,686,19,-,-,-
TORTORA,457,7,-,-,-
TREBISACCE,1054,11,-,-,-
VACCARIZZO ALBANESE,132,-,-,-,-
VERBICARO,195,6,-,-,-
VILLAPIANA,576,-,-,-,-
ZUMPANO,585,-,-,-,-
