Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,137,-,-,-,-
ACQUAPPESA,167,-,-,-,-
ACRI,2093,27,-,-,-
AIELLO CALABRO,130,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,165,-,-,-,-
ALESSANDRIA DEL CARRETTO,12,-,-,-,-
ALTILIA,103,-,-,-,-
ALTOMONTE,575,-,-,-,-
ALTRA ASP,889,9,-,-,-
ALTRA REGIONE,594,11,-,-,-
AMANTEA,2217,19,-,-,-
AMENDOLARA,203,-,-,-,-
APRIGLIANO,397,10,-,-,-
BELMONTE CALABRO,196,-,-,-,-
BELSITO,128,-,-,-,-
BELVEDERE MARITTIMO,903,10,-,-,-
BIANCHI,205,-,-,-,-
BISIGNANO,1339,17,-,-,-
BOCCHIGLIERO,116,7,-,-,-
BONIFATI,200,-,-,-,-
BUONVICINO,160,-,-,-,-
CALOPEZZATI,181,-,-,-,-
CALOVETO,192,-,-,-,-
CAMPANA,234,6,-,-,-
CANNA,55,-,-,-,-
CARIATI,735,12,-,-,-
CAROLEI,401,-,-,-,-
CARPANZANO,11,-,-,-,-
CASALI DEL MANCO,1594,20,-,-,-
CASSANO ALLO IONIO,2422,29,-,-,-
CASTIGLIONE COSENTINO,421,-,-,-,-
CASTROLIBERO,1481,13,-,-,-
CASTROREGIO,15,-,-,-,-
CASTROVILLARI,2244,23,-,-,-
CELICO,404,7,-,-,-
CELLARA,64,-,-,-,-
CERCHIARA DI CALABRIA,219,-,-,-,-
CERISANO,425,-,-,-,-
CERVICATI,104,-,-,-,-
CERZETO,208,-,-,-,-
CETRARO,1338,16,-,-,-
CIVITA,42,-,-,-,-
CLETO,111,-,-,-,-
COLOSIMI,175,-,-,-,-
CORIGLIANO-ROSSANO,12866,147,-,-,-
COSENZA,10783,115,-,-,-
CROPALATI,126,-,-,-,-
CROSIA,1405,13,-,-,-
DIAMANTE,298,-,-,-,-
DIPIGNANO,710,8,-,-,-
DOMANICO,164,-,-,-,-
FAGNANO CASTELLO,269,-,-,-,-
FALCONARA ALBANESE,185,-,-,-,-
FIGLINE VEGLIATURO,204,-,-,-,-
FIRMO,153,-,-,-,-
FIUMEFREDDO BRUZIO,414,-,-,-,-
FRANCAVILLA MARITTIMA,345,-,-,-,-
FRASCINETO,227,-,-,-,-
FUSCALDO,1112,8,-,-,-
GRIMALDI,169,-,-,-,-
GRISOLIA,322,-,-,-,-
GUARDIA PIEMONTESE,172,-,-,-,-
LAGO,300,-,-,-,-
LAINO BORGO,206,-,-,-,-
LAINO CASTELLO,96,-,-,-,-
LAPPANO,120,-,-,-,-
LATTARICO,590,-,-,-,-
LONGOBARDI,233,17,-,-,-
LONGOBUCCO,416,-,-,-,-
