Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,51,-,-,-,-
ACQUAPPESA,85,-,-,-,-
ACRI,1568,24,-,-,-
AIELLO CALABRO,66,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,88,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,50,-,-,-,-
ALTOMONTE,387,-,-,-,-
ALTRA ASP,690,7,-,-,-
ALTRA REGIONE,544,10,-,-,-
AMANTEA,1134,17,-,-,-
AMENDOLARA,73,-,-,-,-
APRIGLIANO,230,8,-,-,-
BELMONTE CALABRO,139,-,-,-,-
BELSITO,69,-,-,-,-
BELVEDERE MARITTIMO,524,7,-,-,-
BIANCHI,95,-,-,-,-
BISIGNANO,1054,14,-,-,-
BOCCHIGLIERO,110,7,-,-,-
BONIFATI,140,-,-,-,-
BUONVICINO,93,-,-,-,-
CALOPEZZATI,86,-,-,-,-
CALOVETO,113,-,-,-,-
CAMPANA,224,6,-,-,-
CANNA,33,-,-,-,-
CARIATI,543,11,-,-,-
CAROLEI,230,-,-,-,-
CARPANZANO,6,-,-,-,-
CASALI DEL MANCO,868,18,-,-,-
CASSANO ALLO IONIO,1884,28,-,-,-
CASTIGLIONE COSENTINO,250,-,-,-,-
CASTROLIBERO,943,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1509,21,-,-,-
CELICO,324,7,-,-,-
CELLARA,26,-,-,-,-
CERCHIARA DI CALABRIA,144,-,-,-,-
CERISANO,246,-,-,-,-
CERVICATI,63,-,-,-,-
CERZETO,133,-,-,-,-
CETRARO,767,15,-,-,-
CIVITA,28,-,-,-,-
CLETO,79,-,-,-,-
COLOSIMI,98,-,-,-,-
CORIGLIANO-ROSSANO,9147,143,-,-,-
COSENZA,7279,100,-,-,-
CROPALATI,60,-,-,-,-
CROSIA,990,12,-,-,-
DIAMANTE,189,-,-,-,-
DIPIGNANO,462,7,-,-,-
DOMANICO,91,-,-,-,-
FAGNANO CASTELLO,141,-,-,-,-
FALCONARA ALBANESE,97,-,-,-,-
