Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,192,-,-,-,-
ACQUAPPESA,279,-,-,-,-
ACRI,3209,32,-,-,-
AIELLO CALABRO,275,-,-,-,-
AIETA,38,-,-,-,-
ALBIDONA,255,-,-,-,-
ALESSANDRIA DEL CARRETTO,33,-,-,-,-
ALTILIA,169,-,-,-,-
ALTOMONTE,788,-,-,-,-
ALTRA ASP,1024,13,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,3847,24,-,-,-
AMENDOLARA,261,-,-,-,-
APRIGLIANO,529,10,-,-,-
BELMONTE CALABRO,340,-,-,-,-
BELSITO,212,-,-,-,-
BELVEDERE MARITTIMO,1482,10,-,-,-
BIANCHI,278,-,-,-,-
BISIGNANO,1838,17,-,-,-
BOCCHIGLIERO,127,7,-,-,-
BONIFATI,341,7,-,-,-
BUONVICINO,280,-,-,-,-
CALOPEZZATI,390,-,-,-,-
CALOVETO,334,-,-,-,-
CAMPANA,274,7,-,-,-
CANNA,92,-,-,-,-
CARIATI,1105,13,-,-,-
CAROLEI,599,-,-,-,-
CARPANZANO,19,-,-,-,-
CASALI DEL MANCO,2308,20,-,-,-
CASSANO ALLO IONIO,3542,29,-,-,-
CASTIGLIONE COSENTINO,767,8,-,-,-
CASTROLIBERO,2210,16,-,-,-
CASTROREGIO,42,-,-,-,-
CASTROVILLARI,3564,27,-,-,-
CELICO,480,7,-,-,-
CELLARA,98,-,-,-,-
CERCHIARA DI CALABRIA,402,6,-,-,-
CERISANO,652,-,-,-,-
CERVICATI,153,-,-,-,-
CERZETO,275,-,-,-,-
CETRARO,2035,23,-,-,-
CIVITA,56,-,-,-,-
CLETO,224,-,-,-,-
COLOSIMI,285,-,-,-,-
CORIGLIANO-ROSSANO,19194,158,-,-,-
COSENZA,15981,139,-,-,-
CROPALATI,199,-,-,-,-
CROSIA,2280,15,-,-,-
DIAMANTE,668,-,-,-,-
DIPIGNANO,1036,8,-,-,-
DOMANICO,259,-,-,-,-
FAGNANO CASTELLO,395,6,-,-,-
FALCONARA ALBANESE,257,-,-,-,-
FIGLINE VEGLIATURO,320,-,-,-,-
FIRMO,274,-,-,-,-
FIUMEFREDDO BRUZIO,675,-,-,-,-
FRANCAVILLA MARITTIMA,552,-,-,-,-
FRASCINETO,394,-,-,-,-
FUSCALDO,1656,8,-,-,-
GRIMALDI,382,-,-,-,-
GRISOLIA,442,-,-,-,-
GUARDIA PIEMONTESE,309,-,-,-,-
LAGO,528,-,-,-,-
LAINO BORGO,392,-,-,-,-
LAINO CASTELLO,156,-,-,-,-
LAPPANO,163,-,-,-,-
LATTARICO,907,6,-,-,-
LONGOBARDI,458,21,-,-,-
LONGOBUCCO,652,-,-,-,-
LUNGRO,322,6,-,-,-
LUZZI,1954,17,-,-,-
MAIERA',191,-,-,-,-
MALITO,129,-,-,-,-
MALVITO,261,7,-,-,-
MANDATORICCIO,500,-,-,-,-
MANGONE,437,-,-,-,-
MARANO MARCHESATO,860,8,-,-,-
MARANO PRINCIPATO,637,-,-,-,-
MARZI,210,-,-,-,-
MENDICINO,2247,7,-,-,-
MONGRASSANO,402,-,-,-,-
MONTALTO UFFUGO,5791,23,-,-,-
MONTEGIORDANO,330,-,-,-,-
MORANO CALABRO,292,9,-,-,-
MORMANNO,231,9,-,-,-
MOTTAFOLLONE,145,-,-,-,-
NOCARA,38,-,-,-,-
ORIOLO,138,-,-,-,-
ORSOMARSO,222,-,-,-,-
PALUDI,167,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3011,31,-,-,-
PAPASIDERO,34,-,-,-,-
PARENTI,524,-,-,-,-
PATERNO CALABRO,353,-,-,-,-
PEDIVIGLIANO,164,-,-,-,-
PIANE CRATI,307,-,-,-,-
PIETRAFITTA,175,-,-,-,-
PIETRAPAOLA,232,-,-,-,-
PLATACI,76,-,-,-,-
PRAIA A MARE,844,7,-,-,-
RENDE,9466,50,-,-,-
ROCCA IMPERIALE,339,-,-,-,-
ROGGIANO GRAVINA,1233,15,-,-,-
ROGLIANO,1292,9,-,-,-
ROSE,977,8,-,-,-
ROSETO CAPO SPULICO,160,-,-,-,-
ROTA GRECA,185,-,-,-,-
ROVITO,425,-,-,-,-
SAN BASILE,113,-,-,-,-
SAN BENEDETTO ULLANO,259,-,-,-,-
SAN COSMO ALBANESE,160,6,-,-,-
SAN DEMETRIO CORONE,543,-,-,-,-
SAN DONATO DI NINEA,212,-,-,-,-
SAN FILI,472,-,-,-,-
SAN GIORGIO ALBANESE,271,-,-,-,-
SAN GIOVANNI IN FIORE,3568,32,-,-,-
SAN LORENZO BELLIZZI,59,-,-,-,-
SAN LORENZO DEL VALLO,413,-,-,-,-
SAN LUCIDO,793,9,-,-,-
SAN MARCO ARGENTANO,1447,7,-,-,-
SAN MARTINO DI FINITA,179,-,-,-,-
SAN NICOLA ARCELLA,250,-,-,-,-
SAN PIETRO IN AMANTEA,114,-,-,-,-
SAN PIETRO IN GUARANO,885,9,-,-,-
SAN SOSTI,316,7,-,-,-
SAN VINCENZO LA COSTA,567,-,-,-,-
SANGINETO,153,-,-,-,-
SANTA CATERINA ALBANESE,106,-,-,-,-
SANTA DOMENICA TALAO,69,-,-,-,-
SANTA MARIA DEL CEDRO,744,-,-,-,-
SANTA SOFIA D'EPIRO,229,7,-,-,-
SANT'AGATA DI ESARO,119,-,-,-,-
SANTO STEFANO DI ROGLIANO,545,-,-,-,-
SARACENA,748,6,-,-,-
SCALA COELI,37,-,-,-,-
SCALEA,1941,8,-,-,-
SCIGLIANO,160,-,-,-,-
SERRA D'AIELLO,133,-,-,-,-
