Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,-,-,-,-
ACQUAPPESA,23,-,-,-,-
ACRI,946,19,-,-,-
AIELLO CALABRO,15,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,48,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,29,-,-,-,-
ALTOMONTE,280,-,-,-,-
ALTRA ASP,102,6,-,-,-
ALTRA REGIONE,242,8,-,-,-
AMANTEA,322,7,-,-,-
AMENDOLARA,27,-,-,-,-
APRIGLIANO,64,8,-,-,-
BELMONTE CALABRO,43,-,-,-,-
BELSITO,32,-,-,-,-
BELVEDERE MARITTIMO,283,-,-,-,-
BIANCHI,31,-,-,-,-
BISIGNANO,607,11,-,-,-
BOCCHIGLIERO,73,6,-,-,-
BONIFATI,43,-,-,-,-
BUONVICINO,44,-,-,-,-
CALOPEZZATI,38,-,-,-,-
CALOVETO,54,-,-,-,-
CAMPANA,131,-,-,-,-
CANNA,-,-,-,-,-
CARIATI,291,7,-,-,-
CAROLEI,79,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,341,14,-,-,-
CASSANO ALLO IONIO,1089,21,-,-,-
CASTIGLIONE COSENTINO,132,-,-,-,-
CASTROLIBERO,325,-,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,698,14,-,-,-
CELICO,184,7,-,-,-
CELLARA,-,-,-,-,-
CERCHIARA DI CALABRIA,48,-,-,-,-
CERISANO,88,-,-,-,-
CERVICATI,49,-,-,-,-
CERZETO,67,-,-,-,-
CETRARO,286,-,-,-,-
CIVITA,18,-,-,-,-
CLETO,22,-,-,-,-
COLOSIMI,33,-,-,-,-
CORIGLIANO-ROSSANO,5153,107,-,-,-
COSENZA,2674,61,-,-,-
CROPALATI,26,-,-,-,-
CROSIA,549,8,-,-,-
DIAMANTE,96,-,-,-,-
DIPIGNANO,158,-,-,-,-
DOMANICO,53,-,-,-,-
FAGNANO CASTELLO,80,-,-,-,-
FALCONARA ALBANESE,27,-,-,-,-
FIGLINE VEGLIATURO,43,-,-,-,-
FIRMO,31,-,-,-,-
FIUMEFREDDO BRUZIO,44,-,-,-,-
FRANCAVILLA MARITTIMA,121,-,-,-,-
FRASCINETO,66,-,-,-,-
FUSCALDO,248,-,-,-,-
GRIMALDI,39,-,-,-,-
GRISOLIA,43,-,-,-,-
GUARDIA PIEMONTESE,58,-,-,-,-
LAGO,60,-,-,-,-
LAINO BORGO,73,-,-,-,-
LAINO CASTELLO,16,-,-,-,-
LAPPANO,33,-,-,-,-
LATTARICO,175,-,-,-,-
LONGOBARDI,76,10,-,-,-
LONGOBUCCO,88,-,-,-,-
LUNGRO,66,-,-,-,-
LUZZI,414,9,-,-,-
MAIERA',28,-,-,-,-
MALITO,25,-,-,-,-
MALVITO,50,-,-,-,-
MANDATORICCIO,119,-,-,-,-
MANGONE,103,-,-,-,-
MARANO MARCHESATO,125,-,-,-,-
MARANO PRINCIPATO,127,-,-,-,-
MARZI,37,-,-,-,-
MENDICINO,356,-,-,-,-
MONGRASSANO,78,-,-,-,-
MONTALTO UFFUGO,906,11,-,-,-
MONTEGIORDANO,27,-,-,-,-
MORANO CALABRO,156,8,-,-,-
MORMANNO,127,7,-,-,-
MOTTAFOLLONE,26,-,-,-,-
NOCARA,18,-,-,-,-
ORIOLO,52,-,-,-,-
ORSOMARSO,7,-,-,-,-
PALUDI,24,-,-,-,-
PANETTIERI,10,-,-,-,-
PAOLA,351,9,-,-,-
PAPASIDERO,6,-,-,-,-
PARENTI,44,-,-,-,-
PATERNO CALABRO,118,-,-,-,-
PEDIVIGLIANO,77,-,-,-,-
PIANE CRATI,60,-,-,-,-
PIETRAFITTA,20,-,-,-,-
PIETRAPAOLA,50,-,-,-,-
PLATACI,-,-,-,-,-
PRAIA A MARE,178,-,-,-,-
RENDE,1553,29,-,-,-
ROCCA IMPERIALE,150,-,-,-,-
ROGGIANO GRAVINA,285,9,-,-,-
ROGLIANO,202,-,-,-,-
ROSE,241,6,-,-,-
ROSETO CAPO SPULICO,72,-,-,-,-
ROTA GRECA,50,-,-,-,-
ROVITO,115,-,-,-,-
SAN BASILE,13,-,-,-,-
SAN BENEDETTO ULLANO,39,-,-,-,-
SAN COSMO ALBANESE,61,-,-,-,-
SAN DEMETRIO CORONE,59,-,-,-,-
SAN DONATO DI NINEA,41,-,-,-,-
SAN FILI,62,-,-,-,-
SAN GIORGIO ALBANESE,30,-,-,-,-
SAN GIOVANNI IN FIORE,1121,25,-,-,-
SAN LORENZO BELLIZZI,-,-,-,-,-
SAN LORENZO DEL VALLO,151,-,-,-,-
SAN LUCIDO,183,6,-,-,-
SAN MARCO ARGENTANO,191,-,-,-,-
SAN MARTINO DI FINITA,68,-,-,-,-
SAN NICOLA ARCELLA,43,-,-,-,-
SAN PIETRO IN AMANTEA,-,-,-,-,-
SAN PIETRO IN GUARANO,133,-,-,-,-
SAN SOSTI,108,6,-,-,-
SAN VINCENZO LA COSTA,55,-,-,-,-
SANGINETO,35,-,-,-,-
SANTA CATERINA ALBANESE,28,-,-,-,-
SANTA DOMENICA TALAO,18,-,-,-,-
SANTA MARIA DEL CEDRO,137,-,-,-,-
SANTA SOFIA D'EPIRO,84,-,-,-,-
SANT'AGATA DI ESARO,68,-,-,-,-
SANTO STEFANO DI ROGLIANO,85,-,-,-,-
SARACENA,52,-,-,-,-
SCALA COELI,21,-,-,-,-
SCALEA,271,-,-,-,-
SCIGLIANO,9,-,-,-,-
SERRA D'AIELLO,31,-,-,-,-
SPEZZANO ALBANESE,291,10,-,-,-
SPEZZANO DELLA SILA,207,11,-,-,-
TARSIA,39,-,-,-,-
TERRANOVA DA SIBARI,457,10,-,-,-
TERRAVECCHIA,-,-,-,-,-
TORANO CASTELLO,275,14,-,-,-
TORTORA,217,-,-,-,-
TREBISACCE,235,7,-,-,-
VACCARIZZO ALBANESE,35,-,-,-,-
VERBICARO,103,-,-,-,-
VILLAPIANA,136,-,-,-,-
ZUMPANO,148,-,-,-,-
