Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,144,-,-,-,-
ACQUAPPESA,181,-,-,-,-
ACRI,2289,29,-,-,-
AIELLO CALABRO,137,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,185,-,-,-,-
ALESSANDRIA DEL CARRETTO,25,-,-,-,-
ALTILIA,117,-,-,-,-
ALTOMONTE,624,-,-,-,-
ALTRA ASP,918,11,-,-,-
ALTRA REGIONE,598,11,-,-,-
AMANTEA,2526,21,-,-,-
AMENDOLARA,213,-,-,-,-
APRIGLIANO,446,10,-,-,-
BELMONTE CALABRO,243,-,-,-,-
BELSITO,170,-,-,-,-
BELVEDERE MARITTIMO,1067,10,-,-,-
BIANCHI,239,-,-,-,-
BISIGNANO,1419,17,-,-,-
BOCCHIGLIERO,120,7,-,-,-
BONIFATI,225,-,-,-,-
BUONVICINO,187,-,-,-,-
CALOPEZZATI,209,-,-,-,-
CALOVETO,206,-,-,-,-
CAMPANA,237,6,-,-,-
CANNA,64,-,-,-,-
CARIATI,817,12,-,-,-
CAROLEI,424,-,-,-,-
CARPANZANO,13,-,-,-,-
CASALI DEL MANCO,1747,20,-,-,-
CASSANO ALLO IONIO,2573,29,-,-,-
CASTIGLIONE COSENTINO,501,-,-,-,-
CASTROLIBERO,1658,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2479,25,-,-,-
CELICO,423,7,-,-,-
CELLARA,85,-,-,-,-
CERCHIARA DI CALABRIA,226,-,-,-,-
CERISANO,493,-,-,-,-
CERVICATI,115,-,-,-,-
CERZETO,225,-,-,-,-
CETRARO,1518,19,-,-,-
CIVITA,42,-,-,-,-
CLETO,118,-,-,-,-
COLOSIMI,183,-,-,-,-
CORIGLIANO-ROSSANO,13881,150,-,-,-
COSENZA,11984,123,-,-,-
CROPALATI,138,-,-,-,-
CROSIA,1485,13,-,-,-
DIAMANTE,346,-,-,-,-
DIPIGNANO,782,8,-,-,-
DOMANICO,175,-,-,-,-
FAGNANO CASTELLO,305,-,-,-,-
FALCONARA ALBANESE,211,-,-,-,-
FIGLINE VEGLIATURO,234,-,-,-,-
FIRMO,175,-,-,-,-
FIUMEFREDDO BRUZIO,473,-,-,-,-
FRANCAVILLA MARITTIMA,368,-,-,-,-
FRASCINETO,260,-,-,-,-
FUSCALDO,1217,8,-,-,-
GRIMALDI,220,-,-,-,-
GRISOLIA,359,-,-,-,-
GUARDIA PIEMONTESE,179,-,-,-,-
LAGO,341,-,-,-,-
LAINO BORGO,246,-,-,-,-
LAINO CASTELLO,117,-,-,-,-
LAPPANO,124,-,-,-,-
LATTARICO,665,6,-,-,-
LONGOBARDI,274,17,-,-,-
LONGOBUCCO,454,-,-,-,-
LUNGRO,221,6,-,-,-
LUZZI,1443,14,-,-,-
MAIERA',116,-,-,-,-
MALITO,84,-,-,-,-
MALVITO,181,6,-,-,-
MANDATORICCIO,416,-,-,-,-
MANGONE,318,-,-,-,-
MARANO MARCHESATO,603,8,-,-,-
MARANO PRINCIPATO,461,-,-,-,-
MARZI,186,-,-,-,-
MENDICINO,1655,6,-,-,-
MONGRASSANO,295,-,-,-,-
MONTALTO UFFUGO,4156,22,-,-,-
MONTEGIORDANO,217,-,-,-,-
MORANO CALABRO,263,9,-,-,-
MORMANNO,193,8,-,-,-
MOTTAFOLLONE,97,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,114,-,-,-,-
ORSOMARSO,165,-,-,-,-
PALUDI,111,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1970,24,-,-,-
PAPASIDERO,29,-,-,-,-
PARENTI,398,-,-,-,-
PATERNO CALABRO,283,-,-,-,-
PEDIVIGLIANO,108,-,-,-,-
PIANE CRATI,246,-,-,-,-
PIETRAFITTA,149,-,-,-,-
PIETRAPAOLA,161,-,-,-,-
PLATACI,67,-,-,-,-
PRAIA A MARE,495,7,-,-,-
RENDE,6927,46,-,-,-
ROCCA IMPERIALE,287,-,-,-,-
ROGGIANO GRAVINA,995,13,-,-,-
ROGLIANO,1051,8,-,-,-
ROSE,729,8,-,-,-
ROSETO CAPO SPULICO,147,-,-,-,-
ROTA GRECA,135,-,-,-,-
ROVITO,376,-,-,-,-
SAN BASILE,74,-,-,-,-
SAN BENEDETTO ULLANO,218,-,-,-,-
SAN COSMO ALBANESE,128,6,-,-,-
SAN DEMETRIO CORONE,306,-,-,-,-
SAN DONATO DI NINEA,145,-,-,-,-
SAN FILI,383,-,-,-,-
SAN GIORGIO ALBANESE,134,-,-,-,-
SAN GIOVANNI IN FIORE,2867,32,-,-,-
SAN LORENZO BELLIZZI,37,-,-,-,-
SAN LORENZO DEL VALLO,309,-,-,-,-
SAN LUCIDO,681,8,-,-,-
SAN MARCO ARGENTANO,1070,7,-,-,-
SAN MARTINO DI FINITA,126,-,-,-,-
SAN NICOLA ARCELLA,195,-,-,-,-
SAN PIETRO IN AMANTEA,50,-,-,-,-
SAN PIETRO IN GUARANO,589,8,-,-,-
SAN SOSTI,234,7,-,-,-
SAN VINCENZO LA COSTA,389,-,-,-,-
SANGINETO,125,-,-,-,-
SANTA CATERINA ALBANESE,75,-,-,-,-
SANTA DOMENICA TALAO,54,-,-,-,-
SANTA MARIA DEL CEDRO,560,-,-,-,-
SANTA SOFIA D'EPIRO,174,7,-,-,-
SANT'AGATA DI ESARO,107,-,-,-,-
SANTO STEFANO DI ROGLIANO,424,-,-,-,-
SARACENA,534,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1283,8,-,-,-
SCIGLIANO,106,-,-,-,-
SERRA D'AIELLO,92,-,-,-,-
SPEZZANO ALBANESE,868,16,-,-,-
SPEZZANO DELLA SILA,671,13,-,-,-
TARSIA,209,-,-,-,-
TERRANOVA DA SIBARI,819,12,-,-,-
TERRAVECCHIA,44,-,-,-,-
TORANO CASTELLO,675,19,-,-,-
TORTORA,454,7,-,-,-
TREBISACCE,1021,11,-,-,-
VACCARIZZO ALBANESE,131,-,-,-,-
VERBICARO,195,6,-,-,-
VILLAPIANA,569,-,-,-,-
ZUMPANO,575,-,-,-,-
