Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,142,-,-,-,-
ACQUAPPESA,178,-,-,-,-
ACRI,2248,28,-,-,-
AIELLO CALABRO,137,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,182,-,-,-,-
ALESSANDRIA DEL CARRETTO,22,-,-,-,-
ALTILIA,113,-,-,-,-
ALTOMONTE,616,-,-,-,-
ALTRA ASP,906,10,-,-,-
ALTRA REGIONE,598,11,-,-,-
AMANTEA,2463,21,-,-,-
AMENDOLARA,213,-,-,-,-
APRIGLIANO,419,10,-,-,-
BELMONTE CALABRO,227,-,-,-,-
BELSITO,169,-,-,-,-
BELVEDERE MARITTIMO,1036,10,-,-,-
BIANCHI,228,-,-,-,-
BISIGNANO,1393,17,-,-,-
BOCCHIGLIERO,119,7,-,-,-
BONIFATI,215,-,-,-,-
BUONVICINO,179,-,-,-,-
CALOPEZZATI,205,-,-,-,-
CALOVETO,205,-,-,-,-
CAMPANA,236,6,-,-,-
CANNA,64,-,-,-,-
CARIATI,802,12,-,-,-
CAROLEI,418,-,-,-,-
CARPANZANO,12,-,-,-,-
CASALI DEL MANCO,1709,20,-,-,-
CASSANO ALLO IONIO,2533,29,-,-,-
CASTIGLIONE COSENTINO,489,-,-,-,-
CASTROLIBERO,1621,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2442,24,-,-,-
CELICO,420,7,-,-,-
CELLARA,83,-,-,-,-
CERCHIARA DI CALABRIA,224,-,-,-,-
CERISANO,469,-,-,-,-
CERVICATI,114,-,-,-,-
CERZETO,221,-,-,-,-
CETRARO,1461,19,-,-,-
CIVITA,42,-,-,-,-
CLETO,115,-,-,-,-
COLOSIMI,183,-,-,-,-
CORIGLIANO-ROSSANO,13657,149,-,-,-
COSENZA,11656,121,-,-,-
CROPALATI,135,-,-,-,-
CROSIA,1460,13,-,-,-
DIAMANTE,324,-,-,-,-
DIPIGNANO,773,8,-,-,-
DOMANICO,173,-,-,-,-
FAGNANO CASTELLO,290,-,-,-,-
FALCONARA ALBANESE,209,-,-,-,-
FIGLINE VEGLIATURO,218,-,-,-,-
FIRMO,169,-,-,-,-
FIUMEFREDDO BRUZIO,464,-,-,-,-
FRANCAVILLA MARITTIMA,363,-,-,-,-
FRASCINETO,259,-,-,-,-
FUSCALDO,1194,8,-,-,-
GRIMALDI,200,-,-,-,-
GRISOLIA,347,-,-,-,-
GUARDIA PIEMONTESE,176,-,-,-,-
LAGO,333,-,-,-,-
LAINO BORGO,244,-,-,-,-
LAINO CASTELLO,117,-,-,-,-
LAPPANO,122,-,-,-,-
LATTARICO,643,6,-,-,-
LONGOBARDI,267,17,-,-,-
LONGOBUCCO,438,-,-,-,-
LUNGRO,219,6,-,-,-
LUZZI,1414,14,-,-,-
MAIERA',101,-,-,-,-
MALITO,80,-,-,-,-
MALVITO,177,-,-,-,-
MANDATORICCIO,415,-,-,-,-
MANGONE,311,-,-,-,-
MARANO MARCHESATO,579,8,-,-,-
MARANO PRINCIPATO,442,-,-,-,-
MARZI,182,-,-,-,-
MENDICINO,1598,6,-,-,-
MONGRASSANO,292,-,-,-,-
MONTALTO UFFUGO,4051,22,-,-,-
MONTEGIORDANO,209,-,-,-,-
MORANO CALABRO,262,9,-,-,-
MORMANNO,193,8,-,-,-
MOTTAFOLLONE,95,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,112,-,-,-,-
ORSOMARSO,153,-,-,-,-
PALUDI,109,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1915,24,-,-,-
PAPASIDERO,29,-,-,-,-
PARENTI,385,-,-,-,-
PATERNO CALABRO,283,-,-,-,-
PEDIVIGLIANO,107,-,-,-,-
PIANE CRATI,243,-,-,-,-
PIETRAFITTA,149,-,-,-,-
PIETRAPAOLA,157,-,-,-,-
PLATACI,63,-,-,-,-
PRAIA A MARE,473,7,-,-,-
RENDE,6695,46,-,-,-
ROCCA IMPERIALE,286,-,-,-,-
ROGGIANO GRAVINA,986,13,-,-,-
ROGLIANO,1007,8,-,-,-
ROSE,713,8,-,-,-
ROSETO CAPO SPULICO,146,-,-,-,-
ROTA GRECA,132,-,-,-,-
ROVITO,373,-,-,-,-
SAN BASILE,73,-,-,-,-
SAN BENEDETTO ULLANO,217,-,-,-,-
SAN COSMO ALBANESE,128,6,-,-,-
SAN DEMETRIO CORONE,296,-,-,-,-
SAN DONATO DI NINEA,143,-,-,-,-
SAN FILI,372,-,-,-,-
SAN GIORGIO ALBANESE,130,-,-,-,-
SAN GIOVANNI IN FIORE,2840,32,-,-,-
SAN LORENZO BELLIZZI,37,-,-,-,-
SAN LORENZO DEL VALLO,304,-,-,-,-
SAN LUCIDO,677,8,-,-,-
SAN MARCO ARGENTANO,1044,7,-,-,-
SAN MARTINO DI FINITA,126,-,-,-,-
SAN NICOLA ARCELLA,190,-,-,-,-
SAN PIETRO IN AMANTEA,50,-,-,-,-
SAN PIETRO IN GUARANO,570,8,-,-,-
SAN SOSTI,227,7,-,-,-
SAN VINCENZO LA COSTA,372,-,-,-,-
SANGINETO,119,-,-,-,-
SANTA CATERINA ALBANESE,74,-,-,-,-
SANTA DOMENICA TALAO,51,-,-,-,-
SANTA MARIA DEL CEDRO,551,-,-,-,-
SANTA SOFIA D'EPIRO,170,7,-,-,-
SANT'AGATA DI ESARO,107,-,-,-,-
SANTO STEFANO DI ROGLIANO,407,-,-,-,-
SARACENA,523,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1259,8,-,-,-
SCIGLIANO,105,-,-,-,-
SERRA D'AIELLO,88,-,-,-,-
SPEZZANO ALBANESE,856,16,-,-,-
SPEZZANO DELLA SILA,655,12,-,-,-
TARSIA,205,-,-,-,-
TERRANOVA DA SIBARI,814,12,-,-,-
TERRAVECCHIA,44,-,-,-,-
TORANO CASTELLO,665,19,-,-,-
TORTORA,448,7,-,-,-
TREBISACCE,981,11,-,-,-
VACCARIZZO ALBANESE,130,-,-,-,-
VERBICARO,195,6,-,-,-
VILLAPIANA,560,-,-,-,-
ZUMPANO,568,-,-,-,-
