Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,21,1,-,-,-
ACQUAPPESA,17,1,-,-,4
ACRI,861,16,-,2,12
AIELLO CALABRO,15,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,47,1,-,-,-
ALESSANDRIA DEL CARRETTO,1,-,-,-,-
ALTILIA,25,-,-,-,-
ALTOMONTE,235,3,-,-,15
ALTRA ASP,88,5,-,-,2
ALTRA REGIONE,166,3,-,3,55
AMANTEA,266,6,-,-,20
AMENDOLARA,25,-,-,-,3
APRIGLIANO,61,8,-,-,-
BELMONTE CALABRO,41,-,-,-,3
BELSITO,31,1,-,-,1
BELVEDERE MARITTIMO,233,4,-,-,7
BIANCHI,27,1,-,-,2
BISIGNANO,541,10,-,-,12
BOCCHIGLIERO,38,5,-,-,2
BONIFATI,26,1,-,-,1
BUONVICINO,25,1,-,-,1
CALOPEZZATI,32,-,-,-,2
CALOVETO,52,-,-,-,-
CAMPANA,128,3,-,-,-
CANNA,3,-,-,-,-
CARIATI,238,6,-,1,7
CAROLEI,58,-,-,-,1
CARPANZANO,3,-,-,-,-
CASALI DEL MANCO,295,13,-,-,10
CASSANO ALLO IONIO,885,18,-,1,13
CASTIGLIONE COSENTINO,106,3,-,-,-
CASTROLIBERO,287,5,-,-,4
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,619,13,-,2,26
CELICO,179,6,-,-,4
CELLARA,4,-,-,-,-
CERCHIARA DI CALABRIA,44,2,-,-,2
CERISANO,68,-,-,-,-
CERVICATI,45,1,-,-,-
CERZETO,55,-,-,-,-
CETRARO,243,5,-,-,4
CIVITA,10,1,-,-,-
CLETO,19,1,-,-,-
COLOSIMI,33,-,-,1,6
CORIGLIANO-ROSSANO,4197,97,2,6,142
COSENZA,2398,56,-,2,70
CROPALATI,17,-,-,-,-
CROSIA,422,8,-,-,2
DIAMANTE,69,2,-,-,4
DIPIGNANO,147,4,-,-,10
DOMANICO,53,-,-,-,-
FAGNANO CASTELLO,54,3,-,-,1
FALCONARA ALBANESE,24,1,-,-,1
FIGLINE VEGLIATURO,42,-,-,-,-
FIRMO,18,-,1,-,6
FIUMEFREDDO BRUZIO,17,-,-,-,-
FRANCAVILLA MARITTIMA,98,4,-,-,15
FRASCINETO,65,2,-,-,-
FUSCALDO,222,-,-,-,1
GRIMALDI,38,-,-,-,-
GRISOLIA,25,-,-,-,3
GUARDIA PIEMONTESE,52,1,-,-,2
LAGO,59,1,-,-,11
LAINO BORGO,57,3,-,-,1
LAINO CASTELLO,7,-,-,-,-
LAPPANO,28,1,-,-,5
LATTARICO,160,4,-,1,9
LONGOBARDI,13,-,-,-,-
LONGOBUCCO,77,1,-,-,-
LUNGRO,58,5,-,1,1
LUZZI,339,7,-,-,4
MAIERA',23,-,-,-,-
MALITO,21,1,-,-,-
MALVITO,33,2,-,-,2
MANDATORICCIO,109,2,-,-,-
MANGONE,92,2,-,-,-
MARANO MARCHESATO,113,5,-,-,2
MARANO PRINCIPATO,115,-,-,-,11
MARZI,35,2,-,-,-
MENDICINO,311,1,-,-,11
MONGRASSANO,63,2,-,2,2
MONTALTO UFFUGO,734,10,-,1,12
MONTEGIORDANO,21,-,-,-,-
MORANO CALABRO,130,5,1,3,25
MORMANNO,124,7,-,-,8
MOTTAFOLLONE,19,1,-,-,3
NOCARA,16,-,-,-,-
ORIOLO,43,2,-,-,1
ORSOMARSO,5,-,-,1,-
PALUDI,24,-,-,-,-
PANETTIERI,10,1,-,-,-
PAOLA,304,9,-,1,2
PAPASIDERO,3,-,-,-,2
PARENTI,44,1,-,-,-
PATERNO CALABRO,119,-,-,-,1
PEDIVIGLIANO,77,-,-,-,-
PIANE CRATI,60,1,-,-,-
PIETRAFITTA,20,-,-,-,-
PIETRAPAOLA,47,2,-,-,1
PLATACI,2,-,-,-,-
PRAIA A MARE,139,4,-,-,15
RENDE,1386,27,-,2,36
ROCCA IMPERIALE,142,1,-,-,-
ROGGIANO GRAVINA,205,6,-,-,9
ROGLIANO,196,5,-,-,-
ROSE,227,5,-,1,4
ROSETO CAPO SPULICO,62,1,-,-,25
ROTA GRECA,36,3,-,-,1
ROVITO,110,1,-,-,1
SAN BASILE,13,-,-,-,-
SAN BENEDETTO ULLANO,27,2,-,-,-
SAN COSMO ALBANESE,61,4,-,-,-
SAN DEMETRIO CORONE,44,-,-,-,2
SAN DONATO DI NINEA,29,5,-,-,1
SAN FILI,56,1,-,-,1
SAN GIORGIO ALBANESE,28,2,-,-,1
SAN GIOVANNI IN FIORE,890,25,-,-,16
SAN LORENZO BELLIZZI,1,-,-,-,-
