Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,-,-,-,-
ACQUAPPESA,21,-,-,-,-
ACRI,945,19,-,-,11
AIELLO CALABRO,15,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,48,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,29,-,-,-,-
ALTOMONTE,279,-,-,-,-
ALTRA ASP,98,-,-,-,-
ALTRA REGIONE,237,7,-,1,4
AMANTEA,317,7,-,-,8
AMENDOLARA,27,-,-,-,-
APRIGLIANO,64,8,-,-,2
BELMONTE CALABRO,43,-,-,-,-
BELSITO,32,-,-,-,-
BELVEDERE MARITTIMO,281,-,-,-,13
BIANCHI,27,-,-,-,-
BISIGNANO,588,11,-,1,13
BOCCHIGLIERO,72,6,-,-,5
BONIFATI,41,-,-,-,-
BUONVICINO,44,-,-,-,-
CALOPEZZATI,32,-,-,-,-
CALOVETO,53,-,-,-,-
CAMPANA,131,-,-,-,-
CANNA,-,-,-,-,-
CARIATI,276,7,-,-,17
CAROLEI,75,-,-,-,10
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,330,13,1,1,9
CASSANO ALLO IONIO,1051,21,-,-,14
CASTIGLIONE COSENTINO,130,-,-,-,17
CASTROLIBERO,309,-,-,-,9
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,685,14,-,-,6
CELICO,183,7,-,-,-
CELLARA,-,-,-,-,-
CERCHIARA DI CALABRIA,48,2,-,-,2
CERISANO,74,-,-,-,-
CERVICATI,49,-,-,-,-
CERZETO,67,-,-,-,-
CETRARO,265,-,-,-,8
CIVITA,16,-,-,-,-
CLETO,22,2,-,-,1
COLOSIMI,33,-,-,-,-
CORIGLIANO-ROSSANO,4894,105,1,4,144
COSENZA,2581,58,-,4,63
CROPALATI,26,-,-,-,-
CROSIA,489,8,-,-,24
DIAMANTE,96,2,-,-,6
DIPIGNANO,152,-,-,-,-
DOMANICO,53,-,-,-,-
FAGNANO CASTELLO,62,-,-,-,-
FALCONARA ALBANESE,26,-,-,-,-
FIGLINE VEGLIATURO,43,-,-,-,-
FIRMO,31,-,-,-,-
FIUMEFREDDO BRUZIO,26,-,-,-,-
FRANCAVILLA MARITTIMA,103,-,-,-,-
FRASCINETO,65,2,-,-,-
FUSCALDO,248,-,-,-,-
GRIMALDI,39,-,-,-,-
GRISOLIA,42,-,-,-,-
GUARDIA PIEMONTESE,54,-,-,-,-
LAGO,60,-,-,-,-
LAINO BORGO,73,-,-,-,8
LAINO CASTELLO,16,-,-,-,-
LAPPANO,28,-,-,-,-
LATTARICO,169,-,-,-,-
LONGOBARDI,64,-,-,-,7
LONGOBUCCO,85,-,-,-,-
LUNGRO,66,-,-,-,-
LUZZI,400,9,-,2,19
MAIERA',25,-,-,-,-
MALITO,25,-,-,-,-
MALVITO,50,2,-,-,3
MANDATORICCIO,114,2,-,-,-
MANGONE,99,2,-,-,-
MARANO MARCHESATO,116,-,-,-,-
MARANO PRINCIPATO,124,-,-,-,6
MARZI,36,2,-,-,-
MENDICINO,343,2,-,-,7
MONGRASSANO,78,-,-,-,-
MONTALTO UFFUGO,828,11,-,1,24
MONTEGIORDANO,22,-,-,-,-
MORANO CALABRO,152,8,-,-,10
MORMANNO,125,7,-,-,-
MOTTAFOLLONE,23,-,-,-,-
NOCARA,18,-,-,-,-
ORIOLO,52,2,-,-,3
ORSOMARSO,6,-,-,-,-
PALUDI,24,-,-,-,-
PANETTIERI,10,-,-,-,-
PAOLA,350,9,-,-,4
PAPASIDERO,6,-,-,-,-
PARENTI,44,-,-,-,-
PATERNO CALABRO,118,-,-,-,-
PEDIVIGLIANO,77,-,-,-,-
PIANE CRATI,60,-,-,-,-
PIETRAFITTA,20,-,-,-,-
PIETRAPAOLA,47,2,-,-,-
PLATACI,-,-,-,-,-
PRAIA A MARE,178,-,-,-,7
RENDE,1470,28,-,-,32
ROCCA IMPERIALE,147,-,-,-,-
ROGGIANO GRAVINA,262,7,1,-,5
ROGLIANO,196,-,-,-,-
ROSE,234,6,-,-,1
ROSETO CAPO SPULICO,72,-,-,-,-
ROTA GRECA,50,-,-,-,8
ROVITO,111,-,-,-,-
SAN BASILE,13,-,-,-,-
SAN BENEDETTO ULLANO,39,2,-,-,6
SAN COSMO ALBANESE,61,-,-,-,-
SAN DEMETRIO CORONE,48,-,-,-,-
SAN DONATO DI NINEA,41,-,-,-,-
SAN FILI,61,-,-,-,-
SAN GIORGIO ALBANESE,30,2,-,1,1
SAN GIOVANNI IN FIORE,987,25,-,-,52
SAN LORENZO BELLIZZI,-,-,-,-,-
SAN LORENZO DEL VALLO,145,-,-,-,-
SAN LUCIDO,182,6,-,1,4
SAN MARCO ARGENTANO,176,-,-,-,-
SAN MARTINO DI FINITA,68,2,-,-,-
SAN NICOLA ARCELLA,42,-,-,-,-
SAN PIETRO IN AMANTEA,-,-,-,-,-
SAN PIETRO IN GUARANO,119,-,-,-,-
SAN SOSTI,88,6,-,-,-
SAN VINCENZO LA COSTA,43,-,-,-,-
SANGINETO,35,-,-,-,-
SANTA CATERINA ALBANESE,25,-,-,-,-
SANTA DOMENICA TALAO,18,-,-,-,-
SANTA MARIA DEL CEDRO,137,-,-,-,-
SANTA SOFIA D'EPIRO,84,-,-,-,-
SANT'AGATA DI ESARO,67,2,-,-,-
SANTO STEFANO DI ROGLIANO,83,-,-,-,-
SARACENA,52,-,-,-,-
SCALA COELI,21,-,-,-,-
SCALEA,268,-,-,-,-
SCIGLIANO,9,-,-,-,-
SERRA D'AIELLO,31,-,-,-,18
SPEZZANO ALBANESE,272,10,-,-,4
SPEZZANO DELLA SILA,206,11,-,-,6
TARSIA,39,-,-,-,-
TERRANOVA DA SIBARI,440,10,-,1,3
TERRAVECCHIA,-,-,-,-,-
TORANO CASTELLO,273,14,-,-,3
TORTORA,217,-,-,-,10
TREBISACCE,225,7,-,1,9
VACCARIZZO ALBANESE,35,2,-,-,-
VERBICARO,103,-,-,-,-
VILLAPIANA,135,-,-,-,-
ZUMPANO,147,-,-,-,-
