Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,-,-,-,-
ACQUAPPESA,35,-,-,-,-
ACRI,1001,19,-,-,-
AIELLO CALABRO,18,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,48,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,29,-,-,-,-
ALTOMONTE,291,-,-,-,-
ALTRA ASP,132,6,-,-,-
ALTRA REGIONE,271,8,-,-,-
AMANTEA,501,9,-,-,-
AMENDOLARA,32,-,-,-,-
APRIGLIANO,70,8,-,-,-
BELMONTE CALABRO,72,-,-,-,-
BELSITO,35,-,-,-,-
BELVEDERE MARITTIMO,299,-,-,-,-
BIANCHI,40,-,-,-,-
BISIGNANO,680,13,-,-,-
BOCCHIGLIERO,77,6,-,-,-
BONIFATI,46,-,-,-,-
BUONVICINO,55,-,-,-,-
CALOPEZZATI,44,-,-,-,-
CALOVETO,60,-,-,-,-
CAMPANA,201,-,-,-,-
CANNA,-,-,-,-,-
CARIATI,317,9,-,-,-
CAROLEI,85,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,406,16,-,-,-
CASSANO ALLO IONIO,1245,22,-,-,-
CASTIGLIONE COSENTINO,147,-,-,-,-
CASTROLIBERO,383,7,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,896,17,-,-,-
CELICO,200,7,-,-,-
CELLARA,-,-,-,-,-
CERCHIARA DI CALABRIA,61,-,-,-,-
CERISANO,95,-,-,-,-
CERVICATI,49,-,-,-,-
CERZETO,79,-,-,-,-
CETRARO,365,10,-,-,-
CIVITA,22,-,-,-,-
CLETO,35,-,-,-,-
COLOSIMI,34,-,-,-,-
CORIGLIANO-ROSSANO,5548,115,-,-,-
COSENZA,3040,63,-,-,-
CROPALATI,29,-,-,-,-
CROSIA,603,10,-,-,-
DIAMANTE,102,-,-,-,-
DIPIGNANO,173,-,-,-,-
