Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,45,-,-,-,-
ACQUAPPESA,69,-,-,-,-
ACRI,1454,24,-,-,-
AIELLO CALABRO,52,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,56,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,48,-,-,-,-
ALTOMONTE,347,-,-,-,-
ALTRA ASP,466,7,-,-,-
ALTRA REGIONE,466,10,-,-,-
AMANTEA,938,17,-,-,-
AMENDOLARA,64,-,-,-,-
APRIGLIANO,158,8,-,-,-
BELMONTE CALABRO,125,-,-,-,-
BELSITO,58,-,-,-,-
BELVEDERE MARITTIMO,472,7,-,-,-
BIANCHI,74,-,-,-,-
BISIGNANO,935,14,-,-,-
BOCCHIGLIERO,109,7,-,-,-
BONIFATI,103,-,-,-,-
BUONVICINO,87,-,-,-,-
CALOPEZZATI,68,-,-,-,-
CALOVETO,81,-,-,-,-
CAMPANA,219,6,-,-,-
CANNA,24,-,-,-,-
CARIATI,526,11,-,-,-
CAROLEI,183,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,723,18,-,-,-
CASSANO ALLO IONIO,1805,28,-,-,-
CASTIGLIONE COSENTINO,211,-,-,-,-
CASTROLIBERO,793,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1363,21,-,-,-
CELICO,293,7,-,-,-
CELLARA,16,-,-,-,-
CERCHIARA DI CALABRIA,123,-,-,-,-
CERISANO,203,-,-,-,-
CERVICATI,58,-,-,-,-
CERZETO,103,-,-,-,-
CETRARO,648,15,-,-,-
CIVITA,25,-,-,-,-
CLETO,73,-,-,-,-
COLOSIMI,72,-,-,-,-
CORIGLIANO-ROSSANO,8270,141,-,-,-
COSENZA,6277,94,-,-,-
CROPALATI,39,-,-,-,-
CROSIA,861,12,-,-,-
DIAMANTE,182,-,-,-,-
DIPIGNANO,370,6,-,-,-
DOMANICO,72,-,-,-,-
FAGNANO CASTELLO,121,-,-,-,-
FALCONARA ALBANESE,92,-,-,-,-
FIGLINE VEGLIATURO,109,-,-,-,-
FIRMO,52,-,-,-,-
FIUMEFREDDO BRUZIO,155,-,-,-,-
FRANCAVILLA MARITTIMA,177,-,-,-,-
FRASCINETO,90,-,-,-,-
FUSCALDO,615,-,-,-,-
GRIMALDI,90,-,-,-,-
GRISOLIA,115,-,-,-,-
GUARDIA PIEMONTESE,123,-,-,-,-
LAGO,113,-,-,-,-
LAINO BORGO,137,-,-,-,-
LAINO CASTELLO,50,-,-,-,-
LAPPANO,82,-,-,-,-
LATTARICO,326,-,-,-,-
LONGOBARDI,173,16,-,-,-
LONGOBUCCO,208,-,-,-,-
LUNGRO,100,-,-,-,-
LUZZI,741,13,-,-,-
MAIERA',51,-,-,-,-
MALITO,33,-,-,-,-
MALVITO,88,-,-,-,-
MANDATORICCIO,194,-,-,-,-
MANGONE,215,-,-,-,-
MARANO MARCHESATO,292,8,-,-,-
MARANO PRINCIPATO,235,-,-,-,-
MARZI,94,-,-,-,-
MENDICINO,804,-,-,-,-
MONGRASSANO,132,-,-,-,-
MONTALTO UFFUGO,1997,17,-,-,-
MONTEGIORDANO,81,-,-,-,-
MORANO CALABRO,233,8,-,-,-
MORMANNO,139,7,-,-,-
MOTTAFOLLONE,48,-,-,-,-
NOCARA,23,-,-,-,-
ORIOLO,82,-,-,-,-
ORSOMARSO,63,-,-,-,-
PALUDI,39,-,-,-,-
PANETTIERI,16,-,-,-,-
PAOLA,922,16,-,-,-
PAPASIDERO,11,-,-,-,-
PARENTI,95,-,-,-,-
PATERNO CALABRO,152,-,-,-,-
PEDIVIGLIANO,86,-,-,-,-
PIANE CRATI,106,-,-,-,-
PIETRAFITTA,54,-,-,-,-
PIETRAPAOLA,81,-,-,-,-
PLATACI,33,-,-,-,-
PRAIA A MARE,336,7,-,-,-
RENDE,3392,40,-,-,-
ROCCA IMPERIALE,230,-,-,-,-
ROGGIANO GRAVINA,449,13,-,-,-
ROGLIANO,520,6,-,-,-
ROSE,439,8,-,-,-
ROSETO CAPO SPULICO,119,-,-,-,-
ROTA GRECA,63,-,-,-,-
ROVITO,260,-,-,-,-
SAN BASILE,19,-,-,-,-
SAN BENEDETTO ULLANO,140,-,-,-,-
SAN COSMO ALBANESE,72,6,-,-,-
SAN DEMETRIO CORONE,124,-,-,-,-
SAN DONATO DI NINEA,52,-,-,-,-
SAN FILI,147,-,-,-,-
SAN GIORGIO ALBANESE,79,-,-,-,-
SAN GIOVANNI IN FIORE,1966,30,-,-,-
SAN LORENZO BELLIZZI,6,-,-,-,-
SAN LORENZO DEL VALLO,215,-,-,-,-
SAN LUCIDO,494,6,-,-,-
SAN MARCO ARGENTANO,349,6,-,-,-
SAN MARTINO DI FINITA,82,-,-,-,-
SAN NICOLA ARCELLA,87,-,-,-,-
SAN PIETRO IN AMANTEA,18,-,-,-,-
SAN PIETRO IN GUARANO,252,6,-,-,-
SAN SOSTI,122,6,-,-,-
SAN VINCENZO LA COSTA,147,-,-,-,-
SANGINETO,58,-,-,-,-
SANTA CATERINA ALBANESE,32,-,-,-,-
SANTA DOMENICA TALAO,26,-,-,-,-
SANTA MARIA DEL CEDRO,251,-,-,-,-
SANTA SOFIA D'EPIRO,132,6,-,-,-
SANT'AGATA DI ESARO,92,-,-,-,-
SANTO STEFANO DI ROGLIANO,188,-,-,-,-
SARACENA,141,-,-,-,-
SCALA COELI,28,-,-,-,-
SCALEA,590,6,-,-,-
SCIGLIANO,27,-,-,-,-
SERRA D'AIELLO,52,-,-,-,-
SPEZZANO ALBANESE,530,13,-,-,-
SPEZZANO DELLA SILA,398,12,-,-,-
TARSIA,76,-,-,-,-
TERRANOVA DA SIBARI,582,11,-,-,-
TERRAVECCHIA,10,-,-,-,-
TORANO CASTELLO,463,18,-,-,-
TORTORA,325,-,-,-,-
TREBISACCE,405,10,-,-,-
VACCARIZZO ALBANESE,63,-,-,-,-
VERBICARO,147,-,-,-,-
VILLAPIANA,360,-,-,-,-
ZUMPANO,293,-,-,-,-
