Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,50,-,-,-,-
ACQUAPPESA,79,-,-,-,-
ACRI,1488,24,-,-,-
AIELLO CALABRO,54,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,57,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,48,-,-,-,-
ALTOMONTE,361,-,-,-,-
ALTRA ASP,539,7,-,-,-
ALTRA REGIONE,496,10,-,-,-
AMANTEA,1006,17,-,-,-
AMENDOLARA,68,-,-,-,-
APRIGLIANO,189,8,-,-,-
BELMONTE CALABRO,127,-,-,-,-
BELSITO,60,-,-,-,-
BELVEDERE MARITTIMO,488,7,-,-,-
BIANCHI,78,-,-,-,-
BISIGNANO,980,14,-,-,-
BOCCHIGLIERO,110,7,-,-,-
BONIFATI,119,-,-,-,-
BUONVICINO,89,-,-,-,-
CALOPEZZATI,70,-,-,-,-
CALOVETO,92,-,-,-,-
CAMPANA,220,6,-,-,-
CANNA,25,-,-,-,-
CARIATI,530,11,-,-,-
CAROLEI,202,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,752,18,-,-,-
CASSANO ALLO IONIO,1829,28,-,-,-
CASTIGLIONE COSENTINO,223,-,-,-,-
CASTROLIBERO,847,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1409,21,-,-,-
CELICO,304,7,-,-,-
CELLARA,23,-,-,-,-
CERCHIARA DI CALABRIA,133,-,-,-,-
CERISANO,215,-,-,-,-
CERVICATI,61,-,-,-,-
CERZETO,108,-,-,-,-
CETRARO,698,15,-,-,-
CIVITA,26,-,-,-,-
CLETO,76,-,-,-,-
COLOSIMI,77,-,-,-,-
CORIGLIANO-ROSSANO,8586,142,-,-,-
COSENZA,6570,94,-,-,-
CROPALATI,43,-,-,-,-
CROSIA,909,12,-,-,-
DIAMANTE,183,-,-,-,-
DIPIGNANO,400,6,-,-,-
DOMANICO,74,-,-,-,-
FAGNANO CASTELLO,123,-,-,-,-
FALCONARA ALBANESE,95,-,-,-,-
FIGLINE VEGLIATURO,116,-,-,-,-
FIRMO,54,-,-,-,-
FIUMEFREDDO BRUZIO,162,-,-,-,-
FRANCAVILLA MARITTIMA,183,-,-,-,-
FRASCINETO,93,-,-,-,-
FUSCALDO,664,-,-,-,-
GRIMALDI,96,-,-,-,-
GRISOLIA,124,-,-,-,-
GUARDIA PIEMONTESE,127,-,-,-,-
LAGO,117,-,-,-,-
LAINO BORGO,140,-,-,-,-
LAINO CASTELLO,50,-,-,-,-
LAPPANO,86,-,-,-,-
LATTARICO,350,-,-,-,-
LONGOBARDI,173,16,-,-,-
LONGOBUCCO,213,-,-,-,-
LUNGRO,101,-,-,-,-
LUZZI,810,13,-,-,-
MAIERA',52,-,-,-,-
MALITO,35,-,-,-,-
MALVITO,95,-,-,-,-
MANDATORICCIO,205,-,-,-,-
MANGONE,222,-,-,-,-
MARANO MARCHESATO,315,8,-,-,-
MARANO PRINCIPATO,253,-,-,-,-
MARZI,96,-,-,-,-
MENDICINO,836,-,-,-,-
MONGRASSANO,135,-,-,-,-
MONTALTO UFFUGO,2136,17,-,-,-
MONTEGIORDANO,83,-,-,-,-
MORANO CALABRO,234,8,-,-,-
MORMANNO,141,7,-,-,-
MOTTAFOLLONE,52,-,-,-,-
NOCARA,27,-,-,-,-
ORIOLO,82,-,-,-,-
ORSOMARSO,68,-,-,-,-
PALUDI,40,-,-,-,-
PANETTIERI,17,-,-,-,-
PAOLA,963,16,-,-,-
PAPASIDERO,11,-,-,-,-
PARENTI,108,-,-,-,-
PATERNO CALABRO,155,-,-,-,-
PEDIVIGLIANO,86,-,-,-,-
PIANE CRATI,121,-,-,-,-
PIETRAFITTA,72,-,-,-,-
PIETRAPAOLA,84,-,-,-,-
PLATACI,33,-,-,-,-
PRAIA A MARE,338,7,-,-,-
RENDE,3608,40,-,-,-
ROCCA IMPERIALE,233,-,-,-,-
ROGGIANO GRAVINA,470,13,-,-,-
ROGLIANO,543,7,-,-,-
ROSE,456,8,-,-,-
ROSETO CAPO SPULICO,120,-,-,-,-
ROTA GRECA,63,-,-,-,-
ROVITO,265,-,-,-,-
SAN BASILE,21,-,-,-,-
SAN BENEDETTO ULLANO,156,-,-,-,-
SAN COSMO ALBANESE,72,6,-,-,-
SAN DEMETRIO CORONE,126,-,-,-,-
SAN DONATO DI NINEA,52,-,-,-,-
SAN FILI,162,-,-,-,-
SAN GIORGIO ALBANESE,81,-,-,-,-
SAN GIOVANNI IN FIORE,1987,30,-,-,-
SAN LORENZO BELLIZZI,6,-,-,-,-
SAN LORENZO DEL VALLO,219,-,-,-,-
SAN LUCIDO,497,6,-,-,-
SAN MARCO ARGENTANO,366,6,-,-,-
SAN MARTINO DI FINITA,83,-,-,-,-
SAN NICOLA ARCELLA,92,-,-,-,-
SAN PIETRO IN AMANTEA,20,-,-,-,-
SAN PIETRO IN GUARANO,270,6,-,-,-
SAN SOSTI,123,6,-,-,-
SAN VINCENZO LA COSTA,156,-,-,-,-
SANGINETO,61,-,-,-,-
SANTA CATERINA ALBANESE,33,-,-,-,-
SANTA DOMENICA TALAO,26,-,-,-,-
SANTA MARIA DEL CEDRO,268,-,-,-,-
SANTA SOFIA D'EPIRO,134,6,-,-,-
SANT'AGATA DI ESARO,94,-,-,-,-
SANTO STEFANO DI ROGLIANO,206,-,-,-,-
SARACENA,149,-,-,-,-
SCALA COELI,28,-,-,-,-
SCALEA,625,6,-,-,-
SCIGLIANO,33,-,-,-,-
SERRA D'AIELLO,52,-,-,-,-
SPEZZANO ALBANESE,558,13,-,-,-
SPEZZANO DELLA SILA,430,12,-,-,-
TARSIA,77,-,-,-,-
TERRANOVA DA SIBARI,599,11,-,-,-
TERRAVECCHIA,12,-,-,-,-
TORANO CASTELLO,474,18,-,-,-
TORTORA,332,-,-,-,-
TREBISACCE,413,10,-,-,-
VACCARIZZO ALBANESE,65,-,-,-,-
VERBICARO,164,-,-,-,-
VILLAPIANA,364,-,-,-,-
ZUMPANO,310,-,-,-,-
