Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,142,-,-,-,-
ACQUAPPESA,178,-,-,-,-
ACRI,2269,28,-,-,-
AIELLO CALABRO,137,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,182,-,-,-,-
ALESSANDRIA DEL CARRETTO,23,-,-,-,-
ALTILIA,116,-,-,-,-
ALTOMONTE,620,-,-,-,-
ALTRA ASP,913,10,-,-,-
ALTRA REGIONE,598,11,-,-,-
AMANTEA,2501,21,-,-,-
AMENDOLARA,213,-,-,-,-
APRIGLIANO,432,10,-,-,-
BELMONTE CALABRO,229,-,-,-,-
BELSITO,170,-,-,-,-
BELVEDERE MARITTIMO,1047,10,-,-,-
BIANCHI,234,-,-,-,-
BISIGNANO,1401,17,-,-,-
BOCCHIGLIERO,119,7,-,-,-
BONIFATI,220,-,-,-,-
BUONVICINO,184,-,-,-,-
CALOPEZZATI,206,-,-,-,-
CALOVETO,205,-,-,-,-
CAMPANA,237,6,-,-,-
CANNA,64,-,-,-,-
CARIATI,807,12,-,-,-
CAROLEI,420,-,-,-,-
CARPANZANO,12,-,-,-,-
CASALI DEL MANCO,1728,20,-,-,-
CASSANO ALLO IONIO,2552,29,-,-,-
CASTIGLIONE COSENTINO,498,-,-,-,-
CASTROLIBERO,1634,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2464,25,-,-,-
CELICO,422,7,-,-,-
CELLARA,84,-,-,-,-
CERCHIARA DI CALABRIA,226,-,-,-,-
CERISANO,474,-,-,-,-
CERVICATI,114,-,-,-,-
CERZETO,222,-,-,-,-
CETRARO,1469,19,-,-,-
CIVITA,42,-,-,-,-
CLETO,115,-,-,-,-
COLOSIMI,183,-,-,-,-
CORIGLIANO-ROSSANO,13761,150,-,-,-
COSENZA,11771,122,-,-,-
CROPALATI,137,-,-,-,-
CROSIA,1463,13,-,-,-
DIAMANTE,331,-,-,-,-
DIPIGNANO,777,8,-,-,-
DOMANICO,173,-,-,-,-
FAGNANO CASTELLO,297,-,-,-,-
FALCONARA ALBANESE,209,-,-,-,-
FIGLINE VEGLIATURO,220,-,-,-,-
FIRMO,170,-,-,-,-
FIUMEFREDDO BRUZIO,470,-,-,-,-
FRANCAVILLA MARITTIMA,365,-,-,-,-
FRASCINETO,259,-,-,-,-
FUSCALDO,1205,8,-,-,-
GRIMALDI,215,-,-,-,-
GRISOLIA,351,-,-,-,-
GUARDIA PIEMONTESE,177,-,-,-,-
LAGO,337,-,-,-,-
LAINO BORGO,244,-,-,-,-
LAINO CASTELLO,117,-,-,-,-
LAPPANO,122,-,-,-,-
LATTARICO,646,6,-,-,-
LONGOBARDI,273,17,-,-,-
LONGOBUCCO,444,-,-,-,-
LUNGRO,219,6,-,-,-
LUZZI,1426,14,-,-,-
MAIERA',103,-,-,-,-
MALITO,81,-,-,-,-
MALVITO,181,6,-,-,-
MANDATORICCIO,415,-,-,-,-
MANGONE,316,-,-,-,-
MARANO MARCHESATO,590,8,-,-,-
MARANO PRINCIPATO,449,-,-,-,-
MARZI,183,-,-,-,-
MENDICINO,1613,6,-,-,-
MONGRASSANO,292,-,-,-,-
MONTALTO UFFUGO,4092,22,-,-,-
MONTEGIORDANO,213,-,-,-,-
MORANO CALABRO,263,9,-,-,-
MORMANNO,193,8,-,-,-
MOTTAFOLLONE,97,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,112,-,-,-,-
ORSOMARSO,154,-,-,-,-
PALUDI,109,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1929,24,-,-,-
PAPASIDERO,29,-,-,-,-
PARENTI,394,-,-,-,-
PATERNO CALABRO,283,-,-,-,-
PEDIVIGLIANO,107,-,-,-,-
PIANE CRATI,244,-,-,-,-
PIETRAFITTA,149,-,-,-,-
PIETRAPAOLA,159,-,-,-,-
PLATACI,65,-,-,-,-
PRAIA A MARE,480,7,-,-,-
RENDE,6792,46,-,-,-
ROCCA IMPERIALE,287,-,-,-,-
ROGGIANO GRAVINA,991,13,-,-,-
ROGLIANO,1024,8,-,-,-
ROSE,718,8,-,-,-
ROSETO CAPO SPULICO,147,-,-,-,-
ROTA GRECA,133,-,-,-,-
ROVITO,374,-,-,-,-
SAN BASILE,74,-,-,-,-
SAN BENEDETTO ULLANO,218,-,-,-,-
SAN COSMO ALBANESE,128,6,-,-,-
SAN DEMETRIO CORONE,302,-,-,-,-
SAN DONATO DI NINEA,143,-,-,-,-
SAN FILI,375,-,-,-,-
SAN GIORGIO ALBANESE,132,-,-,-,-
SAN GIOVANNI IN FIORE,2852,32,-,-,-
SAN LORENZO BELLIZZI,37,-,-,-,-
SAN LORENZO DEL VALLO,307,-,-,-,-
SAN LUCIDO,677,8,-,-,-
SAN MARCO ARGENTANO,1057,7,-,-,-
SAN MARTINO DI FINITA,126,-,-,-,-
SAN NICOLA ARCELLA,190,-,-,-,-
SAN PIETRO IN AMANTEA,50,-,-,-,-
SAN PIETRO IN GUARANO,582,8,-,-,-
SAN SOSTI,231,7,-,-,-
SAN VINCENZO LA COSTA,380,-,-,-,-
SANGINETO,125,-,-,-,-
SANTA CATERINA ALBANESE,75,-,-,-,-
SANTA DOMENICA TALAO,53,-,-,-,-
SANTA MARIA DEL CEDRO,556,-,-,-,-
SANTA SOFIA D'EPIRO,171,7,-,-,-
SANT'AGATA DI ESARO,107,-,-,-,-
SANTO STEFANO DI ROGLIANO,408,-,-,-,-
SARACENA,529,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1270,8,-,-,-
SCIGLIANO,106,-,-,-,-
SERRA D'AIELLO,89,-,-,-,-
SPEZZANO ALBANESE,864,16,-,-,-
SPEZZANO DELLA SILA,662,13,-,-,-
TARSIA,208,-,-,-,-
TERRANOVA DA SIBARI,815,12,-,-,-
TERRAVECCHIA,44,-,-,-,-
TORANO CASTELLO,670,19,-,-,-
TORTORA,452,7,-,-,-
TREBISACCE,1000,11,-,-,-
VACCARIZZO ALBANESE,131,-,-,-,-
VERBICARO,195,6,-,-,-
VILLAPIANA,562,-,-,-,-
ZUMPANO,569,-,-,-,-
