Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,25,-,-,-,-
ACQUAPPESA,51,-,-,-,-
ACRI,1294,20,-,-,-
AIELLO CALABRO,37,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,55,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,39,-,-,-,-
ALTOMONTE,309,-,-,-,-
ALTRA ASP,220,7,-,-,-
ALTRA REGIONE,362,8,-,-,-
AMANTEA,705,15,-,-,-
AMENDOLARA,59,-,-,-,-
APRIGLIANO,124,8,-,-,-
BELMONTE CALABRO,113,-,-,-,-
BELSITO,42,-,-,-,-
BELVEDERE MARITTIMO,397,6,-,-,-
BIANCHI,56,-,-,-,-
BISIGNANO,812,14,-,-,-
BOCCHIGLIERO,107,7,-,-,-
BONIFATI,67,-,-,-,-
BUONVICINO,71,-,-,-,-
CALOPEZZATI,61,-,-,-,-
CALOVETO,74,-,-,-,-
CAMPANA,218,-,-,-,-
CANNA,17,-,-,-,-
CARIATI,487,10,-,-,-
CAROLEI,119,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,568,16,-,-,-
CASSANO ALLO IONIO,1628,26,-,-,-
CASTIGLIONE COSENTINO,166,-,-,-,-
CASTROLIBERO,533,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1175,20,-,-,-
CELICO,243,7,-,-,-
CELLARA,10,-,-,-,-
CERCHIARA DI CALABRIA,78,-,-,-,-
CERISANO,140,-,-,-,-
CERVICATI,52,-,-,-,-
CERZETO,82,-,-,-,-
CETRARO,493,13,-,-,-
CIVITA,25,-,-,-,-
CLETO,46,-,-,-,-
COLOSIMI,54,-,-,-,-
CORIGLIANO-ROSSANO,6682,127,-,-,-
COSENZA,4684,79,-,-,-
CROPALATI,31,-,-,-,-
CROSIA,660,11,-,-,-
DIAMANTE,156,-,-,-,-
DIPIGNANO,233,-,-,-,-
DOMANICO,60,-,-,-,-
FAGNANO CASTELLO,108,-,-,-,-
FALCONARA ALBANESE,76,-,-,-,-
FIGLINE VEGLIATURO,93,-,-,-,-
FIRMO,37,-,-,-,-
FIUMEFREDDO BRUZIO,109,-,-,-,-
FRANCAVILLA MARITTIMA,158,-,-,-,-
FRASCINETO,84,-,-,-,-
FUSCALDO,357,-,-,-,-
GRIMALDI,59,-,-,-,-
GRISOLIA,91,-,-,-,-
GUARDIA PIEMONTESE,94,-,-,-,-
LAGO,86,-,-,-,-
LAINO BORGO,97,-,-,-,-
LAINO CASTELLO,39,-,-,-,-
LAPPANO,59,-,-,-,-
LATTARICO,218,-,-,-,-
LONGOBARDI,140,15,-,-,-
LONGOBUCCO,168,-,-,-,-
LUNGRO,78,-,-,-,-
LUZZI,683,13,-,-,-
MAIERA',43,-,-,-,-
MALITO,29,-,-,-,-
MALVITO,81,-,-,-,-
MANDATORICCIO,182,-,-,-,-
MANGONE,169,-,-,-,-
MARANO MARCHESATO,198,8,-,-,-
MARANO PRINCIPATO,167,-,-,-,-
MARZI,60,-,-,-,-
MENDICINO,633,-,-,-,-
MONGRASSANO,108,-,-,-,-
MONTALTO UFFUGO,1424,15,-,-,-
MONTEGIORDANO,61,-,-,-,-
MORANO CALABRO,227,8,-,-,-
MORMANNO,132,7,-,-,-
MOTTAFOLLONE,26,-,-,-,-
NOCARA,23,-,-,-,-
ORIOLO,71,-,-,-,-
ORSOMARSO,28,-,-,-,-
PALUDI,33,-,-,-,-
PANETTIERI,16,-,-,-,-
PAOLA,679,14,-,-,-
PAPASIDERO,6,-,-,-,-
PARENTI,82,-,-,-,-
PATERNO CALABRO,141,-,-,-,-
PEDIVIGLIANO,81,-,-,-,-
PIANE CRATI,75,-,-,-,-
PIETRAFITTA,32,-,-,-,-
PIETRAPAOLA,75,-,-,-,-
PLATACI,32,-,-,-,-
PRAIA A MARE,284,6,-,-,-
RENDE,2482,34,-,-,-
ROCCA IMPERIALE,214,-,-,-,-
ROGGIANO GRAVINA,356,10,-,-,-
ROGLIANO,336,-,-,-,-
ROSE,383,6,-,-,-
ROSETO CAPO SPULICO,115,-,-,-,-
ROTA GRECA,55,-,-,-,-
ROVITO,220,-,-,-,-
SAN BASILE,18,-,-,-,-
SAN BENEDETTO ULLANO,78,-,-,-,-
SAN COSMO ALBANESE,65,-,-,-,-
SAN DEMETRIO CORONE,114,-,-,-,-
SAN DONATO DI NINEA,48,-,-,-,-
SAN FILI,104,-,-,-,-
SAN GIORGIO ALBANESE,42,-,-,-,-
SAN GIOVANNI IN FIORE,1774,28,-,-,-
SAN LORENZO BELLIZZI,6,-,-,-,-
SAN LORENZO DEL VALLO,205,-,-,-,-
SAN LUCIDO,408,6,-,-,-
SAN MARCO ARGENTANO,245,6,-,-,-
SAN MARTINO DI FINITA,73,-,-,-,-
SAN NICOLA ARCELLA,73,-,-,-,-
SAN PIETRO IN AMANTEA,12,-,-,-,-
SAN PIETRO IN GUARANO,184,-,-,-,-
SAN SOSTI,116,6,-,-,-
SAN VINCENZO LA COSTA,76,-,-,-,-
SANGINETO,48,-,-,-,-
SANTA CATERINA ALBANESE,32,-,-,-,-
SANTA DOMENICA TALAO,21,-,-,-,-
SANTA MARIA DEL CEDRO,210,-,-,-,-
SANTA SOFIA D'EPIRO,122,-,-,-,-
SANT'AGATA DI ESARO,88,-,-,-,-
SANTO STEFANO DI ROGLIANO,131,-,-,-,-
SARACENA,80,-,-,-,-
SCALA COELI,27,-,-,-,-
SCALEA,437,-,-,-,-
SCIGLIANO,20,-,-,-,-
SERRA D'AIELLO,38,-,-,-,-
SPEZZANO ALBANESE,452,11,-,-,-
SPEZZANO DELLA SILA,312,12,-,-,-
TARSIA,63,-,-,-,-
TERRANOVA DA SIBARI,493,11,-,-,-
TERRAVECCHIA,8,-,-,-,-
TORANO CASTELLO,389,16,-,-,-
TORTORA,271,-,-,-,-
TREBISACCE,388,9,-,-,-
VACCARIZZO ALBANESE,55,-,-,-,-
VERBICARO,117,-,-,-,-
VILLAPIANA,306,-,-,-,-
ZUMPANO,215,-,-,-,-
