Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,51,-,-,-,-
ACQUAPPESA,82,-,-,-,-
ACRI,1558,24,-,-,-
AIELLO CALABRO,64,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,70,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,49,-,-,-,-
ALTOMONTE,378,-,-,-,-
ALTRA ASP,650,7,-,-,-
ALTRA REGIONE,532,10,-,-,-
AMANTEA,1091,17,-,-,-
AMENDOLARA,71,-,-,-,-
APRIGLIANO,218,8,-,-,-
BELMONTE CALABRO,136,-,-,-,-
BELSITO,67,-,-,-,-
BELVEDERE MARITTIMO,515,7,-,-,-
BIANCHI,93,-,-,-,-
BISIGNANO,1036,14,-,-,-
BOCCHIGLIERO,110,7,-,-,-
BONIFATI,129,-,-,-,-
BUONVICINO,92,-,-,-,-
CALOPEZZATI,80,-,-,-,-
CALOVETO,109,-,-,-,-
CAMPANA,222,6,-,-,-
CANNA,32,-,-,-,-
CARIATI,539,11,-,-,-
CAROLEI,224,-,-,-,-
CARPANZANO,6,-,-,-,-
CASALI DEL MANCO,845,18,-,-,-
CASSANO ALLO IONIO,1866,28,-,-,-
CASTIGLIONE COSENTINO,245,-,-,-,-
CASTROLIBERO,919,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1490,21,-,-,-
CELICO,319,7,-,-,-
CELLARA,26,-,-,-,-
CERCHIARA DI CALABRIA,143,-,-,-,-
CERISANO,237,-,-,-,-
CERVICATI,63,-,-,-,-
CERZETO,122,-,-,-,-
CETRARO,752,15,-,-,-
CIVITA,27,-,-,-,-
CLETO,79,-,-,-,-
COLOSIMI,95,-,-,-,-
CORIGLIANO-ROSSANO,9030,143,-,-,-
COSENZA,7096,98,-,-,-
CROPALATI,52,-,-,-,-
CROSIA,962,12,-,-,-
DIAMANTE,188,-,-,-,-
DIPIGNANO,448,7,-,-,-
DOMANICO,85,-,-,-,-
