Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,53,-,-,-,-
ACQUAPPESA,88,-,-,-,-
ACRI,1607,24,-,-,-
AIELLO CALABRO,69,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,101,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,51,-,-,-,-
ALTOMONTE,402,-,-,-,-
ALTRA ASP,734,7,-,-,-
ALTRA REGIONE,568,10,-,-,-
AMANTEA,1168,17,-,-,-
AMENDOLARA,73,-,-,-,-
APRIGLIANO,244,8,-,-,-
BELMONTE CALABRO,141,-,-,-,-
BELSITO,72,-,-,-,-
BELVEDERE MARITTIMO,540,7,-,-,-
BIANCHI,108,-,-,-,-
BISIGNANO,1091,14,-,-,-
BOCCHIGLIERO,111,7,-,-,-
BONIFATI,141,-,-,-,-
BUONVICINO,94,-,-,-,-
CALOPEZZATI,91,-,-,-,-
CALOVETO,126,-,-,-,-
CAMPANA,224,6,-,-,-
CANNA,36,-,-,-,-
CARIATI,546,11,-,-,-
CAROLEI,250,-,-,-,-
CARPANZANO,6,-,-,-,-
CASALI DEL MANCO,928,18,-,-,-
CASSANO ALLO IONIO,1916,28,-,-,-
CASTIGLIONE COSENTINO,256,-,-,-,-
CASTROLIBERO,975,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1555,21,-,-,-
CELICO,335,7,-,-,-
CELLARA,29,-,-,-,-
CERCHIARA DI CALABRIA,148,-,-,-,-
CERISANO,266,-,-,-,-
CERVICATI,65,-,-,-,-
CERZETO,137,-,-,-,-
CETRARO,792,16,-,-,-
CIVITA,28,-,-,-,-
CLETO,81,-,-,-,-
COLOSIMI,102,-,-,-,-
CORIGLIANO-ROSSANO,9363,143,-,-,-
COSENZA,7541,105,-,-,-
CROPALATI,73,-,-,-,-
CROSIA,1013,12,-,-,-
DIAMANTE,197,-,-,-,-
DIPIGNANO,492,8,-,-,-
DOMANICO,104,-,-,-,-
FAGNANO CASTELLO,148,-,-,-,-
FALCONARA ALBANESE,101,-,-,-,-
FIGLINE VEGLIATURO,136,-,-,-,-
FIRMO,73,-,-,-,-
FIUMEFREDDO BRUZIO,175,-,-,-,-
FRANCAVILLA MARITTIMA,229,-,-,-,-
FRASCINETO,108,-,-,-,-
FUSCALDO,758,-,-,-,-
GRIMALDI,110,-,-,-,-
GRISOLIA,151,-,-,-,-
GUARDIA PIEMONTESE,133,-,-,-,-
LAGO,131,-,-,-,-
LAINO BORGO,148,-,-,-,-
LAINO CASTELLO,52,-,-,-,-
LAPPANO,97,-,-,-,-
LATTARICO,423,-,-,-,-
LONGOBARDI,177,16,-,-,-
LONGOBUCCO,244,-,-,-,-
LUNGRO,114,-,-,-,-
LUZZI,970,13,-,-,-
MAIERA',56,-,-,-,-
MALITO,42,-,-,-,-
MALVITO,116,-,-,-,-
MANDATORICCIO,223,-,-,-,-
MANGONE,251,-,-,-,-
MARANO MARCHESATO,373,8,-,-,-
MARANO PRINCIPATO,296,-,-,-,-
MARZI,114,-,-,-,-
MENDICINO,973,-,-,-,-
MONGRASSANO,164,-,-,-,-
MONTALTO UFFUGO,2528,19,-,-,-
MONTEGIORDANO,98,-,-,-,-
MORANO CALABRO,238,8,-,-,-
MORMANNO,146,7,-,-,-
MOTTAFOLLONE,56,-,-,-,-
NOCARA,30,-,-,-,-
ORIOLO,89,-,-,-,-
ORSOMARSO,75,-,-,-,-
PALUDI,50,-,-,-,-
PANETTIERI,17,-,-,-,-
PAOLA,1061,16,-,-,-
PAPASIDERO,13,-,-,-,-
PARENTI,185,-,-,-,-
PATERNO CALABRO,176,-,-,-,-
PEDIVIGLIANO,86,-,-,-,-
PIANE CRATI,174,-,-,-,-
PIETRAFITTA,99,-,-,-,-
PIETRAPAOLA,92,-,-,-,-
PLATACI,35,-,-,-,-
PRAIA A MARE,359,7,-,-,-
RENDE,4156,40,-,-,-
ROCCA IMPERIALE,252,-,-,-,-
ROGGIANO GRAVINA,560,13,-,-,-
ROGLIANO,667,7,-,-,-
ROSE,498,8,-,-,-
ROSETO CAPO SPULICO,122,-,-,-,-
ROTA GRECA,68,-,-,-,-
ROVITO,281,-,-,-,-
SAN BASILE,30,-,-,-,-
SAN BENEDETTO ULLANO,186,-,-,-,-
SAN COSMO ALBANESE,91,6,-,-,-
SAN DEMETRIO CORONE,143,-,-,-,-
SAN DONATO DI NINEA,69,-,-,-,-
SAN FILI,182,-,-,-,-
SAN GIORGIO ALBANESE,85,-,-,-,-
SAN GIOVANNI IN FIORE,2100,30,-,-,-
SAN LORENZO BELLIZZI,7,-,-,-,-
SAN LORENZO DEL VALLO,233,-,-,-,-
SAN LUCIDO,509,6,-,-,-
