Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,-,-,-,-
ACQUAPPESA,21,-,-,-,-
ACRI,946,19,-,-,-
AIELLO CALABRO,15,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,48,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,29,-,-,-,-
ALTOMONTE,280,-,-,-,-
ALTRA ASP,102,6,-,-,-
ALTRA REGIONE,241,7,-,-,-
AMANTEA,321,7,-,-,-
AMENDOLARA,27,-,-,-,-
APRIGLIANO,64,8,-,-,-
BELMONTE CALABRO,43,-,-,-,-
BELSITO,32,-,-,-,-
BELVEDERE MARITTIMO,283,-,-,-,-
BIANCHI,31,-,-,-,-
BISIGNANO,602,11,-,-,-
BOCCHIGLIERO,73,6,-,-,-
BONIFATI,43,-,-,-,-
BUONVICINO,44,-,-,-,-
CALOPEZZATI,32,-,-,-,-
CALOVETO,54,-,-,-,-
CAMPANA,131,-,-,-,-
CANNA,-,-,-,-,-
CARIATI,288,7,-,-,-
CAROLEI,79,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,341,14,-,-,-
CASSANO ALLO IONIO,1084,21,-,-,-
CASTIGLIONE COSENTINO,131,-,-,-,-
CASTROLIBERO,321,-,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,691,14,-,-,-
CELICO,184,7,-,-,-
CELLARA,-,-,-,-,-
CERCHIARA DI CALABRIA,48,-,-,-,-
CERISANO,88,-,-,-,-
CERVICATI,49,-,-,-,-
CERZETO,67,-,-,-,-
CETRARO,273,-,-,-,-
CIVITA,18,-,-,-,-
CLETO,22,-,-,-,-
COLOSIMI,33,-,-,-,-
CORIGLIANO-ROSSANO,5135,106,-,-,-
COSENZA,2656,61,-,-,-
CROPALATI,26,-,-,-,-
CROSIA,541,8,-,-,-
DIAMANTE,96,-,-,-,-
DIPIGNANO,153,-,-,-,-
DOMANICO,53,-,-,-,-
FAGNANO CASTELLO,79,-,-,-,-
FALCONARA ALBANESE,27,-,-,-,-
FIGLINE VEGLIATURO,43,-,-,-,-
FIRMO,31,-,-,-,-
FIUMEFREDDO BRUZIO,44,-,-,-,-
FRANCAVILLA MARITTIMA,119,-,-,-,-
FRASCINETO,66,-,-,-,-
FUSCALDO,248,-,-,-,-
GRIMALDI,39,-,-,-,-
GRISOLIA,43,-,-,-,-
GUARDIA PIEMONTESE,58,-,-,-,-
LAGO,60,-,-,-,-
LAINO BORGO,73,-,-,-,-
LAINO CASTELLO,16,-,-,-,-
LAPPANO,32,-,-,-,-
LATTARICO,171,-,-,-,-
LONGOBARDI,76,7,-,-,-
LONGOBUCCO,88,-,-,-,-
LUNGRO,66,-,-,-,-
LUZZI,414,9,-,-,-
MAIERA',28,-,-,-,-
MALITO,25,-,-,-,-
MALVITO,50,-,-,-,-
MANDATORICCIO,114,-,-,-,-
MANGONE,103,-,-,-,-
MARANO MARCHESATO,125,-,-,-,-
MARANO PRINCIPATO,127,-,-,-,-
MARZI,37,-,-,-,-
MENDICINO,351,-,-,-,-
MONGRASSANO,78,-,-,-,-
MONTALTO UFFUGO,884,11,-,-,-
MONTEGIORDANO,26,-,-,-,-
MORANO CALABRO,156,8,-,-,-
MORMANNO,126,7,-,-,-
MOTTAFOLLONE,26,-,-,-,-
NOCARA,18,-,-,-,-
ORIOLO,52,-,-,-,-
ORSOMARSO,7,-,-,-,-
PALUDI,24,-,-,-,-
PANETTIERI,10,-,-,-,-
PAOLA,351,9,-,-,-
PAPASIDERO,6,-,-,-,-
PARENTI,44,-,-,-,-
PATERNO CALABRO,118,-,-,-,-
PEDIVIGLIANO,77,-,-,-,-
PIANE CRATI,60,-,-,-,-
PIETRAFITTA,20,-,-,-,-
PIETRAPAOLA,48,-,-,-,-
PLATACI,-,-,-,-,-
PRAIA A MARE,178,-,-,-,-
RENDE,1540,28,-,-,-
ROCCA IMPERIALE,147,-,-,-,-
ROGGIANO GRAVINA,281,8,-,-,-
ROGLIANO,202,-,-,-,-
ROSE,239,6,-,-,-
ROSETO CAPO SPULICO,72,-,-,-,-
ROTA GRECA,50,-,-,-,-
ROVITO,115,-,-,-,-
SAN BASILE,13,-,-,-,-
SAN BENEDETTO ULLANO,39,-,-,-,-
SAN COSMO ALBANESE,61,-,-,-,-
SAN DEMETRIO CORONE,59,-,-,-,-
SAN DONATO DI NINEA,41,-,-,-,-
SAN FILI,62,-,-,-,-
SAN GIORGIO ALBANESE,30,-,-,-,-
SAN GIOVANNI IN FIORE,1094,25,-,-,-
SAN LORENZO BELLIZZI,-,-,-,-,-
SAN LORENZO DEL VALLO,147,-,-,-,-
SAN LUCIDO,183,6,-,-,-
SAN MARCO ARGENTANO,188,-,-,-,-
SAN MARTINO DI FINITA,68,-,-,-,-
SAN NICOLA ARCELLA,43,-,-,-,-
SAN PIETRO IN AMANTEA,-,-,-,-,-
SAN PIETRO IN GUARANO,131,-,-,-,-
SAN SOSTI,106,6,-,-,-
SAN VINCENZO LA COSTA,52,-,-,-,-
SANGINETO,35,-,-,-,-
SANTA CATERINA ALBANESE,28,-,-,-,-
SANTA DOMENICA TALAO,18,-,-,-,-
SANTA MARIA DEL CEDRO,137,-,-,-,-
SANTA SOFIA D'EPIRO,84,-,-,-,-
SANT'AGATA DI ESARO,68,-,-,-,-
SANTO STEFANO DI ROGLIANO,85,-,-,-,-
SARACENA,52,-,-,-,-
SCALA COELI,21,-,-,-,-
SCALEA,269,-,-,-,-
SCIGLIANO,9,-,-,-,-
SERRA D'AIELLO,31,-,-,-,-
SPEZZANO ALBANESE,282,10,-,-,-
SPEZZANO DELLA SILA,207,11,-,-,-
TARSIA,39,-,-,-,-
TERRANOVA DA SIBARI,457,10,-,-,-
TERRAVECCHIA,-,-,-,-,-
TORANO CASTELLO,274,14,-,-,-
TORTORA,217,-,-,-,-
TREBISACCE,234,7,-,-,-
VACCARIZZO ALBANESE,35,-,-,-,-
VERBICARO,103,-,-,-,-
VILLAPIANA,136,-,-,-,-
ZUMPANO,148,-,-,-,-
