Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,47,-,-,-,-
ACQUAPPESA,73,-,-,-,-
ACRI,1465,24,-,-,-
AIELLO CALABRO,53,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,56,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,48,-,-,-,-
ALTOMONTE,351,-,-,-,-
ALTRA ASP,490,7,-,-,-
ALTRA REGIONE,472,10,-,-,-
AMANTEA,953,17,-,-,-
AMENDOLARA,64,-,-,-,-
APRIGLIANO,168,8,-,-,-
BELMONTE CALABRO,125,-,-,-,-
BELSITO,58,-,-,-,-
BELVEDERE MARITTIMO,474,7,-,-,-
BIANCHI,74,-,-,-,-
BISIGNANO,945,14,-,-,-
BOCCHIGLIERO,109,7,-,-,-
BONIFATI,109,-,-,-,-
BUONVICINO,87,-,-,-,-
CALOPEZZATI,68,-,-,-,-
CALOVETO,82,-,-,-,-
CAMPANA,219,6,-,-,-
CANNA,24,-,-,-,-
CARIATI,526,11,-,-,-
CAROLEI,186,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,729,18,-,-,-
CASSANO ALLO IONIO,1813,28,-,-,-
CASTIGLIONE COSENTINO,215,-,-,-,-
CASTROLIBERO,803,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1378,21,-,-,-
CELICO,298,7,-,-,-
CELLARA,22,-,-,-,-
CERCHIARA DI CALABRIA,124,-,-,-,-
CERISANO,204,-,-,-,-
CERVICATI,59,-,-,-,-
CERZETO,104,-,-,-,-
CETRARO,662,15,-,-,-
CIVITA,26,-,-,-,-
CLETO,74,-,-,-,-
COLOSIMI,72,-,-,-,-
CORIGLIANO-ROSSANO,8351,141,-,-,-
COSENZA,6366,94,-,-,-
CROPALATI,43,-,-,-,-
CROSIA,872,12,-,-,-
DIAMANTE,182,-,-,-,-
DIPIGNANO,379,6,-,-,-
DOMANICO,72,-,-,-,-
FAGNANO CASTELLO,122,-,-,-,-
FALCONARA ALBANESE,93,-,-,-,-
FIGLINE VEGLIATURO,111,-,-,-,-
FIRMO,52,-,-,-,-
FIUMEFREDDO BRUZIO,156,-,-,-,-
FRANCAVILLA MARITTIMA,177,-,-,-,-
FRASCINETO,90,-,-,-,-
FUSCALDO,639,-,-,-,-
GRIMALDI,92,-,-,-,-
GRISOLIA,119,-,-,-,-
GUARDIA PIEMONTESE,124,-,-,-,-
LAGO,113,-,-,-,-
LAINO BORGO,138,-,-,-,-
LAINO CASTELLO,50,-,-,-,-
LAPPANO,85,-,-,-,-
LATTARICO,330,-,-,-,-
LONGOBARDI,173,16,-,-,-
LONGOBUCCO,211,-,-,-,-
LUNGRO,100,-,-,-,-
LUZZI,763,13,-,-,-
MAIERA',52,-,-,-,-
MALITO,34,-,-,-,-
MALVITO,91,-,-,-,-
MANDATORICCIO,198,-,-,-,-
MANGONE,216,-,-,-,-
MARANO MARCHESATO,304,8,-,-,-
MARANO PRINCIPATO,240,-,-,-,-
MARZI,95,-,-,-,-
MENDICINO,809,-,-,-,-
MONGRASSANO,133,-,-,-,-
MONTALTO UFFUGO,2034,17,-,-,-
MONTEGIORDANO,81,-,-,-,-
MORANO CALABRO,233,8,-,-,-
MORMANNO,139,7,-,-,-
MOTTAFOLLONE,48,-,-,-,-
NOCARA,23,-,-,-,-
ORIOLO,82,-,-,-,-
ORSOMARSO,66,-,-,-,-
PALUDI,39,-,-,-,-
PANETTIERI,16,-,-,-,-
PAOLA,932,16,-,-,-
PAPASIDERO,11,-,-,-,-
PARENTI,100,-,-,-,-
PATERNO CALABRO,152,-,-,-,-
PEDIVIGLIANO,86,-,-,-,-
PIANE CRATI,111,-,-,-,-
PIETRAFITTA,61,-,-,-,-
PIETRAPAOLA,81,-,-,-,-
PLATACI,33,-,-,-,-
PRAIA A MARE,336,7,-,-,-
RENDE,3460,40,-,-,-
ROCCA IMPERIALE,230,-,-,-,-
ROGGIANO GRAVINA,453,13,-,-,-
ROGLIANO,531,6,-,-,-
ROSE,443,8,-,-,-
ROSETO CAPO SPULICO,119,-,-,-,-
ROTA GRECA,63,-,-,-,-
ROVITO,264,-,-,-,-
