Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,41,-,-,-,-
ACQUAPPESA,62,-,-,-,-
ACRI,1426,23,-,-,-
AIELLO CALABRO,51,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,56,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,48,-,-,-,-
ALTOMONTE,339,-,-,-,-
ALTRA ASP,419,7,-,-,-
ALTRA REGIONE,455,10,-,-,-
AMANTEA,895,16,-,-,-
AMENDOLARA,64,-,-,-,-
APRIGLIANO,152,8,-,-,-
BELMONTE CALABRO,124,-,-,-,-
BELSITO,57,-,-,-,-
BELVEDERE MARITTIMO,459,7,-,-,-
BIANCHI,72,-,-,-,-
BISIGNANO,910,14,-,-,-
BOCCHIGLIERO,109,7,-,-,-
BONIFATI,91,-,-,-,-
BUONVICINO,84,-,-,-,-
CALOPEZZATI,68,-,-,-,-
CALOVETO,80,-,-,-,-
CAMPANA,219,6,-,-,-
CANNA,24,-,-,-,-
CARIATI,520,11,-,-,-
CAROLEI,168,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,696,18,-,-,-
CASSANO ALLO IONIO,1785,28,-,-,-
CASTIGLIONE COSENTINO,207,-,-,-,-
CASTROLIBERO,764,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1343,21,-,-,-
CELICO,275,7,-,-,-
CELLARA,16,-,-,-,-
CERCHIARA DI CALABRIA,119,-,-,-,-
CERISANO,195,-,-,-,-
CERVICATI,58,-,-,-,-
CERZETO,101,-,-,-,-
CETRARO,605,15,-,-,-
CIVITA,25,-,-,-,-
CLETO,69,-,-,-,-
COLOSIMI,72,-,-,-,-
CORIGLIANO-ROSSANO,8086,141,-,-,-
COSENZA,6071,94,-,-,-
CROPALATI,36,-,-,-,-
CROSIA,842,12,-,-,-
DIAMANTE,174,-,-,-,-
DIPIGNANO,352,6,-,-,-
DOMANICO,71,-,-,-,-
FAGNANO CASTELLO,117,-,-,-,-
FALCONARA ALBANESE,90,-,-,-,-
FIGLINE VEGLIATURO,107,-,-,-,-
FIRMO,49,-,-,-,-
FIUMEFREDDO BRUZIO,144,-,-,-,-
FRANCAVILLA MARITTIMA,173,-,-,-,-
FRASCINETO,89,-,-,-,-
FUSCALDO,588,-,-,-,-
GRIMALDI,89,-,-,-,-
GRISOLIA,110,-,-,-,-
GUARDIA PIEMONTESE,118,-,-,-,-
LAGO,112,-,-,-,-
LAINO BORGO,135,-,-,-,-
LAINO CASTELLO,50,-,-,-,-
LAPPANO,81,-,-,-,-
LATTARICO,317,-,-,-,-
LONGOBARDI,172,16,-,-,-
LONGOBUCCO,206,-,-,-,-
LUNGRO,95,-,-,-,-
LUZZI,713,13,-,-,-
