Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,64,-,-,-,-
ACQUAPPESA,96,-,-,-,-
ACRI,1664,24,-,-,-
AIELLO CALABRO,77,-,-,-,-
AIETA,7,-,-,-,-
ALBIDONA,112,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,53,-,-,-,-
ALTOMONTE,425,-,-,-,-
ALTRA ASP,747,7,-,-,-
ALTRA REGIONE,579,10,-,-,-
AMANTEA,1248,17,-,-,-
AMENDOLARA,75,-,-,-,-
APRIGLIANO,270,8,-,-,-
BELMONTE CALABRO,148,-,-,-,-
BELSITO,79,-,-,-,-
BELVEDERE MARITTIMO,576,7,-,-,-
BIANCHI,124,-,-,-,-
BISIGNANO,1144,15,-,-,-
BOCCHIGLIERO,111,7,-,-,-
BONIFATI,150,-,-,-,-
BUONVICINO,95,-,-,-,-
CALOPEZZATI,99,-,-,-,-
CALOVETO,131,-,-,-,-
CAMPANA,227,6,-,-,-
CANNA,36,-,-,-,-
CARIATI,550,11,-,-,-
CAROLEI,268,-,-,-,-
CARPANZANO,7,-,-,-,-
CASALI DEL MANCO,989,18,-,-,-
CASSANO ALLO IONIO,1938,28,-,-,-
CASTIGLIONE COSENTINO,270,-,-,-,-
CASTROLIBERO,1033,9,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1619,22,-,-,-
CELICO,344,7,-,-,-
CELLARA,34,-,-,-,-
CERCHIARA DI CALABRIA,150,-,-,-,-
CERISANO,279,-,-,-,-
CERVICATI,73,-,-,-,-
CERZETO,140,-,-,-,-
CETRARO,828,16,-,-,-
CIVITA,28,-,-,-,-
CLETO,81,-,-,-,-
COLOSIMI,112,-,-,-,-
CORIGLIANO-ROSSANO,9684,143,-,-,-
COSENZA,7903,105,-,-,-
CROPALATI,82,-,-,-,-
CROSIA,1038,12,-,-,-
DIAMANTE,203,-,-,-,-
DIPIGNANO,517,8,-,-,-
DOMANICO,110,-,-,-,-
FAGNANO CASTELLO,168,-,-,-,-
FALCONARA ALBANESE,110,-,-,-,-
FIGLINE VEGLIATURO,145,-,-,-,-
FIRMO,76,-,-,-,-
FIUMEFREDDO BRUZIO,183,-,-,-,-
FRANCAVILLA MARITTIMA,241,-,-,-,-
FRASCINETO,117,-,-,-,-
FUSCALDO,799,-,-,-,-
GRIMALDI,113,-,-,-,-
GRISOLIA,165,-,-,-,-
GUARDIA PIEMONTESE,138,-,-,-,-
LAGO,139,-,-,-,-
LAINO BORGO,152,-,-,-,-
LAINO CASTELLO,55,-,-,-,-
LAPPANO,99,-,-,-,-
LATTARICO,441,-,-,-,-
LONGOBARDI,177,17,-,-,-
LONGOBUCCO,258,-,-,-,-
LUNGRO,125,-,-,-,-
LUZZI,1006,13,-,-,-
MAIERA',57,-,-,-,-
MALITO,53,-,-,-,-
MALVITO,124,-,-,-,-
MANDATORICCIO,233,-,-,-,-
MANGONE,254,-,-,-,-
MARANO MARCHESATO,398,8,-,-,-
MARANO PRINCIPATO,310,-,-,-,-
MARZI,126,-,-,-,-
MENDICINO,1054,-,-,-,-
MONGRASSANO,177,-,-,-,-
MONTALTO UFFUGO,2667,21,-,-,-
MONTEGIORDANO,102,-,-,-,-
MORANO CALABRO,241,8,-,-,-
MORMANNO,153,7,-,-,-
MOTTAFOLLONE,56,-,-,-,-
NOCARA,30,-,-,-,-
ORIOLO,89,-,-,-,-
ORSOMARSO,81,-,-,-,-
PALUDI,62,-,-,-,-
PANETTIERI,17,-,-,-,-
PAOLA,1117,17,-,-,-
PAPASIDERO,14,-,-,-,-
PARENTI,196,-,-,-,-
PATERNO CALABRO,180,-,-,-,-
PEDIVIGLIANO,87,-,-,-,-
PIANE CRATI,183,-,-,-,-
PIETRAFITTA,106,-,-,-,-
PIETRAPAOLA,94,-,-,-,-
PLATACI,36,-,-,-,-
PRAIA A MARE,369,7,-,-,-
RENDE,4375,41,-,-,-
ROCCA IMPERIALE,254,-,-,-,-
ROGGIANO GRAVINA,583,13,-,-,-
ROGLIANO,699,7,-,-,-
ROSE,514,8,-,-,-
ROSETO CAPO SPULICO,123,-,-,-,-
ROTA GRECA,70,-,-,-,-
ROVITO,292,-,-,-,-
SAN BASILE,35,-,-,-,-
SAN BENEDETTO ULLANO,192,-,-,-,-
SAN COSMO ALBANESE,92,6,-,-,-
SAN DEMETRIO CORONE,151,-,-,-,-
SAN DONATO DI NINEA,74,-,-,-,-
SAN FILI,198,-,-,-,-
SAN GIORGIO ALBANESE,85,-,-,-,-
SAN GIOVANNI IN FIORE,2168,30,-,-,-
SAN LORENZO BELLIZZI,12,-,-,-,-
SAN LORENZO DEL VALLO,237,-,-,-,-
SAN LUCIDO,517,6,-,-,-
SAN MARCO ARGENTANO,528,6,-,-,-
SAN MARTINO DI FINITA,97,-,-,-,-
SAN NICOLA ARCELLA,117,-,-,-,-
SAN PIETRO IN AMANTEA,31,-,-,-,-
SAN PIETRO IN GUARANO,310,6,-,-,-
SAN SOSTI,139,6,-,-,-
SAN VINCENZO LA COSTA,238,-,-,-,-
SANGINETO,75,-,-,-,-
SANTA CATERINA ALBANESE,38,-,-,-,-
SANTA DOMENICA TALAO,30,-,-,-,-
SANTA MARIA DEL CEDRO,354,-,-,-,-
SANTA SOFIA D'EPIRO,140,6,-,-,-
SANT'AGATA DI ESARO,97,-,-,-,-
SANTO STEFANO DI ROGLIANO,262,-,-,-,-
