Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,26,-,-,-,-
ACQUAPPESA,52,-,-,-,-
ACRI,1313,21,-,-,-
AIELLO CALABRO,41,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,55,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,39,-,-,-,-
ALTOMONTE,314,-,-,-,-
ALTRA ASP,237,7,-,-,-
ALTRA REGIONE,383,9,-,-,-
AMANTEA,751,16,-,-,-
AMENDOLARA,60,-,-,-,-
APRIGLIANO,133,8,-,-,-
BELMONTE CALABRO,120,-,-,-,-
BELSITO,48,-,-,-,-
BELVEDERE MARITTIMO,410,6,-,-,-
BIANCHI,62,-,-,-,-
BISIGNANO,830,14,-,-,-
BOCCHIGLIERO,107,7,-,-,-
BONIFATI,70,-,-,-,-
BUONVICINO,73,-,-,-,-
CALOPEZZATI,61,-,-,-,-
CALOVETO,75,-,-,-,-
CAMPANA,219,-,-,-,-
CANNA,19,-,-,-,-
CARIATI,492,11,-,-,-
CAROLEI,124,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,600,16,-,-,-
CASSANO ALLO IONIO,1696,28,-,-,-
CASTIGLIONE COSENTINO,174,-,-,-,-
CASTROLIBERO,577,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1214,21,-,-,-
CELICO,254,7,-,-,-
CELLARA,10,-,-,-,-
CERCHIARA DI CALABRIA,85,-,-,-,-
CERISANO,155,-,-,-,-
CERVICATI,52,-,-,-,-
CERZETO,87,-,-,-,-
CETRARO,516,13,-,-,-
CIVITA,25,-,-,-,-
CLETO,54,-,-,-,-
COLOSIMI,56,-,-,-,-
CORIGLIANO-ROSSANO,6922,134,-,-,-
COSENZA,5073,88,-,-,-
CROPALATI,31,-,-,-,-
CROSIA,673,11,-,-,-
DIAMANTE,161,-,-,-,-
DIPIGNANO,253,6,-,-,-
DOMANICO,61,-,-,-,-
FAGNANO CASTELLO,111,-,-,-,-
FALCONARA ALBANESE,87,-,-,-,-
FIGLINE VEGLIATURO,94,-,-,-,-
FIRMO,39,-,-,-,-
FIUMEFREDDO BRUZIO,123,-,-,-,-
FRANCAVILLA MARITTIMA,159,-,-,-,-
FRASCINETO,86,-,-,-,-
FUSCALDO,384,-,-,-,-
GRIMALDI,77,-,-,-,-
GRISOLIA,94,-,-,-,-
GUARDIA PIEMONTESE,107,-,-,-,-
LAGO,98,-,-,-,-
LAINO BORGO,104,-,-,-,-
LAINO CASTELLO,40,-,-,-,-
LAPPANO,63,-,-,-,-
LATTARICO,285,-,-,-,-
LONGOBARDI,165,15,-,-,-
LONGOBUCCO,173,-,-,-,-
LUNGRO,86,-,-,-,-
LUZZI,698,13,-,-,-
MAIERA',44,-,-,-,-
MALITO,29,-,-,-,-
MALVITO,84,-,-,-,-
MANDATORICCIO,185,-,-,-,-
MANGONE,174,-,-,-,-
MARANO MARCHESATO,214,8,-,-,-
MARANO PRINCIPATO,182,-,-,-,-
MARZI,71,-,-,-,-
MENDICINO,673,-,-,-,-
MONGRASSANO,111,-,-,-,-
MONTALTO UFFUGO,1501,16,-,-,-
MONTEGIORDANO,61,-,-,-,-
MORANO CALABRO,230,8,-,-,-
MORMANNO,136,7,-,-,-
MOTTAFOLLONE,27,-,-,-,-
NOCARA,23,-,-,-,-
ORIOLO,72,-,-,-,-
ORSOMARSO,46,-,-,-,-
PALUDI,34,-,-,-,-
PANETTIERI,16,-,-,-,-
PAOLA,736,15,-,-,-
PAPASIDERO,10,-,-,-,-
PARENTI,83,-,-,-,-
PATERNO CALABRO,144,-,-,-,-
PEDIVIGLIANO,81,-,-,-,-
PIANE CRATI,81,-,-,-,-
PIETRAFITTA,35,-,-,-,-
PIETRAPAOLA,76,-,-,-,-
PLATACI,32,-,-,-,-
PRAIA A MARE,284,6,-,-,-
RENDE,2622,37,-,-,-
ROCCA IMPERIALE,216,-,-,-,-
ROGGIANO GRAVINA,386,10,-,-,-
ROGLIANO,366,-,-,-,-
ROSE,398,7,-,-,-
ROSETO CAPO SPULICO,117,-,-,-,-
ROTA GRECA,57,-,-,-,-
ROVITO,233,-,-,-,-
SAN BASILE,18,-,-,-,-
SAN BENEDETTO ULLANO,84,-,-,-,-
SAN COSMO ALBANESE,65,6,-,-,-
SAN DEMETRIO CORONE,115,-,-,-,-
SAN DONATO DI NINEA,49,-,-,-,-
SAN FILI,112,-,-,-,-
