Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,1,-,-,1
ACQUAPPESA,17,1,-,-,4
ACRI,902,16,-,3,46
AIELLO CALABRO,14,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,47,1,-,-,-
ALESSANDRIA DEL CARRETTO,1,-,-,-,-
ALTILIA,25,-,-,-,-
ALTOMONTE,249,3,-,2,13
ALTRA ASP,90,5,-,-,4
ALTRA REGIONE,196,4,-,2,76
AMANTEA,273,6,-,1,26
AMENDOLARA,27,-,-,-,5
APRIGLIANO,61,8,-,-,-
BELMONTE CALABRO,42,-,-,1,3
BELSITO,32,1,-,-,1
BELVEDERE MARITTIMO,236,4,-,2,6
BIANCHI,27,1,-,-,-
BISIGNANO,559,10,-,-,26
BOCCHIGLIERO,38,5,-,-,2
BONIFATI,27,1,-,-,2
BUONVICINO,25,1,-,-,1
CALOPEZZATI,32,-,-,-,1
CALOVETO,52,-,-,-,-
CAMPANA,128,3,-,-,-
CANNA,3,-,-,-,-
CARIATI,240,7,-,-,7
CAROLEI,60,-,-,-,3
CARPANZANO,3,-,-,-,-
CASALI DEL MANCO,302,13,-,1,12
CASSANO ALLO IONIO,936,18,2,1,56
CASTIGLIONE COSENTINO,106,3,-,-,-
CASTROLIBERO,292,5,-,-,8
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,631,13,-,2,20
CELICO,180,6,-,1,3
CELLARA,4,-,-,-,-
CERCHIARA DI CALABRIA,44,2,-,-,1
CERISANO,68,-,-,-,-
CERVICATI,45,1,-,-,-
CERZETO,57,-,-,-,2
CETRARO,245,5,-,-,6
CIVITA,13,1,-,-,3
CLETO,19,1,-,-,-
COLOSIMI,33,-,-,1,2
CORIGLIANO-ROSSANO,4289,100,-,4,172
COSENZA,2433,56,-,3,73
CROPALATI,17,-,-,-,-
CROSIA,424,8,-,-,3
DIAMANTE,77,2,-,1,11
DIPIGNANO,145,4,-,-,4
DOMANICO,53,-,-,-,-
FAGNANO CASTELLO,54,3,-,-,-
FALCONARA ALBANESE,25,1,-,-,2
FIGLINE VEGLIATURO,42,-,-,-,-
FIRMO,19,1,-,-,1
FIUMEFREDDO BRUZIO,17,-,-,-,-
FRANCAVILLA MARITTIMA,99,4,-,-,4
FRASCINETO,65,2,-,-,-
FUSCALDO,227,-,-,-,6
GRIMALDI,38,-,-,-,-
GRISOLIA,25,-,-,-,-
GUARDIA PIEMONTESE,53,1,-,-,3
LAGO,59,1,-,-,11
LAINO BORGO,62,3,-,-,6
LAINO CASTELLO,12,-,-,-,1
LAPPANO,28,1,-,-,5
LATTARICO,168,4,-,1,15
LONGOBARDI,13,-,-,-,-
LONGOBUCCO,77,1,-,-,-
LUNGRO,62,5,-,1,5
LUZZI,356,7,-,1,18
MAIERA',23,-,-,-,-
MALITO,22,1,-,-,1
MALVITO,38,2,-,-,7
MANDATORICCIO,110,2,-,-,1
MANGONE,94,2,-,1,1
MARANO MARCHESATO,113,5,-,-,2
