Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,104,-,-,-,-
ACQUAPPESA,133,-,-,-,-
ACRI,1803,25,-,-,-
AIELLO CALABRO,94,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,130,-,-,-,-
ALESSANDRIA DEL CARRETTO,7,-,-,-,-
ALTILIA,79,-,-,-,-
ALTOMONTE,493,-,-,-,-
ALTRA ASP,821,9,-,-,-
ALTRA REGIONE,590,11,-,-,-
AMANTEA,1649,18,-,-,-
AMENDOLARA,115,-,-,-,-
APRIGLIANO,337,8,-,-,-
BELMONTE CALABRO,165,-,-,-,-
BELSITO,96,-,-,-,-
BELVEDERE MARITTIMO,675,7,-,-,-
BIANCHI,151,-,-,-,-
BISIGNANO,1252,16,-,-,-
BOCCHIGLIERO,113,7,-,-,-
BONIFATI,173,-,-,-,-
BUONVICINO,113,-,-,-,-
CALOPEZZATI,112,-,-,-,-
CALOVETO,160,-,-,-,-
CAMPANA,228,6,-,-,-
CANNA,44,-,-,-,-
CARIATI,625,12,-,-,-
CAROLEI,334,-,-,-,-
CARPANZANO,8,-,-,-,-
CASALI DEL MANCO,1303,18,-,-,-
CASSANO ALLO IONIO,2096,29,-,-,-
CASTIGLIONE COSENTINO,324,-,-,-,-
CASTROLIBERO,1250,11,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1894,23,-,-,-
CELICO,366,7,-,-,-
CELLARA,55,-,-,-,-
CERCHIARA DI CALABRIA,168,-,-,-,-
CERISANO,369,-,-,-,-
CERVICATI,85,-,-,-,-
CERZETO,164,-,-,-,-
CETRARO,1052,16,-,-,-
CIVITA,34,-,-,-,-
CLETO,95,-,-,-,-
COLOSIMI,146,-,-,-,-
CORIGLIANO-ROSSANO,10781,144,-,-,-
COSENZA,9230,107,-,-,-
CROPALATI,103,-,-,-,-
CROSIA,1212,13,-,-,-
DIAMANTE,239,-,-,-,-
DIPIGNANO,605,8,-,-,-
DOMANICO,143,-,-,-,-
FAGNANO CASTELLO,205,-,-,-,-
FALCONARA ALBANESE,134,-,-,-,-
FIGLINE VEGLIATURO,181,-,-,-,-
FIRMO,103,-,-,-,-
FIUMEFREDDO BRUZIO,259,-,-,-,-
FRANCAVILLA MARITTIMA,286,-,-,-,-
FRASCINETO,163,-,-,-,-
FUSCALDO,946,8,-,-,-
GRIMALDI,135,-,-,-,-
GRISOLIA,279,-,-,-,-
GUARDIA PIEMONTESE,155,-,-,-,-
LAGO,210,-,-,-,-
LAINO BORGO,173,-,-,-,-
LAINO CASTELLO,68,-,-,-,-
LAPPANO,107,-,-,-,-
LATTARICO,500,-,-,-,-
LONGOBARDI,194,17,-,-,-
LONGOBUCCO,374,-,-,-,-
LUNGRO,148,6,-,-,-
LUZZI,1115,13,-,-,-
MAIERA',77,-,-,-,-
MALITO,72,-,-,-,-
MALVITO,150,-,-,-,-
MANDATORICCIO,272,-,-,-,-
MANGONE,264,-,-,-,-
MARANO MARCHESATO,468,8,-,-,-
MARANO PRINCIPATO,349,-,-,-,-
MARZI,152,-,-,-,-
MENDICINO,1272,-,-,-,-
MONGRASSANO,227,-,-,-,-
MONTALTO UFFUGO,3123,22,-,-,-
MONTEGIORDANO,125,-,-,-,-
MORANO CALABRO,254,8,-,-,-
MORMANNO,170,7,-,-,-
MOTTAFOLLONE,69,-,-,-,-
NOCARA,30,-,-,-,-
ORIOLO,93,-,-,-,-
ORSOMARSO,95,-,-,-,-
PALUDI,71,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1270,19,-,-,-
PAPASIDERO,21,-,-,-,-
PARENTI,289,-,-,-,-
PATERNO CALABRO,202,-,-,-,-
PEDIVIGLIANO,92,-,-,-,-
PIANE CRATI,205,-,-,-,-
PIETRAFITTA,114,-,-,-,-
PIETRAPAOLA,113,-,-,-,-
PLATACI,43,-,-,-,-
PRAIA A MARE,398,7,-,-,-
RENDE,5155,43,-,-,-
ROCCA IMPERIALE,265,-,-,-,-
ROGGIANO GRAVINA,771,13,-,-,-
ROGLIANO,811,7,-,-,-
ROSE,567,8,-,-,-
ROSETO CAPO SPULICO,134,-,-,-,-
ROTA GRECA,72,-,-,-,-
ROVITO,336,-,-,-,-
SAN BASILE,55,-,-,-,-
SAN BENEDETTO ULLANO,199,-,-,-,-
SAN COSMO ALBANESE,108,6,-,-,-
SAN DEMETRIO CORONE,176,-,-,-,-
SAN DONATO DI NINEA,90,-,-,-,-
SAN FILI,234,-,-,-,-
SAN GIORGIO ALBANESE,91,-,-,-,-
SAN GIOVANNI IN FIORE,2381,31,-,-,-
SAN LORENZO BELLIZZI,24,-,-,-,-
SAN LORENZO DEL VALLO,253,-,-,-,-
SAN LUCIDO,559,8,-,-,-
SAN MARCO ARGENTANO,739,6,-,-,-
SAN MARTINO DI FINITA,102,-,-,-,-
SAN NICOLA ARCELLA,132,-,-,-,-
SAN PIETRO IN AMANTEA,37,-,-,-,-
SAN PIETRO IN GUARANO,392,6,-,-,-
SAN SOSTI,174,6,-,-,-
SAN VINCENZO LA COSTA,280,-,-,-,-
SANGINETO,103,-,-,-,-
SANTA CATERINA ALBANESE,51,-,-,-,-
SANTA DOMENICA TALAO,33,-,-,-,-
SANTA MARIA DEL CEDRO,407,-,-,-,-
SANTA SOFIA D'EPIRO,146,6,-,-,-
SANT'AGATA DI ESARO,101,-,-,-,-
SANTO STEFANO DI ROGLIANO,308,-,-,-,-
SARACENA,339,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,921,8,-,-,-
SCIGLIANO,85,-,-,-,-
SERRA D'AIELLO,66,-,-,-,-
SPEZZANO ALBANESE,728,13,-,-,-
SPEZZANO DELLA SILA,567,12,-,-,-
TARSIA,110,-,-,-,-
TERRANOVA DA SIBARI,745,11,-,-,-
TERRAVECCHIA,20,-,-,-,-
TORANO CASTELLO,560,18,-,-,-
TORTORA,392,7,-,-,-
TREBISACCE,612,10,-,-,-
VACCARIZZO ALBANESE,114,-,-,-,-
VERBICARO,182,6,-,-,-
VILLAPIANA,437,-,-,-,-
ZUMPANO,418,-,-,-,-
