Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,163,-,-,-,-
ACQUAPPESA,196,-,-,-,-
ACRI,2708,29,-,-,-
AIELLO CALABRO,173,-,-,-,-
AIETA,14,-,-,-,-
ALBIDONA,214,-,-,-,-
ALESSANDRIA DEL CARRETTO,26,-,-,-,-
ALTILIA,148,-,-,-,-
ALTOMONTE,672,-,-,-,-
ALTRA ASP,947,11,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,2933,22,-,-,-
AMENDOLARA,220,-,-,-,-
APRIGLIANO,476,10,-,-,-
BELMONTE CALABRO,261,-,-,-,-
BELSITO,181,-,-,-,-
BELVEDERE MARITTIMO,1206,10,-,-,-
BIANCHI,260,-,-,-,-
BISIGNANO,1545,17,-,-,-
BOCCHIGLIERO,122,7,-,-,-
BONIFATI,257,-,-,-,-
BUONVICINO,223,-,-,-,-
CALOPEZZATI,245,-,-,-,-
CALOVETO,247,-,-,-,-
CAMPANA,250,6,-,-,-
CANNA,66,-,-,-,-
CARIATI,869,13,-,-,-
CAROLEI,467,-,-,-,-
CARPANZANO,13,-,-,-,-
CASALI DEL MANCO,1942,20,-,-,-
CASSANO ALLO IONIO,2757,29,-,-,-
CASTIGLIONE COSENTINO,552,-,-,-,-
CASTROLIBERO,1828,14,-,-,-
CASTROREGIO,26,-,-,-,-
CASTROVILLARI,2750,25,-,-,-
CELICO,444,7,-,-,-
CELLARA,88,-,-,-,-
CERCHIARA DI CALABRIA,263,-,-,-,-
CERISANO,517,-,-,-,-
CERVICATI,127,-,-,-,-
CERZETO,240,-,-,-,-
CETRARO,1614,20,-,-,-
CIVITA,49,-,-,-,-
CLETO,146,-,-,-,-
COLOSIMI,208,-,-,-,-
CORIGLIANO-ROSSANO,15304,152,-,-,-
COSENZA,13142,128,-,-,-
CROPALATI,152,-,-,-,-
CROSIA,1698,14,-,-,-
DIAMANTE,426,-,-,-,-
DIPIGNANO,836,8,-,-,-
DOMANICO,185,-,-,-,-
FAGNANO CASTELLO,317,-,-,-,-
FALCONARA ALBANESE,221,-,-,-,-
FIGLINE VEGLIATURO,249,-,-,-,-
FIRMO,191,-,-,-,-
FIUMEFREDDO BRUZIO,515,-,-,-,-
FRANCAVILLA MARITTIMA,415,-,-,-,-
FRASCINETO,279,-,-,-,-
FUSCALDO,1312,8,-,-,-
GRIMALDI,270,-,-,-,-
GRISOLIA,394,-,-,-,-
GUARDIA PIEMONTESE,215,-,-,-,-
LAGO,409,-,-,-,-
LAINO BORGO,253,-,-,-,-
LAINO CASTELLO,119,-,-,-,-
LAPPANO,139,-,-,-,-
LATTARICO,759,6,-,-,-
LONGOBARDI,301,19,-,-,-
LONGOBUCCO,543,-,-,-,-
LUNGRO,263,6,-,-,-
LUZZI,1610,15,-,-,-
MAIERA',156,-,-,-,-
MALITO,94,-,-,-,-
MALVITO,204,6,-,-,-
MANDATORICCIO,434,-,-,-,-
MANGONE,346,-,-,-,-
MARANO MARCHESATO,687,8,-,-,-
MARANO PRINCIPATO,508,-,-,-,-
MARZI,195,-,-,-,-
MENDICINO,1813,6,-,-,-
MONGRASSANO,353,-,-,-,-
MONTALTO UFFUGO,4612,22,-,-,-
MONTEGIORDANO,239,-,-,-,-
MORANO CALABRO,271,9,-,-,-
MORMANNO,208,8,-,-,-
MOTTAFOLLONE,112,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,127,-,-,-,-
ORSOMARSO,180,-,-,-,-
PALUDI,123,-,-,-,-
PANETTIERI,36,-,-,-,-
PAOLA,2232,26,-,-,-
PAPASIDERO,30,-,-,-,-
PARENTI,443,-,-,-,-
PATERNO CALABRO,296,-,-,-,-
PEDIVIGLIANO,118,-,-,-,-
PIANE CRATI,262,-,-,-,-
PIETRAFITTA,159,-,-,-,-
PIETRAPAOLA,169,-,-,-,-
PLATACI,73,-,-,-,-
PRAIA A MARE,528,7,-,-,-
RENDE,7731,48,-,-,-
ROCCA IMPERIALE,291,-,-,-,-
ROGGIANO GRAVINA,1029,13,-,-,-
ROGLIANO,1145,8,-,-,-
ROSE,791,8,-,-,-
ROSETO CAPO SPULICO,149,-,-,-,-
ROTA GRECA,150,-,-,-,-
ROVITO,387,-,-,-,-
SAN BASILE,85,-,-,-,-
SAN BENEDETTO ULLANO,230,-,-,-,-
SAN COSMO ALBANESE,135,6,-,-,-
SAN DEMETRIO CORONE,329,-,-,-,-
SAN DONATO DI NINEA,164,-,-,-,-
SAN FILI,420,-,-,-,-
SAN GIORGIO ALBANESE,152,-,-,-,-
SAN GIOVANNI IN FIORE,3136,32,-,-,-
SAN LORENZO BELLIZZI,46,-,-,-,-
SAN LORENZO DEL VALLO,334,-,-,-,-
SAN LUCIDO,704,8,-,-,-
SAN MARCO ARGENTANO,1177,7,-,-,-
SAN MARTINO DI FINITA,144,-,-,-,-
SAN NICOLA ARCELLA,206,-,-,-,-
SAN PIETRO IN AMANTEA,68,-,-,-,-
SAN PIETRO IN GUARANO,658,9,-,-,-
SAN SOSTI,272,7,-,-,-
SAN VINCENZO LA COSTA,429,-,-,-,-
SANGINETO,134,-,-,-,-
SANTA CATERINA ALBANESE,79,-,-,-,-
SANTA DOMENICA TALAO,57,-,-,-,-
SANTA MARIA DEL CEDRO,604,-,-,-,-
SANTA SOFIA D'EPIRO,188,7,-,-,-
SANT'AGATA DI ESARO,115,-,-,-,-
SANTO STEFANO DI ROGLIANO,467,-,-,-,-
SARACENA,623,-,-,-,-
SCALA COELI,33,-,-,-,-
SCALEA,1436,8,-,-,-
SCIGLIANO,116,-,-,-,-
SERRA D'AIELLO,104,-,-,-,-
SPEZZANO ALBANESE,910,16,-,-,-
SPEZZANO DELLA SILA,704,13,-,-,-
TARSIA,257,-,-,-,-
TERRANOVA DA SIBARI,849,12,-,-,-
TERRAVECCHIA,58,-,-,-,-
TORANO CASTELLO,734,19,-,-,-
TORTORA,469,8,-,-,-
TREBISACCE,1192,12,-,-,-
VACCARIZZO ALBANESE,135,-,-,-,-
VERBICARO,201,6,-,-,-
VILLAPIANA,609,-,-,-,-
ZUMPANO,613,-,-,-,-
