Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,25,-,-,-,-
ACQUAPPESA,50,-,-,-,-
ACRI,1286,20,-,-,-
AIELLO CALABRO,37,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,55,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,39,-,-,-,-
ALTOMONTE,309,-,-,-,-
ALTRA ASP,213,7,-,-,-
ALTRA REGIONE,360,8,-,-,-
AMANTEA,688,15,-,-,-
AMENDOLARA,59,-,-,-,-
APRIGLIANO,117,8,-,-,-
BELMONTE CALABRO,113,-,-,-,-
BELSITO,38,-,-,-,-
BELVEDERE MARITTIMO,392,6,-,-,-
BIANCHI,54,-,-,-,-
BISIGNANO,807,14,-,-,-
BOCCHIGLIERO,107,7,-,-,-
BONIFATI,67,-,-,-,-
BUONVICINO,71,-,-,-,-
CALOPEZZATI,61,-,-,-,-
CALOVETO,73,-,-,-,-
CAMPANA,218,-,-,-,-
CANNA,17,-,-,-,-
CARIATI,482,10,-,-,-
CAROLEI,118,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,561,16,-,-,-
CASSANO ALLO IONIO,1604,26,-,-,-
CASTIGLIONE COSENTINO,165,-,-,-,-
CASTROLIBERO,524,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1169,20,-,-,-
CELICO,238,7,-,-,-
CELLARA,10,-,-,-,-
CERCHIARA DI CALABRIA,77,-,-,-,-
CERISANO,136,-,-,-,-
CERVICATI,52,-,-,-,-
CERZETO,81,-,-,-,-
CETRARO,477,13,-,-,-
CIVITA,25,-,-,-,-
CLETO,46,-,-,-,-
COLOSIMI,49,-,-,-,-
CORIGLIANO-ROSSANO,6610,126,-,-,-
COSENZA,4573,76,-,-,-
CROPALATI,30,-,-,-,-
CROSIA,658,11,-,-,-
DIAMANTE,151,-,-,-,-
DIPIGNANO,218,-,-,-,-
DOMANICO,60,-,-,-,-
FAGNANO CASTELLO,105,-,-,-,-
FALCONARA ALBANESE,75,-,-,-,-
FIGLINE VEGLIATURO,93,-,-,-,-
FIRMO,35,-,-,-,-
FIUMEFREDDO BRUZIO,104,-,-,-,-
FRANCAVILLA MARITTIMA,158,-,-,-,-
FRASCINETO,84,-,-,-,-
FUSCALDO,355,-,-,-,-
GRIMALDI,56,-,-,-,-
GRISOLIA,90,-,-,-,-
