Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,23,-,-,-,-
ACQUAPPESA,46,-,-,-,-
ACRI,1071,20,-,-,-
AIELLO CALABRO,21,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,52,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,31,-,-,-,-
ALTOMONTE,303,-,-,-,-
ALTRA ASP,185,7,-,-,-
ALTRA REGIONE,330,8,-,-,-
AMANTEA,593,13,-,-,-
AMENDOLARA,36,-,-,-,-
APRIGLIANO,83,8,-,-,-
BELMONTE CALABRO,101,-,-,-,-
BELSITO,36,-,-,-,-
BELVEDERE MARITTIMO,356,-,-,-,-
BIANCHI,40,-,-,-,-
BISIGNANO,750,14,-,-,-
BOCCHIGLIERO,77,6,-,-,-
BONIFATI,60,-,-,-,-
BUONVICINO,61,-,-,-,-
CALOPEZZATI,61,-,-,-,-
CALOVETO,72,-,-,-,-
CAMPANA,214,-,-,-,-
CANNA,7,-,-,-,-
CARIATI,441,9,-,-,-
CAROLEI,100,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,486,16,-,-,-
CASSANO ALLO IONIO,1424,23,-,-,-
CASTIGLIONE COSENTINO,159,-,-,-,-
CASTROLIBERO,451,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1114,17,-,-,-
CELICO,216,7,-,-,-
CELLARA,7,-,-,-,-
CERCHIARA DI CALABRIA,75,-,-,-,-
CERISANO,118,-,-,-,-
CERVICATI,51,-,-,-,-
CERZETO,80,-,-,-,-
CETRARO,438,12,-,-,-
CIVITA,25,-,-,-,-
CLETO,36,-,-,-,-
COLOSIMI,39,-,-,-,-
CORIGLIANO-ROSSANO,6140,117,-,-,-
COSENZA,3674,72,-,-,-
CROPALATI,29,-,-,-,-
CROSIA,645,10,-,-,-
DIAMANTE,115,-,-,-,-
DIPIGNANO,198,-,-,-,-
DOMANICO,58,-,-,-,-
FAGNANO CASTELLO,100,-,-,-,-
FALCONARA ALBANESE,55,-,-,-,-
FIGLINE VEGLIATURO,79,-,-,-,-
FIRMO,35,-,-,-,-
FIUMEFREDDO BRUZIO,85,-,-,-,-
FRANCAVILLA MARITTIMA,151,-,-,-,-
FRASCINETO,80,-,-,-,-
FUSCALDO,330,-,-,-,-
GRIMALDI,39,-,-,-,-
GRISOLIA,58,-,-,-,-
GUARDIA PIEMONTESE,78,-,-,-,-
LAGO,68,-,-,-,-
LAINO BORGO,97,-,-,-,-
LAINO CASTELLO,39,-,-,-,-
LAPPANO,41,-,-,-,-
LATTARICO,203,-,-,-,-
LONGOBARDI,117,15,-,-,-
LONGOBUCCO,164,-,-,-,-
LUNGRO,74,-,-,-,-
LUZZI,599,10,-,-,-
MAIERA',41,-,-,-,-
MALITO,26,-,-,-,-
MALVITO,76,-,-,-,-
MANDATORICCIO,173,-,-,-,-
MANGONE,133,-,-,-,-
MARANO MARCHESATO,160,6,-,-,-
MARANO PRINCIPATO,149,-,-,-,-
MARZI,56,-,-,-,-
MENDICINO,524,-,-,-,-
MONGRASSANO,99,-,-,-,-
MONTALTO UFFUGO,1178,14,-,-,-
MONTEGIORDANO,51,-,-,-,-
MORANO CALABRO,223,8,-,-,-
MORMANNO,131,7,-,-,-
MOTTAFOLLONE,26,-,-,-,-
NOCARA,19,-,-,-,-
ORIOLO,58,-,-,-,-
ORSOMARSO,11,-,-,-,-
PALUDI,29,-,-,-,-
PANETTIERI,14,-,-,-,-
PAOLA,549,10,-,-,-
PAPASIDERO,6,-,-,-,-
PARENTI,57,-,-,-,-
PATERNO CALABRO,130,-,-,-,-
PEDIVIGLIANO,79,-,-,-,-
PIANE CRATI,64,-,-,-,-
PIETRAFITTA,28,-,-,-,-
PIETRAPAOLA,72,-,-,-,-
PLATACI,32,-,-,-,-
PRAIA A MARE,246,-,-,-,-
RENDE,2065,31,-,-,-
ROCCA IMPERIALE,190,-,-,-,-
ROGGIANO GRAVINA,349,9,-,-,-
ROGLIANO,277,-,-,-,-
ROSE,343,6,-,-,-
