Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,110,-,-,-,-
ACQUAPPESA,139,-,-,-,-
ACRI,1826,25,-,-,-
AIELLO CALABRO,95,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,136,-,-,-,-
ALESSANDRIA DEL CARRETTO,7,-,-,-,-
ALTILIA,82,-,-,-,-
ALTOMONTE,500,-,-,-,-
ALTRA ASP,828,9,-,-,-
ALTRA REGIONE,590,11,-,-,-
AMANTEA,1691,18,-,-,-
AMENDOLARA,126,-,-,-,-
APRIGLIANO,340,8,-,-,-
BELMONTE CALABRO,167,-,-,-,-
BELSITO,99,-,-,-,-
BELVEDERE MARITTIMO,689,8,-,-,-
BIANCHI,154,-,-,-,-
BISIGNANO,1255,17,-,-,-
BOCCHIGLIERO,113,7,-,-,-
BONIFATI,176,-,-,-,-
BUONVICINO,116,-,-,-,-
CALOPEZZATI,114,-,-,-,-
CALOVETO,162,-,-,-,-
CAMPANA,228,6,-,-,-
CANNA,45,-,-,-,-
CARIATI,633,12,-,-,-
CAROLEI,339,-,-,-,-
CARPANZANO,8,-,-,-,-
CASALI DEL MANCO,1338,18,-,-,-
CASSANO ALLO IONIO,2119,29,-,-,-
CASTIGLIONE COSENTINO,327,-,-,-,-
CASTROLIBERO,1280,12,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1926,23,-,-,-
CELICO,369,7,-,-,-
CELLARA,55,-,-,-,-
CERCHIARA DI CALABRIA,169,-,-,-,-
CERISANO,372,-,-,-,-
CERVICATI,85,-,-,-,-
CERZETO,168,-,-,-,-
CETRARO,1070,16,-,-,-
CIVITA,34,-,-,-,-
CLETO,97,-,-,-,-
COLOSIMI,149,-,-,-,-
CORIGLIANO-ROSSANO,10906,144,-,-,-
COSENZA,9363,110,-,-,-
CROPALATI,103,-,-,-,-
CROSIA,1221,13,-,-,-
DIAMANTE,244,-,-,-,-
DIPIGNANO,611,8,-,-,-
DOMANICO,147,-,-,-,-
FAGNANO CASTELLO,211,-,-,-,-
FALCONARA ALBANESE,135,-,-,-,-
FIGLINE VEGLIATURO,182,-,-,-,-
FIRMO,111,-,-,-,-
FIUMEFREDDO BRUZIO,269,-,-,-,-
FRANCAVILLA MARITTIMA,286,-,-,-,-
FRASCINETO,168,-,-,-,-
FUSCALDO,955,8,-,-,-
GRIMALDI,139,-,-,-,-
GRISOLIA,291,-,-,-,-
GUARDIA PIEMONTESE,157,-,-,-,-
LAGO,216,-,-,-,-
LAINO BORGO,178,-,-,-,-
LAINO CASTELLO,69,-,-,-,-
LAPPANO,107,-,-,-,-
LATTARICO,504,-,-,-,-
