Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,26,-,-,-,-
ACQUAPPESA,52,-,-,-,-
ACRI,1317,22,-,-,-
AIELLO CALABRO,41,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,56,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,39,-,-,-,-
ALTOMONTE,314,-,-,-,-
ALTRA ASP,255,7,-,-,-
ALTRA REGIONE,399,10,-,-,-
AMANTEA,763,16,-,-,-
AMENDOLARA,60,-,-,-,-
APRIGLIANO,133,8,-,-,-
BELMONTE CALABRO,120,-,-,-,-
BELSITO,50,-,-,-,-
BELVEDERE MARITTIMO,412,7,-,-,-
BIANCHI,62,-,-,-,-
BISIGNANO,837,14,-,-,-
BOCCHIGLIERO,107,7,-,-,-
BONIFATI,72,-,-,-,-
BUONVICINO,74,-,-,-,-
CALOPEZZATI,61,-,-,-,-
CALOVETO,76,-,-,-,-
CAMPANA,219,-,-,-,-
CANNA,20,-,-,-,-
CARIATI,495,11,-,-,-
CAROLEI,126,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,605,16,-,-,-
CASSANO ALLO IONIO,1709,28,-,-,-
CASTIGLIONE COSENTINO,178,-,-,-,-
CASTROLIBERO,600,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1221,21,-,-,-
CELICO,256,7,-,-,-
CELLARA,11,-,-,-,-
CERCHIARA DI CALABRIA,87,-,-,-,-
CERISANO,163,-,-,-,-
CERVICATI,52,-,-,-,-
CERZETO,89,-,-,-,-
CETRARO,516,13,-,-,-
CIVITA,25,-,-,-,-
CLETO,54,-,-,-,-
COLOSIMI,58,-,-,-,-
CORIGLIANO-ROSSANO,7042,135,-,-,-
COSENZA,5195,88,-,-,-
CROPALATI,31,-,-,-,-
CROSIA,684,11,-,-,-
DIAMANTE,164,-,-,-,-
DIPIGNANO,256,6,-,-,-
DOMANICO,61,-,-,-,-
FAGNANO CASTELLO,111,-,-,-,-
FALCONARA ALBANESE,89,-,-,-,-
FIGLINE VEGLIATURO,95,-,-,-,-
FIRMO,40,-,-,-,-
FIUMEFREDDO BRUZIO,130,-,-,-,-
FRANCAVILLA MARITTIMA,160,-,-,-,-
FRASCINETO,87,-,-,-,-
FUSCALDO,401,-,-,-,-
GRIMALDI,79,-,-,-,-
GRISOLIA,96,-,-,-,-
GUARDIA PIEMONTESE,108,-,-,-,-
LAGO,99,-,-,-,-
LAINO BORGO,112,-,-,-,-
LAINO CASTELLO,42,-,-,-,-
LAPPANO,65,-,-,-,-
LATTARICO,286,-,-,-,-
LONGOBARDI,166,15,-,-,-
LONGOBUCCO,173,-,-,-,-
LUNGRO,84,-,-,-,-
LUZZI,699,13,-,-,-
MAIERA',47,-,-,-,-
MALITO,29,-,-,-,-
MALVITO,84,-,-,-,-
MANDATORICCIO,188,-,-,-,-
MANGONE,177,-,-,-,-
MARANO MARCHESATO,223,8,-,-,-
MARANO PRINCIPATO,191,-,-,-,-
MARZI,73,-,-,-,-
MENDICINO,692,-,-,-,-
MONGRASSANO,112,-,-,-,-
MONTALTO UFFUGO,1518,16,-,-,-
MONTEGIORDANO,61,-,-,-,-
MORANO CALABRO,230,8,-,-,-
MORMANNO,136,7,-,-,-
MOTTAFOLLONE,27,-,-,-,-
NOCARA,23,-,-,-,-
ORIOLO,72,-,-,-,-
ORSOMARSO,47,-,-,-,-
PALUDI,34,-,-,-,-
PANETTIERI,16,-,-,-,-
PAOLA,769,15,-,-,-
PAPASIDERO,10,-,-,-,-
PARENTI,83,-,-,-,-
PATERNO CALABRO,144,-,-,-,-
PEDIVIGLIANO,81,-,-,-,-
PIANE CRATI,82,-,-,-,-
PIETRAFITTA,36,-,-,-,-
PIETRAPAOLA,76,-,-,-,-
PLATACI,32,-,-,-,-
PRAIA A MARE,288,6,-,-,-
RENDE,2673,38,-,-,-
ROCCA IMPERIALE,217,-,-,-,-
ROGGIANO GRAVINA,390,10,-,-,-
ROGLIANO,377,-,-,-,-
ROSE,400,8,-,-,-
ROSETO CAPO SPULICO,117,-,-,-,-
ROTA GRECA,57,-,-,-,-
ROVITO,234,-,-,-,-
SAN BASILE,18,-,-,-,-
SAN BENEDETTO ULLANO,85,-,-,-,-
SAN COSMO ALBANESE,66,6,-,-,-
SAN DEMETRIO CORONE,116,-,-,-,-
SAN DONATO DI NINEA,49,-,-,-,-
SAN FILI,117,-,-,-,-
