Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,111,-,-,-,-
ACQUAPPESA,141,-,-,-,-
ACRI,1854,25,-,-,-
AIELLO CALABRO,98,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,151,-,-,-,-
ALESSANDRIA DEL CARRETTO,7,-,-,-,-
ALTILIA,87,-,-,-,-
ALTOMONTE,508,-,-,-,-
ALTRA ASP,848,9,-,-,-
ALTRA REGIONE,590,11,-,-,-
AMANTEA,1764,18,-,-,-
AMENDOLARA,136,-,-,-,-
APRIGLIANO,346,9,-,-,-
BELMONTE CALABRO,172,-,-,-,-
BELSITO,104,-,-,-,-
BELVEDERE MARITTIMO,713,8,-,-,-
BIANCHI,163,-,-,-,-
BISIGNANO,1267,17,-,-,-
BOCCHIGLIERO,116,7,-,-,-
BONIFATI,186,-,-,-,-
BUONVICINO,120,-,-,-,-
CALOPEZZATI,117,-,-,-,-
CALOVETO,168,-,-,-,-
CAMPANA,228,6,-,-,-
CANNA,45,-,-,-,-
CARIATI,639,12,-,-,-
CAROLEI,345,-,-,-,-
CARPANZANO,8,-,-,-,-
CASALI DEL MANCO,1374,18,-,-,-
CASSANO ALLO IONIO,2151,29,-,-,-
CASTIGLIONE COSENTINO,331,-,-,-,-
CASTROLIBERO,1306,12,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1957,23,-,-,-
CELICO,372,7,-,-,-
CELLARA,56,-,-,-,-
CERCHIARA DI CALABRIA,172,-,-,-,-
CERISANO,376,-,-,-,-
CERVICATI,86,-,-,-,-
CERZETO,171,-,-,-,-
CETRARO,1102,16,-,-,-
CIVITA,34,-,-,-,-
CLETO,98,-,-,-,-
COLOSIMI,156,-,-,-,-
CORIGLIANO-ROSSANO,11147,144,-,-,-
COSENZA,9525,111,-,-,-
CROPALATI,104,-,-,-,-
CROSIA,1262,13,-,-,-
DIAMANTE,251,-,-,-,-
DIPIGNANO,620,8,-,-,-
DOMANICO,152,-,-,-,-
FAGNANO CASTELLO,215,-,-,-,-
FALCONARA ALBANESE,138,-,-,-,-
FIGLINE VEGLIATURO,182,-,-,-,-
FIRMO,116,-,-,-,-
FIUMEFREDDO BRUZIO,288,-,-,-,-
FRANCAVILLA MARITTIMA,291,-,-,-,-
FRASCINETO,172,-,-,-,-
FUSCALDO,978,8,-,-,-
GRIMALDI,144,-,-,-,-
GRISOLIA,301,-,-,-,-
GUARDIA PIEMONTESE,162,-,-,-,-
LAGO,226,-,-,-,-
LAINO BORGO,180,-,-,-,-
LAINO CASTELLO,71,-,-,-,-
LAPPANO,108,-,-,-,-
LATTARICO,516,-,-,-,-
LONGOBARDI,194,17,-,-,-
LONGOBUCCO,381,-,-,-,-
LUNGRO,162,6,-,-,-
LUZZI,1142,13,-,-,-
MAIERA',77,-,-,-,-
MALITO,73,-,-,-,-
MALVITO,152,-,-,-,-
MANDATORICCIO,280,-,-,-,-
MANGONE,268,-,-,-,-
MARANO MARCHESATO,478,8,-,-,-
MARANO PRINCIPATO,363,-,-,-,-
MARZI,167,-,-,-,-
MENDICINO,1310,-,-,-,-
MONGRASSANO,232,-,-,-,-
MONTALTO UFFUGO,3223,22,-,-,-
MONTEGIORDANO,137,-,-,-,-
MORANO CALABRO,255,8,-,-,-
MORMANNO,172,7,-,-,-
MOTTAFOLLONE,73,-,-,-,-
NOCARA,31,-,-,-,-
ORIOLO,93,-,-,-,-
ORSOMARSO,104,-,-,-,-
PALUDI,73,-,-,-,-
PANETTIERI,18,-,-,-,-
