Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,1,-,-,-
ACQUAPPESA,18,1,-,-,1
ACRI,932,18,1,2,7
AIELLO CALABRO,15,-,-,-,1
AIETA,-,-,-,-,-
ALBIDONA,48,1,-,-,1
ALESSANDRIA DEL CARRETTO,1,-,-,-,-
ALTILIA,25,-,-,-,-
ALTOMONTE,276,3,-,2,4
ALTRA ASP,95,5,-,-,7
ALTRA REGIONE,222,5,-,2,47
AMANTEA,307,6,-,1,24
AMENDOLARA,27,-,-,-,-
APRIGLIANO,62,8,-,-,1
BELMONTE CALABRO,43,-,-,1,-
BELSITO,31,1,-,-,-
BELVEDERE MARITTIMO,268,4,-,-,33
BIANCHI,27,1,-,-,-
BISIGNANO,563,10,-,-,17
BOCCHIGLIERO,70,5,-,1,32
BONIFATI,39,1,-,-,13
BUONVICINO,39,1,-,-,14
CALOPEZZATI,32,-,-,-,-
CALOVETO,53,-,-,-,1
CAMPANA,128,3,-,-,-
CANNA,4,-,-,-,1
CARIATI,251,7,-,-,14
CAROLEI,66,-,-,-,8
CARPANZANO,3,-,-,-,-
CASALI DEL MANCO,320,13,-,-,20
CASSANO ALLO IONIO,1030,20,1,3,57
CASTIGLIONE COSENTINO,112,3,-,-,6
CASTROLIBERO,300,5,-,-,13
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,668,14,-,2,13
CELICO,183,7,-,-,3
CELLARA,4,-,-,-,-
CERCHIARA DI CALABRIA,48,2,-,-,4
CERISANO,68,-,-,-,-
CERVICATI,46,1,-,-,2
CERZETO,62,-,-,-,6
CETRARO,257,5,-,-,14
CIVITA,13,1,-,-,-
CLETO,21,1,-,1,1
COLOSIMI,33,-,-,-,-
CORIGLIANO-ROSSANO,4631,101,1,9,300
COSENZA,2509,56,2,4,95
CROPALATI,17,-,-,-,-
CROSIA,455,8,-,-,29
DIAMANTE,90,2,-,-,21
DIPIGNANO,146,4,-,1,1
DOMANICO,53,-,-,-,-
FAGNANO CASTELLO,59,3,-,-,-
FALCONARA ALBANESE,26,1,-,-,1
FIGLINE VEGLIATURO,43,-,-,-,-
FIRMO,31,1,-,-,6
FIUMEFREDDO BRUZIO,21,-,-,-,4
FRANCAVILLA MARITTIMA,103,4,-,1,4
FRASCINETO,65,2,-,-,-
FUSCALDO,245,1,-,-,22
GRIMALDI,39,-,-,-,-
GRISOLIA,37,-,-,1,11
GUARDIA PIEMONTESE,53,1,-,-,3
LAGO,60,1,-,-,-
LAINO BORGO,65,3,-,-,7
LAINO CASTELLO,15,-,-,-,4
LAPPANO,28,1,-,-,-
LATTARICO,168,4,-,-,1
LONGOBARDI,54,2,-,3,36
LONGOBUCCO,85,1,-,-,8
LUNGRO,66,5,-,2,3
LUZZI,368,8,-,-,17
MAIERA',24,-,-,-,1
MALITO,25,1,-,-,-
MALVITO,46,2,-,-,5
MANDATORICCIO,113,2,-,-,3
MANGONE,98,2,-,-,6
MARANO MARCHESATO,116,5,-,-,3
MARANO PRINCIPATO,119,-,-,-,4
MARZI,36,2,-,-,-
MENDICINO,334,1,1,-,22
MONGRASSANO,75,3,-,-,1
MONTALTO UFFUGO,801,11,-,-,58
MONTEGIORDANO,22,-,-,-,1
MORANO CALABRO,133,6,-,1,3
MORMANNO,124,7,-,-,-
MOTTAFOLLONE,22,1,-,-,-
NOCARA,16,-,-,-,-
ORIOLO,51,2,-,-,8
ORSOMARSO,6,-,-,-,1
PALUDI,24,-,-,-,-
PANETTIERI,10,1,-,-,-
PAOLA,340,9,-,3,33
PAPASIDERO,6,-,-,-,3
PARENTI,44,1,-,-,-
PATERNO CALABRO,118,-,-,-,-
PEDIVIGLIANO,77,-,-,-,-
PIANE CRATI,60,1,-,-,-
PIETRAFITTA,20,-,-,-,-
PIETRAPAOLA,47,2,-,-,-
PLATACI,2,-,-,-,-
PRAIA A MARE,172,4,-,2,34
RENDE,1441,28,-,-,58
ROCCA IMPERIALE,143,1,-,-,-
ROGGIANO GRAVINA,245,7,-,2,19
ROGLIANO,196,5,-,-,-
ROSE,229,6,-,-,2
ROSETO CAPO SPULICO,67,1,-,-,-
ROTA GRECA,42,3,-,-,6
ROVITO,111,1,-,-,1
SAN BASILE,13,-,-,-,-
SAN BENEDETTO ULLANO,27,2,-,-,-
SAN COSMO ALBANESE,61,4,-,-,-
SAN DEMETRIO CORONE,47,-,-,-,2
SAN DONATO DI NINEA,41,5,-,-,4
SAN FILI,56,1,-,-,-
SAN GIORGIO ALBANESE,28,2,-,-,-
SAN GIOVANNI IN FIORE,919,25,-,-,19
SAN LORENZO BELLIZZI,1,-,-,-,-
