Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,21,1,-,-,-
ACQUAPPESA,17,1,-,-,4
ACRI,850,16,-,-,-
AIELLO CALABRO,15,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,48,1,-,-,2
ALESSANDRIA DEL CARRETTO,1,-,-,-,-
ALTILIA,25,-,-,-,-
ALTOMONTE,219,2,-,-,-
ALTRA ASP,83,5,-,-,-
ALTRA REGIONE,35,2,1,1,14
AMANTEA,304,5,-,-,3
AMENDOLARA,23,-,-,-,1
APRIGLIANO,61,8,-,-,-
BELMONTE CALABRO,37,-,-,-,-
BELSITO,29,1,-,-,-
BELVEDERE MARITTIMO,228,4,-,-,9
BIANCHI,27,1,-,-,2
BISIGNANO,529,10,-,-,4
BOCCHIGLIERO,36,5,-,-,-
BONIFATI,25,1,-,-,-
BUONVICINO,24,1,-,-,-
CALOPEZZATI,30,-,-,-,-
CALOVETO,52,-,-,-,-
CAMPANA,127,3,-,-,-
CANNA,3,-,-,-,-
CARIATI,235,6,-,1,3
CAROLEI,57,-,-,-,-
CARPANZANO,3,-,-,-,-
CASALI DEL MANCO,285,13,-,-,1
CASSANO ALLO IONIO,874,17,-,-,19
CASTIGLIONE COSENTINO,105,3,-,-,-
CASTROLIBERO,283,5,-,-,8
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,598,11,-,5,55
CELICO,175,6,-,-,1
CELLARA,4,-,-,-,-
CERCHIARA DI CALABRIA,42,2,-,-,-
CERISANO,67,-,-,-,-
CERVICATI,45,1,-,-,-
CERZETO,55,-,-,-,7
CETRARO,239,5,-,-,10
CIVITA,10,1,-,-,-
CLETO,19,1,-,-,-
COLOSIMI,27,-,-,1,11
CORIGLIANO-ROSSANO,4032,87,1,4,60
COSENZA,2328,56,-,1,20
CROPALATI,17,-,-,-,-
CROSIA,419,8,-,-,-
DIAMANTE,66,2,-,1,-
DIPIGNANO,135,4,-,-,1
DOMANICO,54,-,-,-,-
FAGNANO CASTELLO,52,3,-,-,1
FALCONARA ALBANESE,23,1,-,-,-
FIGLINE VEGLIATURO,42,-,-,-,-
FIRMO,11,-,-,-,-
FIUMEFREDDO BRUZIO,17,-,-,-,-
FRANCAVILLA MARITTIMA,88,4,-,-,5
FRASCINETO,64,2,-,-,-
FUSCALDO,221,-,-,-,-
GRIMALDI,38,-,-,-,-
GRISOLIA,27,-,-,-,4
GUARDIA PIEMONTESE,50,1,-,-,2
LAGO,47,1,-,-,-
LAINO BORGO,56,3,-,-,-
LAINO CASTELLO,7,-,-,-,-
LAPPANO,23,1,-,-,-
LATTARICO,150,4,-,-,2
LONGOBARDI,13,-,-,-,-
LONGOBUCCO,77,1,-,-,-
LUNGRO,56,5,-,-,-
LUZZI,338,7,-,-,3
MAIERA',23,-,-,-,-
MALITO,21,1,-,-,-
MALVITO,31,2,-,-,-
MANDATORICCIO,109,2,-,-,-
MANGONE,92,2,-,-,-
MARANO MARCHESATO,111,5,-,-,-
MARANO PRINCIPATO,107,-,-,-,6
MARZI,35,2,-,-,-
MENDICINO,299,1,-,-,4
MONGRASSANO,61,2,-,1,2
MONTALTO UFFUGO,721,9,-,-,6
MONTEGIORDANO,21,-,-,-,-
MORANO CALABRO,97,4,1,-,-
MORMANNO,116,7,-,-,1
MOTTAFOLLONE,17,1,-,1,2
NOCARA,16,-,-,-,-
ORIOLO,42,2,-,-,1
ORSOMARSO,4,-,-,-,-
PALUDI,24,-,-,-,-
PANETTIERI,10,1,-,-,-
PAOLA,301,9,-,-,1
PAPASIDERO,1,-,-,-,-
PARENTI,44,1,-,-,-
PATERNO CALABRO,118,-,-,-,-
PEDIVIGLIANO,77,-,-,-,-
PIANE CRATI,60,1,-,-,-
PIETRAFITTA,20,-,-,-,-
PIETRAPAOLA,46,2,-,-,-
PLATACI,2,-,-,-,-
PRAIA A MARE,130,4,-,-,11
RENDE,1360,27,-,1,16
ROCCA IMPERIALE,141,1,-,-,-
ROGGIANO GRAVINA,197,6,-,2,8
ROGLIANO,194,5,-,-,1
ROSE,222,5,-,-,-
ROSETO CAPO SPULICO,51,1,-,-,20
ROTA GRECA,35,3,-,-,-
ROVITO,108,1,-,-,-
SAN BASILE,13,-,-,-,1
SAN BENEDETTO ULLANO,27,2,-,-,-
SAN COSMO ALBANESE,61,4,-,-,-
SAN DEMETRIO CORONE,42,-,-,-,1
SAN DONATO DI NINEA,28,5,-,-,1
SAN FILI,55,1,-,-,-
SAN GIORGIO ALBANESE,28,2,-,-,1
SAN GIOVANNI IN FIORE,875,26,-,-,5
SAN LORENZO BELLIZZI,1,-,-,-,-
