Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,134,-,-,-,-
ACQUAPPESA,167,-,-,-,-
ACRI,2052,27,-,-,-
AIELLO CALABRO,122,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,164,-,-,-,-
ALESSANDRIA DEL CARRETTO,10,-,-,-,-
ALTILIA,99,-,-,-,-
ALTOMONTE,568,-,-,-,-
ALTRA ASP,880,9,-,-,-
ALTRA REGIONE,594,11,-,-,-
AMANTEA,2163,19,-,-,-
AMENDOLARA,195,-,-,-,-
APRIGLIANO,395,9,-,-,-
BELMONTE CALABRO,192,-,-,-,-
BELSITO,123,-,-,-,-
BELVEDERE MARITTIMO,879,10,-,-,-
BIANCHI,199,-,-,-,-
BISIGNANO,1334,17,-,-,-
BOCCHIGLIERO,116,7,-,-,-
BONIFATI,198,-,-,-,-
BUONVICINO,154,-,-,-,-
CALOPEZZATI,169,-,-,-,-
CALOVETO,190,-,-,-,-
CAMPANA,234,6,-,-,-
CANNA,52,-,-,-,-
CARIATI,729,12,-,-,-
CAROLEI,399,-,-,-,-
CARPANZANO,11,-,-,-,-
CASALI DEL MANCO,1566,20,-,-,-
CASSANO ALLO IONIO,2397,29,-,-,-
CASTIGLIONE COSENTINO,406,-,-,-,-
CASTROLIBERO,1449,13,-,-,-
CASTROREGIO,15,-,-,-,-
CASTROVILLARI,2186,23,-,-,-
CELICO,395,7,-,-,-
CELLARA,59,-,-,-,-
CERCHIARA DI CALABRIA,216,-,-,-,-
CERISANO,421,-,-,-,-
CERVICATI,104,-,-,-,-
CERZETO,203,-,-,-,-
CETRARO,1318,16,-,-,-
CIVITA,42,-,-,-,-
CLETO,109,-,-,-,-
COLOSIMI,173,-,-,-,-
CORIGLIANO-ROSSANO,12722,147,-,-,-
COSENZA,10586,114,-,-,-
CROPALATI,115,-,-,-,-
CROSIA,1387,13,-,-,-
DIAMANTE,293,-,-,-,-
DIPIGNANO,699,8,-,-,-
DOMANICO,164,-,-,-,-
FAGNANO CASTELLO,263,-,-,-,-
FALCONARA ALBANESE,180,-,-,-,-
FIGLINE VEGLIATURO,197,-,-,-,-
FIRMO,149,-,-,-,-
FIUMEFREDDO BRUZIO,403,-,-,-,-
FRANCAVILLA MARITTIMA,340,-,-,-,-
FRASCINETO,219,-,-,-,-
FUSCALDO,1095,8,-,-,-
GRIMALDI,167,-,-,-,-
GRISOLIA,319,-,-,-,-
GUARDIA PIEMONTESE,172,-,-,-,-
LAGO,297,-,-,-,-
LAINO BORGO,201,-,-,-,-
LAINO CASTELLO,91,-,-,-,-
LAPPANO,118,-,-,-,-
LATTARICO,571,-,-,-,-
LONGOBARDI,231,17,-,-,-
LONGOBUCCO,416,-,-,-,-
