Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,141,-,-,-,-
ACQUAPPESA,176,-,-,-,-
ACRI,2225,27,-,-,-
AIELLO CALABRO,137,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,181,-,-,-,-
ALESSANDRIA DEL CARRETTO,21,-,-,-,-
ALTILIA,106,-,-,-,-
ALTOMONTE,605,-,-,-,-
ALTRA ASP,903,10,-,-,-
ALTRA REGIONE,598,11,-,-,-
AMANTEA,2388,20,-,-,-
AMENDOLARA,211,-,-,-,-
APRIGLIANO,414,10,-,-,-
BELMONTE CALABRO,224,-,-,-,-
BELSITO,166,-,-,-,-
BELVEDERE MARITTIMO,999,10,-,-,-
BIANCHI,223,-,-,-,-
BISIGNANO,1383,17,-,-,-
BOCCHIGLIERO,116,7,-,-,-
BONIFATI,211,-,-,-,-
BUONVICINO,175,-,-,-,-
CALOPEZZATI,204,-,-,-,-
CALOVETO,204,-,-,-,-
CAMPANA,234,6,-,-,-
CANNA,63,-,-,-,-
CARIATI,785,12,-,-,-
CAROLEI,413,-,-,-,-
CARPANZANO,12,-,-,-,-
CASALI DEL MANCO,1676,20,-,-,-
CASSANO ALLO IONIO,2510,29,-,-,-
CASTIGLIONE COSENTINO,467,-,-,-,-
CASTROLIBERO,1587,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2405,24,-,-,-
CELICO,418,7,-,-,-
CELLARA,80,-,-,-,-
CERCHIARA DI CALABRIA,224,-,-,-,-
CERISANO,461,-,-,-,-
CERVICATI,110,-,-,-,-
CERZETO,217,-,-,-,-
CETRARO,1443,19,-,-,-
CIVITA,42,-,-,-,-
CLETO,115,-,-,-,-
COLOSIMI,177,-,-,-,-
CORIGLIANO-ROSSANO,13481,148,-,-,-
COSENZA,11469,119,-,-,-
CROPALATI,133,-,-,-,-
CROSIA,1451,13,-,-,-
DIAMANTE,319,-,-,-,-
DIPIGNANO,756,8,-,-,-
DOMANICO,170,-,-,-,-
FAGNANO CASTELLO,288,-,-,-,-
FALCONARA ALBANESE,206,-,-,-,-
FIGLINE VEGLIATURO,216,-,-,-,-
FIRMO,169,-,-,-,-
FIUMEFREDDO BRUZIO,455,-,-,-,-
FRANCAVILLA MARITTIMA,357,-,-,-,-
FRASCINETO,253,-,-,-,-
FUSCALDO,1186,8,-,-,-
GRIMALDI,191,-,-,-,-
GRISOLIA,341,-,-,-,-
GUARDIA PIEMONTESE,176,-,-,-,-
LAGO,321,-,-,-,-
LAINO BORGO,244,-,-,-,-
LAINO CASTELLO,112,-,-,-,-
LAPPANO,121,-,-,-,-
LATTARICO,623,-,-,-,-
LONGOBARDI,258,17,-,-,-
LONGOBUCCO,430,-,-,-,-
LUNGRO,217,6,-,-,-
LUZZI,1388,14,-,-,-
MAIERA',97,-,-,-,-
MALITO,78,-,-,-,-
MALVITO,173,-,-,-,-
MANDATORICCIO,412,-,-,-,-
MANGONE,306,-,-,-,-
MARANO MARCHESATO,568,8,-,-,-
MARANO PRINCIPATO,431,-,-,-,-
MARZI,181,-,-,-,-
MENDICINO,1572,6,-,-,-
MONGRASSANO,291,-,-,-,-
MONTALTO UFFUGO,3981,22,-,-,-
MONTEGIORDANO,204,-,-,-,-
MORANO CALABRO,261,9,-,-,-
MORMANNO,189,8,-,-,-
MOTTAFOLLONE,94,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,112,-,-,-,-
ORSOMARSO,148,-,-,-,-
PALUDI,104,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1871,24,-,-,-
PAPASIDERO,29,-,-,-,-
PARENTI,380,-,-,-,-
PATERNO CALABRO,278,-,-,-,-
PEDIVIGLIANO,107,-,-,-,-
PIANE CRATI,242,-,-,-,-
PIETRAFITTA,148,-,-,-,-
PIETRAPAOLA,153,-,-,-,-
PLATACI,59,-,-,-,-
PRAIA A MARE,463,7,-,-,-
RENDE,6528,46,-,-,-
ROCCA IMPERIALE,285,-,-,-,-
ROGGIANO GRAVINA,981,13,-,-,-
ROGLIANO,986,8,-,-,-
ROSE,699,8,-,-,-
ROSETO CAPO SPULICO,144,-,-,-,-
ROTA GRECA,130,-,-,-,-
ROVITO,364,-,-,-,-
SAN BASILE,68,-,-,-,-
SAN BENEDETTO ULLANO,216,-,-,-,-
SAN COSMO ALBANESE,127,6,-,-,-
SAN DEMETRIO CORONE,291,-,-,-,-
SAN DONATO DI NINEA,141,-,-,-,-
SAN FILI,362,-,-,-,-
SAN GIORGIO ALBANESE,126,-,-,-,-
SAN GIOVANNI IN FIORE,2810,31,-,-,-
SAN LORENZO BELLIZZI,35,-,-,-,-
SAN LORENZO DEL VALLO,300,-,-,-,-
SAN LUCIDO,675,8,-,-,-
SAN MARCO ARGENTANO,1030,7,-,-,-
SAN MARTINO DI FINITA,125,-,-,-,-
SAN NICOLA ARCELLA,190,-,-,-,-
SAN PIETRO IN AMANTEA,49,-,-,-,-
SAN PIETRO IN GUARANO,545,8,-,-,-
SAN SOSTI,220,7,-,-,-
SAN VINCENZO LA COSTA,361,-,-,-,-
SANGINETO,118,-,-,-,-
SANTA CATERINA ALBANESE,69,-,-,-,-
SANTA DOMENICA TALAO,50,-,-,-,-
SANTA MARIA DEL CEDRO,545,-,-,-,-
SANTA SOFIA D'EPIRO,168,7,-,-,-
SANT'AGATA DI ESARO,106,-,-,-,-
SANTO STEFANO DI ROGLIANO,393,-,-,-,-
SARACENA,505,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1228,8,-,-,-
SCIGLIANO,100,-,-,-,-
SERRA D'AIELLO,86,-,-,-,-
SPEZZANO ALBANESE,843,16,-,-,-
SPEZZANO DELLA SILA,650,12,-,-,-
TARSIA,195,-,-,-,-
TERRANOVA DA SIBARI,805,12,-,-,-
TERRAVECCHIA,44,-,-,-,-
TORANO CASTELLO,663,19,-,-,-
TORTORA,439,7,-,-,-
TREBISACCE,960,11,-,-,-
VACCARIZZO ALBANESE,130,-,-,-,-
VERBICARO,192,6,-,-,-
VILLAPIANA,558,-,-,-,-
ZUMPANO,556,-,-,-,-
