Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,-,-,-,-
ACQUAPPESA,38,-,-,-,-
ACRI,1002,20,-,-,-
AIELLO CALABRO,21,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,48,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,29,-,-,-,-
ALTOMONTE,291,-,-,-,-
ALTRA ASP,143,6,-,-,-
ALTRA REGIONE,282,8,-,-,-
AMANTEA,551,11,-,-,-
AMENDOLARA,32,-,-,-,-
APRIGLIANO,74,8,-,-,-
BELMONTE CALABRO,93,-,-,-,-
BELSITO,36,-,-,-,-
BELVEDERE MARITTIMO,305,-,-,-,-
BIANCHI,40,-,-,-,-
BISIGNANO,727,13,-,-,-
BOCCHIGLIERO,77,6,-,-,-
BONIFATI,56,-,-,-,-
BUONVICINO,58,-,-,-,-
CALOPEZZATI,44,-,-,-,-
CALOVETO,62,-,-,-,-
CAMPANA,204,-,-,-,-
CANNA,7,-,-,-,-
CARIATI,322,9,-,-,-
CAROLEI,87,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,423,16,-,-,-
CASSANO ALLO IONIO,1278,23,-,-,-
CASTIGLIONE COSENTINO,148,-,-,-,-
CASTROLIBERO,402,7,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,962,17,-,-,-
CELICO,204,7,-,-,-
CELLARA,-,-,-,-,-
CERCHIARA DI CALABRIA,61,-,-,-,-
CERISANO,96,-,-,-,-
CERVICATI,49,-,-,-,-
CERZETO,80,-,-,-,-
CETRARO,402,12,-,-,-
CIVITA,23,-,-,-,-
CLETO,35,-,-,-,-
COLOSIMI,34,-,-,-,-
CORIGLIANO-ROSSANO,5700,115,-,-,-
COSENZA,3192,67,-,-,-
CROPALATI,29,-,-,-,-
CROSIA,617,10,-,-,-
DIAMANTE,107,-,-,-,-
