Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,-,-,-,-
ACQUAPPESA,38,-,-,-,-
ACRI,1068,20,-,-,-
AIELLO CALABRO,21,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,48,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,29,-,-,-,-
ALTOMONTE,296,-,-,-,-
ALTRA ASP,155,6,-,-,-
ALTRA REGIONE,299,8,-,-,-
AMANTEA,560,11,-,-,-
AMENDOLARA,32,-,-,-,-
APRIGLIANO,79,8,-,-,-
BELMONTE CALABRO,94,-,-,-,-
BELSITO,36,-,-,-,-
BELVEDERE MARITTIMO,323,-,-,-,-
BIANCHI,40,-,-,-,-
BISIGNANO,734,13,-,-,-
BOCCHIGLIERO,77,6,-,-,-
BONIFATI,59,-,-,-,-
BUONVICINO,60,-,-,-,-
CALOPEZZATI,51,-,-,-,-
CALOVETO,62,-,-,-,-
CAMPANA,205,-,-,-,-
CANNA,7,-,-,-,-
CARIATI,327,9,-,-,-
CAROLEI,93,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,443,16,-,-,-
CASSANO ALLO IONIO,1302,23,-,-,-
CASTIGLIONE COSENTINO,150,-,-,-,-
CASTROLIBERO,417,7,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,984,17,-,-,-
CELICO,205,7,-,-,-
CELLARA,-,-,-,-,-
CERCHIARA DI CALABRIA,63,-,-,-,-
CERISANO,108,-,-,-,-
CERVICATI,49,-,-,-,-
CERZETO,80,-,-,-,-
CETRARO,415,12,-,-,-
CIVITA,23,-,-,-,-
CLETO,36,-,-,-,-
COLOSIMI,35,-,-,-,-
CORIGLIANO-ROSSANO,5819,116,-,-,-
COSENZA,3333,67,-,-,-
CROPALATI,29,-,-,-,-
CROSIA,627,10,-,-,-
DIAMANTE,115,-,-,-,-
