Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,142,-,-,-,-
ACQUAPPESA,178,-,-,-,-
ACRI,2261,28,-,-,-
AIELLO CALABRO,137,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,182,-,-,-,-
ALESSANDRIA DEL CARRETTO,23,-,-,-,-
ALTILIA,116,-,-,-,-
ALTOMONTE,619,-,-,-,-
ALTRA ASP,910,10,-,-,-
ALTRA REGIONE,598,11,-,-,-
AMANTEA,2492,21,-,-,-
AMENDOLARA,213,-,-,-,-
APRIGLIANO,426,10,-,-,-
BELMONTE CALABRO,229,-,-,-,-
BELSITO,170,-,-,-,-
BELVEDERE MARITTIMO,1045,10,-,-,-
BIANCHI,233,-,-,-,-
BISIGNANO,1399,17,-,-,-
BOCCHIGLIERO,119,7,-,-,-
BONIFATI,219,-,-,-,-
BUONVICINO,180,-,-,-,-
CALOPEZZATI,206,-,-,-,-
CALOVETO,205,-,-,-,-
CAMPANA,236,6,-,-,-
CANNA,64,-,-,-,-
CARIATI,806,12,-,-,-
CAROLEI,420,-,-,-,-
CARPANZANO,12,-,-,-,-
CASALI DEL MANCO,1721,20,-,-,-
CASSANO ALLO IONIO,2547,29,-,-,-
CASTIGLIONE COSENTINO,496,-,-,-,-
CASTROLIBERO,1627,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2453,25,-,-,-
CELICO,421,7,-,-,-
CELLARA,84,-,-,-,-
CERCHIARA DI CALABRIA,225,-,-,-,-
CERISANO,472,-,-,-,-
CERVICATI,114,-,-,-,-
CERZETO,222,-,-,-,-
CETRARO,1463,19,-,-,-
CIVITA,42,-,-,-,-
CLETO,115,-,-,-,-
COLOSIMI,183,-,-,-,-
CORIGLIANO-ROSSANO,13721,150,-,-,-
COSENZA,11728,122,-,-,-
CROPALATI,135,-,-,-,-
CROSIA,1463,13,-,-,-
DIAMANTE,328,-,-,-,-
DIPIGNANO,774,8,-,-,-
DOMANICO,173,-,-,-,-
FAGNANO CASTELLO,294,-,-,-,-
FALCONARA ALBANESE,209,-,-,-,-
FIGLINE VEGLIATURO,218,-,-,-,-
FIRMO,170,-,-,-,-
FIUMEFREDDO BRUZIO,466,-,-,-,-
FRANCAVILLA MARITTIMA,365,-,-,-,-
FRASCINETO,259,-,-,-,-
FUSCALDO,1202,8,-,-,-
GRIMALDI,211,-,-,-,-
GRISOLIA,348,-,-,-,-
GUARDIA PIEMONTESE,177,-,-,-,-
LAGO,337,-,-,-,-
LAINO BORGO,244,-,-,-,-
LAINO CASTELLO,117,-,-,-,-
LAPPANO,122,-,-,-,-
LATTARICO,646,6,-,-,-
LONGOBARDI,270,17,-,-,-
LONGOBUCCO,444,-,-,-,-
LUNGRO,219,6,-,-,-
LUZZI,1421,14,-,-,-
MAIERA',103,-,-,-,-
MALITO,81,-,-,-,-
MALVITO,181,6,-,-,-
MANDATORICCIO,415,-,-,-,-
MANGONE,313,-,-,-,-
MARANO MARCHESATO,588,8,-,-,-
MARANO PRINCIPATO,447,-,-,-,-
MARZI,183,-,-,-,-
MENDICINO,1608,6,-,-,-
MONGRASSANO,292,-,-,-,-
MONTALTO UFFUGO,4071,22,-,-,-
MONTEGIORDANO,211,-,-,-,-
MORANO CALABRO,263,9,-,-,-
MORMANNO,193,8,-,-,-
MOTTAFOLLONE,97,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,112,-,-,-,-
ORSOMARSO,153,-,-,-,-
PALUDI,109,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1923,24,-,-,-
PAPASIDERO,29,-,-,-,-
PARENTI,391,-,-,-,-
PATERNO CALABRO,283,-,-,-,-
PEDIVIGLIANO,107,-,-,-,-
PIANE CRATI,244,-,-,-,-
PIETRAFITTA,149,-,-,-,-
PIETRAPAOLA,159,-,-,-,-
PLATACI,65,-,-,-,-
PRAIA A MARE,478,7,-,-,-
RENDE,6748,46,-,-,-
ROCCA IMPERIALE,287,-,-,-,-
ROGGIANO GRAVINA,989,13,-,-,-
ROGLIANO,1014,8,-,-,-
ROSE,715,8,-,-,-
ROSETO CAPO SPULICO,146,-,-,-,-
ROTA GRECA,132,-,-,-,-
ROVITO,373,-,-,-,-
SAN BASILE,73,-,-,-,-
SAN BENEDETTO ULLANO,217,-,-,-,-
SAN COSMO ALBANESE,128,6,-,-,-
SAN DEMETRIO CORONE,300,-,-,-,-
SAN DONATO DI NINEA,143,-,-,-,-
SAN FILI,374,-,-,-,-
SAN GIORGIO ALBANESE,130,-,-,-,-
SAN GIOVANNI IN FIORE,2844,32,-,-,-
SAN LORENZO BELLIZZI,37,-,-,-,-
SAN LORENZO DEL VALLO,306,-,-,-,-
SAN LUCIDO,677,8,-,-,-
SAN MARCO ARGENTANO,1049,7,-,-,-
SAN MARTINO DI FINITA,126,-,-,-,-
SAN NICOLA ARCELLA,190,-,-,-,-
SAN PIETRO IN AMANTEA,50,-,-,-,-
SAN PIETRO IN GUARANO,576,8,-,-,-
SAN SOSTI,228,7,-,-,-
SAN VINCENZO LA COSTA,374,-,-,-,-
SANGINETO,120,-,-,-,-
SANTA CATERINA ALBANESE,75,-,-,-,-
SANTA DOMENICA TALAO,53,-,-,-,-
SANTA MARIA DEL CEDRO,554,-,-,-,-
SANTA SOFIA D'EPIRO,171,7,-,-,-
SANT'AGATA DI ESARO,107,-,-,-,-
SANTO STEFANO DI ROGLIANO,407,-,-,-,-
SARACENA,526,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1264,8,-,-,-
SCIGLIANO,105,-,-,-,-
SERRA D'AIELLO,88,-,-,-,-
SPEZZANO ALBANESE,860,16,-,-,-
SPEZZANO DELLA SILA,659,13,-,-,-
TARSIA,208,-,-,-,-
TERRANOVA DA SIBARI,814,12,-,-,-
TERRAVECCHIA,44,-,-,-,-
TORANO CASTELLO,667,19,-,-,-
TORTORA,450,7,-,-,-
TREBISACCE,994,11,-,-,-
VACCARIZZO ALBANESE,130,-,-,-,-
VERBICARO,195,6,-,-,-
VILLAPIANA,560,-,-,-,-
ZUMPANO,569,-,-,-,-
