Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,53,-,-,-,-
ACQUAPPESA,88,-,-,-,-
ACRI,1591,24,-,-,-
AIELLO CALABRO,69,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,96,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,51,-,-,-,-
ALTOMONTE,393,-,-,-,-
ALTRA ASP,718,7,-,-,-
ALTRA REGIONE,555,10,-,-,-
AMANTEA,1147,17,-,-,-
AMENDOLARA,73,-,-,-,-
APRIGLIANO,239,8,-,-,-
BELMONTE CALABRO,139,-,-,-,-
BELSITO,72,-,-,-,-
BELVEDERE MARITTIMO,533,7,-,-,-
BIANCHI,104,-,-,-,-
BISIGNANO,1073,14,-,-,-
BOCCHIGLIERO,110,7,-,-,-
BONIFATI,141,-,-,-,-
BUONVICINO,94,-,-,-,-
CALOPEZZATI,89,-,-,-,-
CALOVETO,125,-,-,-,-
CAMPANA,224,6,-,-,-
CANNA,35,-,-,-,-
CARIATI,545,11,-,-,-
CAROLEI,241,-,-,-,-
CARPANZANO,6,-,-,-,-
CASALI DEL MANCO,898,18,-,-,-
CASSANO ALLO IONIO,1902,28,-,-,-
CASTIGLIONE COSENTINO,254,-,-,-,-
CASTROLIBERO,967,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1530,21,-,-,-
CELICO,328,7,-,-,-
CELLARA,29,-,-,-,-
CERCHIARA DI CALABRIA,147,-,-,-,-
CERISANO,260,-,-,-,-
CERVICATI,64,-,-,-,-
CERZETO,136,-,-,-,-
CETRARO,779,16,-,-,-
CIVITA,28,-,-,-,-
CLETO,80,-,-,-,-
COLOSIMI,98,-,-,-,-
CORIGLIANO-ROSSANO,9279,143,-,-,-
COSENZA,7421,102,-,-,-
CROPALATI,69,-,-,-,-
CROSIA,1003,12,-,-,-
DIAMANTE,191,-,-,-,-
DIPIGNANO,481,7,-,-,-
DOMANICO,95,-,-,-,-
FAGNANO CASTELLO,146,-,-,-,-
FALCONARA ALBANESE,101,-,-,-,-
FIGLINE VEGLIATURO,135,-,-,-,-
FIRMO,69,-,-,-,-
FIUMEFREDDO BRUZIO,174,-,-,-,-
FRANCAVILLA MARITTIMA,224,-,-,-,-
FRASCINETO,107,-,-,-,-
FUSCALDO,750,-,-,-,-
GRIMALDI,108,-,-,-,-
GRISOLIA,149,-,-,-,-
GUARDIA PIEMONTESE,131,-,-,-,-
LAGO,128,-,-,-,-
LAINO BORGO,146,-,-,-,-
LAINO CASTELLO,51,-,-,-,-
LAPPANO,94,-,-,-,-
LATTARICO,415,-,-,-,-
LONGOBARDI,176,16,-,-,-
LONGOBUCCO,236,-,-,-,-
LUNGRO,113,-,-,-,-
LUZZI,951,13,-,-,-
MAIERA',56,-,-,-,-
MALITO,40,-,-,-,-
MALVITO,115,-,-,-,-
MANDATORICCIO,221,-,-,-,-
MANGONE,248,-,-,-,-
MARANO MARCHESATO,366,8,-,-,-
MARANO PRINCIPATO,290,-,-,-,-
MARZI,111,-,-,-,-
MENDICINO,949,-,-,-,-
MONGRASSANO,162,-,-,-,-
MONTALTO UFFUGO,2490,19,-,-,-
MONTEGIORDANO,98,-,-,-,-
MORANO CALABRO,238,8,-,-,-
MORMANNO,146,7,-,-,-
MOTTAFOLLONE,56,-,-,-,-
NOCARA,30,-,-,-,-
ORIOLO,88,-,-,-,-
ORSOMARSO,70,-,-,-,-
PALUDI,49,-,-,-,-
PANETTIERI,17,-,-,-,-
PAOLA,1051,16,-,-,-
PAPASIDERO,13,-,-,-,-
PARENTI,175,-,-,-,-
PATERNO CALABRO,172,-,-,-,-
PEDIVIGLIANO,86,-,-,-,-
PIANE CRATI,172,-,-,-,-
PIETRAFITTA,91,-,-,-,-
PIETRAPAOLA,91,-,-,-,-
PLATACI,35,-,-,-,-
PRAIA A MARE,354,7,-,-,-
RENDE,4078,40,-,-,-
ROCCA IMPERIALE,251,-,-,-,-
ROGGIANO GRAVINA,549,13,-,-,-
ROGLIANO,654,7,-,-,-
ROSE,494,8,-,-,-
ROSETO CAPO SPULICO,122,-,-,-,-
ROTA GRECA,68,-,-,-,-
ROVITO,280,-,-,-,-
SAN BASILE,30,-,-,-,-
SAN BENEDETTO ULLANO,185,-,-,-,-
SAN COSMO ALBANESE,90,6,-,-,-
SAN DEMETRIO CORONE,142,-,-,-,-
SAN DONATO DI NINEA,68,-,-,-,-
SAN FILI,180,-,-,-,-
SAN GIORGIO ALBANESE,85,-,-,-,-
SAN GIOVANNI IN FIORE,2084,30,-,-,-
SAN LORENZO BELLIZZI,7,-,-,-,-
SAN LORENZO DEL VALLO,232,-,-,-,-
SAN LUCIDO,507,6,-,-,-
