Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,113,-,-,-,-
ACQUAPPESA,155,-,-,-,-
ACRI,1921,27,-,-,-
AIELLO CALABRO,98,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,160,-,-,-,-
ALESSANDRIA DEL CARRETTO,9,-,-,-,-
ALTILIA,91,-,-,-,-
ALTOMONTE,527,-,-,-,-
ALTRA ASP,865,9,-,-,-
ALTRA REGIONE,594,11,-,-,-
AMANTEA,1940,18,-,-,-
AMENDOLARA,150,-,-,-,-
APRIGLIANO,360,9,-,-,-
BELMONTE CALABRO,176,-,-,-,-
BELSITO,106,-,-,-,-
BELVEDERE MARITTIMO,795,9,-,-,-
BIANCHI,173,-,-,-,-
BISIGNANO,1299,17,-,-,-
BOCCHIGLIERO,116,7,-,-,-
BONIFATI,192,-,-,-,-
BUONVICINO,131,-,-,-,-
CALOPEZZATI,127,-,-,-,-
CALOVETO,178,-,-,-,-
CAMPANA,229,6,-,-,-
CANNA,47,-,-,-,-
CARIATI,664,12,-,-,-
CAROLEI,372,-,-,-,-
CARPANZANO,8,-,-,-,-
CASALI DEL MANCO,1464,19,-,-,-
CASSANO ALLO IONIO,2234,29,-,-,-
CASTIGLIONE COSENTINO,354,-,-,-,-
CASTROLIBERO,1368,12,-,-,-
CASTROREGIO,13,-,-,-,-
CASTROVILLARI,2041,23,-,-,-
CELICO,384,7,-,-,-
CELLARA,57,-,-,-,-
CERCHIARA DI CALABRIA,195,-,-,-,-
CERISANO,401,-,-,-,-
CERVICATI,95,-,-,-,-
CERZETO,188,-,-,-,-
CETRARO,1203,16,-,-,-
CIVITA,35,-,-,-,-
CLETO,108,-,-,-,-
COLOSIMI,160,-,-,-,-
CORIGLIANO-ROSSANO,11806,147,-,-,-
COSENZA,9917,114,-,-,-
CROPALATI,112,-,-,-,-
CROSIA,1311,13,-,-,-
DIAMANTE,266,-,-,-,-
DIPIGNANO,640,8,-,-,-
DOMANICO,162,-,-,-,-
FAGNANO CASTELLO,224,-,-,-,-
FALCONARA ALBANESE,151,-,-,-,-
FIGLINE VEGLIATURO,187,-,-,-,-
FIRMO,122,-,-,-,-
FIUMEFREDDO BRUZIO,335,-,-,-,-
FRANCAVILLA MARITTIMA,322,-,-,-,-
FRASCINETO,187,-,-,-,-
FUSCALDO,1033,8,-,-,-
GRIMALDI,154,-,-,-,-
GRISOLIA,312,-,-,-,-
GUARDIA PIEMONTESE,167,-,-,-,-
LAGO,249,-,-,-,-
LAINO BORGO,184,-,-,-,-
LAINO CASTELLO,79,-,-,-,-
LAPPANO,110,-,-,-,-
LATTARICO,534,-,-,-,-
LONGOBARDI,202,17,-,-,-
LONGOBUCCO,407,-,-,-,-
LUNGRO,175,6,-,-,-
LUZZI,1205,13,-,-,-
MAIERA',81,-,-,-,-
MALITO,75,-,-,-,-
MALVITO,155,-,-,-,-
MANDATORICCIO,309,-,-,-,-
MANGONE,275,-,-,-,-
MARANO MARCHESATO,498,8,-,-,-
MARANO PRINCIPATO,379,-,-,-,-
MARZI,172,-,-,-,-
MENDICINO,1368,-,-,-,-
MONGRASSANO,237,-,-,-,-
MONTALTO UFFUGO,3372,22,-,-,-
MONTEGIORDANO,153,-,-,-,-
MORANO CALABRO,255,9,-,-,-
MORMANNO,175,7,-,-,-
MOTTAFOLLONE,76,-,-,-,-
NOCARA,33,-,-,-,-
ORIOLO,93,-,-,-,-
ORSOMARSO,125,-,-,-,-
PALUDI,87,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1450,22,-,-,-
PAPASIDERO,21,-,-,-,-
PARENTI,321,-,-,-,-
PATERNO CALABRO,223,-,-,-,-
PEDIVIGLIANO,94,-,-,-,-
PIANE CRATI,212,-,-,-,-
PIETRAFITTA,121,-,-,-,-
PIETRAPAOLA,116,-,-,-,-
PLATACI,50,-,-,-,-
PRAIA A MARE,414,7,-,-,-
RENDE,5568,44,-,-,-
ROCCA IMPERIALE,268,-,-,-,-
ROGGIANO GRAVINA,846,13,-,-,-
ROGLIANO,877,7,-,-,-
ROSE,613,8,-,-,-
ROSETO CAPO SPULICO,136,-,-,-,-
ROTA GRECA,73,-,-,-,-
ROVITO,347,-,-,-,-
SAN BASILE,60,-,-,-,-
SAN BENEDETTO ULLANO,202,-,-,-,-
SAN COSMO ALBANESE,116,6,-,-,-
SAN DEMETRIO CORONE,203,-,-,-,-
SAN DONATO DI NINEA,100,-,-,-,-
SAN FILI,259,-,-,-,-
SAN GIORGIO ALBANESE,106,-,-,-,-
SAN GIOVANNI IN FIORE,2522,31,-,-,-
SAN LORENZO BELLIZZI,28,-,-,-,-
SAN LORENZO DEL VALLO,276,-,-,-,-
SAN LUCIDO,591,8,-,-,-
SAN MARCO ARGENTANO,832,6,-,-,-
SAN MARTINO DI FINITA,104,-,-,-,-
SAN NICOLA ARCELLA,155,-,-,-,-
SAN PIETRO IN AMANTEA,40,-,-,-,-
SAN PIETRO IN GUARANO,431,7,-,-,-
SAN SOSTI,184,7,-,-,-
SAN VINCENZO LA COSTA,299,-,-,-,-
SANGINETO,113,-,-,-,-
SANTA CATERINA ALBANESE,55,-,-,-,-
SANTA DOMENICA TALAO,42,-,-,-,-
SANTA MARIA DEL CEDRO,476,-,-,-,-
SANTA SOFIA D'EPIRO,158,6,-,-,-
SANT'AGATA DI ESARO,102,-,-,-,-
SANTO STEFANO DI ROGLIANO,330,-,-,-,-
SARACENA,422,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1050,8,-,-,-
SCIGLIANO,92,-,-,-,-
SERRA D'AIELLO,75,-,-,-,-
SPEZZANO ALBANESE,773,16,-,-,-
SPEZZANO DELLA SILA,589,12,-,-,-
TARSIA,126,-,-,-,-
TERRANOVA DA SIBARI,763,11,-,-,-
TERRAVECCHIA,29,-,-,-,-
TORANO CASTELLO,584,18,-,-,-
TORTORA,410,7,-,-,-
TREBISACCE,773,11,-,-,-
