Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,148,-,-,-,-
ACQUAPPESA,190,-,-,-,-
ACRI,2517,29,-,-,-
AIELLO CALABRO,144,-,-,-,-
AIETA,13,-,-,-,-
ALBIDONA,195,-,-,-,-
ALESSANDRIA DEL CARRETTO,25,-,-,-,-
ALTILIA,131,-,-,-,-
ALTOMONTE,641,-,-,-,-
ALTRA ASP,934,11,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,2680,22,-,-,-
AMENDOLARA,218,-,-,-,-
APRIGLIANO,458,10,-,-,-
BELMONTE CALABRO,245,-,-,-,-
BELSITO,177,-,-,-,-
BELVEDERE MARITTIMO,1146,10,-,-,-
BIANCHI,256,-,-,-,-
BISIGNANO,1475,17,-,-,-
BOCCHIGLIERO,121,7,-,-,-
BONIFATI,238,-,-,-,-
BUONVICINO,206,-,-,-,-
CALOPEZZATI,223,-,-,-,-
CALOVETO,244,-,-,-,-
CAMPANA,237,6,-,-,-
CANNA,65,-,-,-,-
CARIATI,838,13,-,-,-
CAROLEI,441,-,-,-,-
CARPANZANO,13,-,-,-,-
CASALI DEL MANCO,1857,20,-,-,-
CASSANO ALLO IONIO,2657,29,-,-,-
CASTIGLIONE COSENTINO,521,-,-,-,-
CASTROLIBERO,1734,14,-,-,-
CASTROREGIO,18,-,-,-,-
CASTROVILLARI,2611,25,-,-,-
CELICO,433,7,-,-,-
CELLARA,85,-,-,-,-
CERCHIARA DI CALABRIA,242,-,-,-,-
CERISANO,501,-,-,-,-
CERVICATI,120,-,-,-,-
CERZETO,232,-,-,-,-
CETRARO,1579,20,-,-,-
CIVITA,46,-,-,-,-
CLETO,125,-,-,-,-
COLOSIMI,198,-,-,-,-
CORIGLIANO-ROSSANO,14530,152,-,-,-
COSENZA,12546,125,-,-,-
CROPALATI,145,-,-,-,-
CROSIA,1574,13,-,-,-
DIAMANTE,399,-,-,-,-
DIPIGNANO,812,8,-,-,-
DOMANICO,179,-,-,-,-
FAGNANO CASTELLO,315,-,-,-,-
FALCONARA ALBANESE,216,-,-,-,-
FIGLINE VEGLIATURO,243,-,-,-,-
FIRMO,181,-,-,-,-
FIUMEFREDDO BRUZIO,496,-,-,-,-
FRANCAVILLA MARITTIMA,381,-,-,-,-
FRASCINETO,268,-,-,-,-
FUSCALDO,1253,8,-,-,-
GRIMALDI,232,-,-,-,-
GRISOLIA,388,-,-,-,-
GUARDIA PIEMONTESE,192,-,-,-,-
LAGO,372,-,-,-,-
LAINO BORGO,246,-,-,-,-
LAINO CASTELLO,118,-,-,-,-
LAPPANO,131,-,-,-,-
LATTARICO,711,6,-,-,-
LONGOBARDI,284,17,-,-,-
LONGOBUCCO,523,-,-,-,-
