Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,-,-,-,-
ACQUAPPESA,38,-,-,-,-
ACRI,1062,20,-,-,-
AIELLO CALABRO,21,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,48,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,29,-,-,-,-
ALTOMONTE,291,-,-,-,-
ALTRA ASP,145,6,-,-,-
ALTRA REGIONE,285,8,-,-,-
AMANTEA,551,11,-,-,-
AMENDOLARA,32,-,-,-,-
APRIGLIANO,78,8,-,-,-
BELMONTE CALABRO,93,-,-,-,-
BELSITO,36,-,-,-,-
BELVEDERE MARITTIMO,305,-,-,-,-
BIANCHI,40,-,-,-,-
BISIGNANO,727,13,-,-,-
BOCCHIGLIERO,77,6,-,-,-
BONIFATI,56,-,-,-,-
BUONVICINO,58,-,-,-,-
CALOPEZZATI,51,-,-,-,-
CALOVETO,62,-,-,-,-
CAMPANA,204,-,-,-,-
CANNA,7,-,-,-,-
CARIATI,323,9,-,-,-
CAROLEI,89,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,436,16,-,-,-
CASSANO ALLO IONIO,1278,23,-,-,-
CASTIGLIONE COSENTINO,149,-,-,-,-
CASTROLIBERO,403,7,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,964,17,-,-,-
CELICO,204,7,-,-,-
CELLARA,-,-,-,-,-
CERCHIARA DI CALABRIA,61,-,-,-,-
CERISANO,98,-,-,-,-
CERVICATI,49,-,-,-,-
CERZETO,80,-,-,-,-
CETRARO,402,12,-,-,-
CIVITA,23,-,-,-,-
CLETO,35,-,-,-,-
COLOSIMI,35,-,-,-,-
CORIGLIANO-ROSSANO,5747,115,-,-,-
COSENZA,3242,67,-,-,-
CROPALATI,29,-,-,-,-
CROSIA,624,10,-,-,-
DIAMANTE,107,-,-,-,-
