Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,140,-,-,-,-
ACQUAPPESA,169,-,-,-,-
ACRI,2134,27,-,-,-
AIELLO CALABRO,132,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,166,-,-,-,-
ALESSANDRIA DEL CARRETTO,12,-,-,-,-
ALTILIA,103,-,-,-,-
ALTOMONTE,584,-,-,-,-
ALTRA ASP,890,9,-,-,-
ALTRA REGIONE,597,11,-,-,-
AMANTEA,2271,19,-,-,-
AMENDOLARA,207,-,-,-,-
APRIGLIANO,400,10,-,-,-
BELMONTE CALABRO,200,-,-,-,-
BELSITO,145,-,-,-,-
BELVEDERE MARITTIMO,930,10,-,-,-
BIANCHI,213,-,-,-,-
BISIGNANO,1357,17,-,-,-
BOCCHIGLIERO,116,7,-,-,-
BONIFATI,203,-,-,-,-
BUONVICINO,168,-,-,-,-
CALOPEZZATI,199,-,-,-,-
CALOVETO,195,-,-,-,-
CAMPANA,234,6,-,-,-
CANNA,57,-,-,-,-
CARIATI,745,12,-,-,-
CAROLEI,408,-,-,-,-
CARPANZANO,12,-,-,-,-
CASALI DEL MANCO,1626,20,-,-,-
CASSANO ALLO IONIO,2459,29,-,-,-
CASTIGLIONE COSENTINO,431,-,-,-,-
CASTROLIBERO,1522,13,-,-,-
CASTROREGIO,15,-,-,-,-
CASTROVILLARI,2295,24,-,-,-
CELICO,409,7,-,-,-
CELLARA,76,-,-,-,-
CERCHIARA DI CALABRIA,221,-,-,-,-
CERISANO,438,-,-,-,-
CERVICATI,107,-,-,-,-
CERZETO,210,-,-,-,-
CETRARO,1375,16,-,-,-
CIVITA,42,-,-,-,-
CLETO,112,-,-,-,-
COLOSIMI,175,-,-,-,-
CORIGLIANO-ROSSANO,13074,147,-,-,-
COSENZA,11032,116,-,-,-
CROPALATI,127,-,-,-,-
CROSIA,1426,13,-,-,-
DIAMANTE,305,-,-,-,-
DIPIGNANO,725,8,-,-,-
DOMANICO,166,-,-,-,-
FAGNANO CASTELLO,282,-,-,-,-
FALCONARA ALBANESE,197,-,-,-,-
FIGLINE VEGLIATURO,213,-,-,-,-
FIRMO,157,-,-,-,-
FIUMEFREDDO BRUZIO,423,-,-,-,-
FRANCAVILLA MARITTIMA,348,-,-,-,-
FRASCINETO,241,-,-,-,-
FUSCALDO,1146,8,-,-,-
GRIMALDI,169,-,-,-,-
GRISOLIA,326,-,-,-,-
GUARDIA PIEMONTESE,173,-,-,-,-
LAGO,306,-,-,-,-
LAINO BORGO,222,-,-,-,-
LAINO CASTELLO,99,-,-,-,-
LAPPANO,120,-,-,-,-
LATTARICO,596,-,-,-,-
LONGOBARDI,235,17,-,-,-
LONGOBUCCO,423,-,-,-,-
LUNGRO,200,6,-,-,-
LUZZI,1342,14,-,-,-
MAIERA',91,-,-,-,-
MALITO,76,-,-,-,-
MALVITO,168,-,-,-,-
MANDATORICCIO,403,-,-,-,-
MANGONE,300,-,-,-,-
MARANO MARCHESATO,540,8,-,-,-
MARANO PRINCIPATO,415,-,-,-,-
MARZI,178,-,-,-,-
