Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
FALCONARA ALBANESE,347,-,-,-,-
FIGLINE VEGLIATURO,374,-,-,-,-
FIRMO,355,-,-,-,-
FIUMEFREDDO BRUZIO,948,-,-,-,-
FRANCAVILLA MARITTIMA,673,-,-,-,-
FRASCINETO,473,-,-,-,-
FUSCALDO,2042,8,-,-,-
GRIMALDI,477,-,-,-,-
GRISOLIA,507,-,-,-,-
GUARDIA PIEMONTESE,469,-,-,-,-
LAGO,678,-,-,-,-
LAINO BORGO,469,-,-,-,-
LAINO CASTELLO,185,-,-,-,-
LAPPANO,187,-,-,-,-
LATTARICO,1113,6,-,-,-
LONGOBARDI,573,23,-,-,-
LONGOBUCCO,792,-,-,-,-
LUNGRO,374,6,-,-,-
LUZZI,2395,17,-,-,-
MAIERA',247,-,-,-,-
MALITO,206,-,-,-,-
MALVITO,361,8,-,-,-
MANDATORICCIO,559,-,-,-,-
MANGONE,532,-,-,-,-
MARANO MARCHESATO,1052,8,-,-,-
MARANO PRINCIPATO,800,-,-,-,-
MARZI,247,-,-,-,-
MENDICINO,2869,9,-,-,-
MONGRASSANO,502,6,-,-,-
MONTALTO UFFUGO,7229,29,-,-,-
MONTEGIORDANO,398,-,-,-,-
MORANO CALABRO,454,10,-,-,-
MORMANNO,276,11,-,-,-
MOTTAFOLLONE,198,-,-,-,-
NOCARA,49,-,-,-,-
ORIOLO,157,-,-,-,-
ORSOMARSO,260,-,-,-,-
PALUDI,228,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3913,35,-,-,-
PAPASIDERO,41,-,-,-,-
PARENTI,583,-,-,-,-
PATERNO CALABRO,441,-,-,-,-
PEDIVIGLIANO,212,-,-,-,-
PIANE CRATI,372,-,-,-,-
PIETRAFITTA,222,-,-,-,-
PIETRAPAOLA,291,-,-,-,-
PLATACI,95,-,-,-,-
PRAIA A MARE,1150,7,-,-,-
RENDE,12161,57,-,-,-
ROCCA IMPERIALE,373,-,-,-,-
ROGGIANO GRAVINA,1527,17,-,-,-
ROGLIANO,1542,11,-,-,-
ROSE,1225,8,-,-,-
ROSETO CAPO SPULICO,200,-,-,-,-
ROTA GRECA,251,-,-,-,-
ROVITO,521,-,-,-,-
SAN BASILE,139,-,-,-,-
SAN BENEDETTO ULLANO,290,-,-,-,-
SAN COSMO ALBANESE,199,6,-,-,-
SAN DEMETRIO CORONE,686,-,-,-,-
SAN DONATO DI NINEA,286,-,-,-,-
SAN FILI,576,6,-,-,-
SAN GIORGIO ALBANESE,397,6,-,-,-
SAN GIOVANNI IN FIORE,4219,34,-,-,-
SAN LORENZO BELLIZZI,79,-,-,-,-
SAN LORENZO DEL VALLO,543,-,-,-,-
SAN LUCIDO,1130,10,-,-,-
SAN MARCO ARGENTANO,1803,7,-,-,-
SAN MARTINO DI FINITA,262,-,-,-,-
SAN NICOLA ARCELLA,299,-,-,-,-
SAN PIETRO IN AMANTEA,131,-,-,-,-
SAN PIETRO IN GUARANO,1174,10,-,-,-
SAN SOSTI,440,7,-,-,-
SAN VINCENZO LA COSTA,712,-,-,-,-
SANGINETO,171,-,-,-,-
SANTA CATERINA ALBANESE,132,-,-,-,-
SANTA DOMENICA TALAO,80,-,-,-,-
SANTA MARIA DEL CEDRO,858,-,-,-,-
SANTA SOFIA D'EPIRO,326,7,-,-,-
SANT'AGATA DI ESARO,129,-,-,-,-
SANTO STEFANO DI ROGLIANO,678,-,-,-,-
SARACENA,927,6,-,-,-
SCALA COELI,42,-,-,-,-
SCALEA,2320,8,-,-,-
SCIGLIANO,224,-,-,-,-
SERRA D'AIELLO,166,-,-,-,-
SPEZZANO ALBANESE,1346,21,-,-,-
SPEZZANO DELLA SILA,1084,16,-,-,-
TARSIA,442,-,-,-,-
TERRANOVA DA SIBARI,1060,13,-,-,-
TERRAVECCHIA,103,-,-,-,-
TORANO CASTELLO,1017,20,-,-,-
TORTORA,972,9,-,-,-
TREBISACCE,1990,16,-,-,-
VACCARIZZO ALBANESE,258,-,-,-,-
VERBICARO,306,6,-,-,-
VILLAPIANA,879,-,-,-,-
ZUMPANO,843,-,-,-,-
