Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,28,-,-,-,-
ACQUAPPESA,52,-,-,-,-
ACRI,1318,22,-,-,-
AIELLO CALABRO,42,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,56,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,39,-,-,-,-
ALTOMONTE,315,-,-,-,-
ALTRA ASP,264,7,-,-,-
ALTRA REGIONE,404,10,-,-,-
AMANTEA,772,16,-,-,-
AMENDOLARA,60,-,-,-,-
APRIGLIANO,133,8,-,-,-
BELMONTE CALABRO,120,-,-,-,-
BELSITO,50,-,-,-,-
BELVEDERE MARITTIMO,414,7,-,-,-
BIANCHI,62,-,-,-,-
BISIGNANO,845,14,-,-,-
BOCCHIGLIERO,107,7,-,-,-
BONIFATI,73,-,-,-,-
BUONVICINO,74,-,-,-,-
CALOPEZZATI,61,-,-,-,-
CALOVETO,76,-,-,-,-
CAMPANA,219,6,-,-,-
CANNA,20,-,-,-,-
CARIATI,495,11,-,-,-
CAROLEI,126,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,608,16,-,-,-
CASSANO ALLO IONIO,1712,28,-,-,-
CASTIGLIONE COSENTINO,180,-,-,-,-
CASTROLIBERO,611,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1235,21,-,-,-
CELICO,257,7,-,-,-
CELLARA,11,-,-,-,-
CERCHIARA DI CALABRIA,87,-,-,-,-
CERISANO,166,-,-,-,-
CERVICATI,52,-,-,-,-
CERZETO,89,-,-,-,-
CETRARO,516,13,-,-,-
CIVITA,25,-,-,-,-
CLETO,54,-,-,-,-
COLOSIMI,58,-,-,-,-
CORIGLIANO-ROSSANO,7097,136,-,-,-
COSENZA,5241,88,-,-,-
CROPALATI,31,-,-,-,-
CROSIA,692,11,-,-,-
DIAMANTE,164,-,-,-,-
DIPIGNANO,260,6,-,-,-
DOMANICO,62,-,-,-,-
FAGNANO CASTELLO,111,-,-,-,-
