Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,159,-,-,-,-
ACQUAPPESA,194,-,-,-,-
ACRI,2700,29,-,-,-
AIELLO CALABRO,171,-,-,-,-
AIETA,14,-,-,-,-
ALBIDONA,212,-,-,-,-
ALESSANDRIA DEL CARRETTO,26,-,-,-,-
ALTILIA,146,-,-,-,-
ALTOMONTE,671,-,-,-,-
ALTRA ASP,945,11,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,2898,22,-,-,-
AMENDOLARA,220,-,-,-,-
APRIGLIANO,474,10,-,-,-
BELMONTE CALABRO,258,-,-,-,-
BELSITO,181,-,-,-,-
BELVEDERE MARITTIMO,1201,10,-,-,-
BIANCHI,259,-,-,-,-
BISIGNANO,1537,17,-,-,-
BOCCHIGLIERO,122,7,-,-,-
BONIFATI,257,-,-,-,-
BUONVICINO,219,-,-,-,-
CALOPEZZATI,242,-,-,-,-
CALOVETO,247,-,-,-,-
CAMPANA,250,6,-,-,-
CANNA,66,-,-,-,-
CARIATI,862,13,-,-,-
CAROLEI,463,-,-,-,-
CARPANZANO,13,-,-,-,-
CASALI DEL MANCO,1930,20,-,-,-
CASSANO ALLO IONIO,2745,29,-,-,-
CASTIGLIONE COSENTINO,550,-,-,-,-
CASTROLIBERO,1814,14,-,-,-
CASTROREGIO,22,-,-,-,-
CASTROVILLARI,2737,25,-,-,-
CELICO,444,7,-,-,-
CELLARA,87,-,-,-,-
CERCHIARA DI CALABRIA,258,-,-,-,-
CERISANO,517,-,-,-,-
CERVICATI,126,-,-,-,-
CERZETO,239,-,-,-,-
CETRARO,1606,20,-,-,-
CIVITA,49,-,-,-,-
CLETO,145,-,-,-,-
COLOSIMI,208,-,-,-,-
CORIGLIANO-ROSSANO,15212,152,-,-,-
COSENZA,13063,128,-,-,-
CROPALATI,150,-,-,-,-
CROSIA,1678,14,-,-,-
DIAMANTE,423,-,-,-,-
DIPIGNANO,834,8,-,-,-
DOMANICO,185,-,-,-,-
FAGNANO CASTELLO,316,-,-,-,-
FALCONARA ALBANESE,221,-,-,-,-
FIGLINE VEGLIATURO,249,-,-,-,-
FIRMO,189,-,-,-,-
FIUMEFREDDO BRUZIO,512,-,-,-,-
FRANCAVILLA MARITTIMA,409,-,-,-,-
FRASCINETO,277,-,-,-,-
FUSCALDO,1309,8,-,-,-
GRIMALDI,262,-,-,-,-
GRISOLIA,394,-,-,-,-
GUARDIA PIEMONTESE,213,-,-,-,-
LAGO,407,-,-,-,-
LAINO BORGO,251,-,-,-,-
LAINO CASTELLO,119,-,-,-,-
LAPPANO,138,-,-,-,-
LATTARICO,754,6,-,-,-
LONGOBARDI,300,19,-,-,-
LONGOBUCCO,542,-,-,-,-
LUNGRO,259,6,-,-,-
LUZZI,1595,15,-,-,-
MAIERA',152,-,-,-,-
MALITO,93,-,-,-,-
MALVITO,204,6,-,-,-
MANDATORICCIO,434,-,-,-,-
MANGONE,340,-,-,-,-
MARANO MARCHESATO,683,8,-,-,-
MARANO PRINCIPATO,506,-,-,-,-
MARZI,195,-,-,-,-
MENDICINO,1806,6,-,-,-
MONGRASSANO,351,-,-,-,-
MONTALTO UFFUGO,4578,22,-,-,-
MONTEGIORDANO,239,-,-,-,-
MORANO CALABRO,268,9,-,-,-
MORMANNO,207,8,-,-,-
MOTTAFOLLONE,111,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,127,-,-,-,-
ORSOMARSO,178,-,-,-,-
PALUDI,120,-,-,-,-
PANETTIERI,36,-,-,-,-
PAOLA,2207,26,-,-,-
PAPASIDERO,30,-,-,-,-
PARENTI,440,-,-,-,-
PATERNO CALABRO,294,-,-,-,-
PEDIVIGLIANO,117,-,-,-,-
PIANE CRATI,261,-,-,-,-
PIETRAFITTA,156,-,-,-,-
PIETRAPAOLA,169,-,-,-,-
PLATACI,73,-,-,-,-
PRAIA A MARE,524,7,-,-,-
RENDE,7686,48,-,-,-
ROCCA IMPERIALE,291,-,-,-,-
ROGGIANO GRAVINA,1028,13,-,-,-
ROGLIANO,1143,8,-,-,-
ROSE,788,8,-,-,-
ROSETO CAPO SPULICO,148,-,-,-,-
ROTA GRECA,150,-,-,-,-
ROVITO,386,-,-,-,-
SAN BASILE,82,-,-,-,-
SAN BENEDETTO ULLANO,229,-,-,-,-
SAN COSMO ALBANESE,135,6,-,-,-
SAN DEMETRIO CORONE,323,-,-,-,-
SAN DONATO DI NINEA,161,-,-,-,-
SAN FILI,418,-,-,-,-
SAN GIORGIO ALBANESE,152,-,-,-,-
SAN GIOVANNI IN FIORE,3136,32,-,-,-
SAN LORENZO BELLIZZI,46,-,-,-,-
SAN LORENZO DEL VALLO,334,-,-,-,-
SAN LUCIDO,701,8,-,-,-
SAN MARCO ARGENTANO,1177,7,-,-,-
SAN MARTINO DI FINITA,143,-,-,-,-
SAN NICOLA ARCELLA,206,-,-,-,-
SAN PIETRO IN AMANTEA,68,-,-,-,-
SAN PIETRO IN GUARANO,654,9,-,-,-
SAN SOSTI,272,7,-,-,-
SAN VINCENZO LA COSTA,427,-,-,-,-
SANGINETO,134,-,-,-,-
SANTA CATERINA ALBANESE,79,-,-,-,-
SANTA DOMENICA TALAO,56,-,-,-,-
SANTA MARIA DEL CEDRO,602,-,-,-,-
SANTA SOFIA D'EPIRO,187,7,-,-,-
SANT'AGATA DI ESARO,115,-,-,-,-
SANTO STEFANO DI ROGLIANO,459,-,-,-,-
SARACENA,622,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1424,8,-,-,-
SCIGLIANO,115,-,-,-,-
SERRA D'AIELLO,103,-,-,-,-
SPEZZANO ALBANESE,907,16,-,-,-
SPEZZANO DELLA SILA,702,13,-,-,-
TARSIA,255,-,-,-,-
TERRANOVA DA SIBARI,848,12,-,-,-
TERRAVECCHIA,58,-,-,-,-
TORANO CASTELLO,733,19,-,-,-
TORTORA,468,8,-,-,-
TREBISACCE,1184,12,-,-,-
VACCARIZZO ALBANESE,135,-,-,-,-
VERBICARO,199,6,-,-,-
VILLAPIANA,604,-,-,-,-
ZUMPANO,613,-,-,-,-
