Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,1,-,-,-
ACQUAPPESA,21,1,-,1,2
ACRI,945,19,-,-,13
AIELLO CALABRO,15,-,-,-,-
AIETA,1,-,-,-,1
ALBIDONA,48,1,-,-,-
ALESSANDRIA DEL CARRETTO,1,-,-,-,-
ALTILIA,29,-,-,-,3
ALTOMONTE,279,3,-,-,1
ALTRA ASP,98,5,-,-,5
ALTRA REGIONE,237,7,-,1,6
AMANTEA,317,7,-,-,13
AMENDOLARA,27,-,-,-,-
APRIGLIANO,64,8,-,-,2
BELMONTE CALABRO,43,-,-,1,-
BELSITO,32,1,-,-,1
BELVEDERE MARITTIMO,281,4,-,-,18
BIANCHI,27,1,-,-,-
BISIGNANO,588,11,-,1,16
BOCCHIGLIERO,72,6,-,-,5
BONIFATI,41,1,-,-,12
BUONVICINO,44,1,-,-,9
CALOPEZZATI,32,-,-,-,-
CALOVETO,53,-,-,-,-
CAMPANA,131,3,-,-,1
CANNA,4,-,-,-,-
CARIATI,275,7,-,-,18
CAROLEI,75,-,-,-,10
CARPANZANO,3,-,-,-,-
CASALI DEL MANCO,330,13,-,1,10
CASSANO ALLO IONIO,1045,21,-,-,8
CASTIGLIONE COSENTINO,128,3,-,1,15
CASTROLIBERO,308,5,-,-,8
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,685,14,-,-,11
CELICO,183,7,-,-,-
CELLARA,4,-,-,-,-
CERCHIARA DI CALABRIA,48,2,-,-,2
CERISANO,74,-,-,-,5
CERVICATI,49,1,-,-,2
CERZETO,67,-,-,-,5
CETRARO,265,5,-,-,9
CIVITA,16,1,-,-,3
CLETO,22,2,-,-,1
COLOSIMI,33,-,-,-,-
CORIGLIANO-ROSSANO,4886,105,1,5,142
COSENZA,2574,58,-,4,57
CROPALATI,26,1,-,-,3
CROSIA,484,8,-,-,20
DIAMANTE,96,2,-,-,10
DIPIGNANO,152,4,-,-,4
DOMANICO,53,-,-,-,-
FAGNANO CASTELLO,62,3,-,-,-
FALCONARA ALBANESE,26,1,-,-,-
FIGLINE VEGLIATURO,43,-,-,-,-
FIRMO,31,1,-,-,-
FIUMEFREDDO BRUZIO,26,-,-,-,8
FRANCAVILLA MARITTIMA,103,4,-,-,-
FRASCINETO,65,2,-,-,-
FUSCALDO,248,1,-,-,9
GRIMALDI,39,-,-,-,-
GRISOLIA,42,-,-,-,7
GUARDIA PIEMONTESE,54,1,-,-,1
LAGO,60,1,-,-,-
LAINO BORGO,73,3,-,-,8
LAINO CASTELLO,16,-,-,-,1
LAPPANO,28,1,-,-,-
LATTARICO,169,4,-,-,1
LONGOBARDI,64,5,-,2,10
LONGOBUCCO,85,1,-,-,1
LUNGRO,66,5,-,1,-
LUZZI,398,9,-,2,18
MAIERA',25,-,-,-,1
MALITO,25,1,-,-,-
MALVITO,50,2,-,-,4
MANDATORICCIO,114,2,-,-,1
MANGONE,99,2,-,-,-
MARANO MARCHESATO,116,5,-,-,1
MARANO PRINCIPATO,124,-,-,-,6
MARZI,36,2,-,-,-
MENDICINO,343,2,-,-,9
MONGRASSANO,78,4,-,-,1
MONTALTO UFFUGO,828,11,-,1,26
MONTEGIORDANO,22,-,-,-,-
MORANO CALABRO,152,8,-,-,12
MORMANNO,125,7,-,-,1
MOTTAFOLLONE,23,1,-,-,1
NOCARA,18,-,-,-,2
ORIOLO,52,2,-,-,3
ORSOMARSO,6,-,-,-,-
PALUDI,24,-,-,-,-
PANETTIERI,10,1,-,-,-
PAOLA,350,9,-,-,12
PAPASIDERO,6,-,-,-,-
PARENTI,44,1,-,-,-
PATERNO CALABRO,118,-,-,-,-
PEDIVIGLIANO,77,-,-,-,-
PIANE CRATI,60,1,-,-,-
PIETRAFITTA,20,-,-,-,-
