Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,141,-,-,-,-
ACQUAPPESA,176,-,-,-,-
ACRI,2232,27,-,-,-
AIELLO CALABRO,137,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,181,-,-,-,-
ALESSANDRIA DEL CARRETTO,21,-,-,-,-
ALTILIA,106,-,-,-,-
ALTOMONTE,609,-,-,-,-
ALTRA ASP,904,10,-,-,-
ALTRA REGIONE,598,11,-,-,-
AMANTEA,2405,20,-,-,-
AMENDOLARA,212,-,-,-,-
APRIGLIANO,415,10,-,-,-
BELMONTE CALABRO,225,-,-,-,-
BELSITO,167,-,-,-,-
BELVEDERE MARITTIMO,1010,10,-,-,-
BIANCHI,224,-,-,-,-
BISIGNANO,1385,17,-,-,-
BOCCHIGLIERO,116,7,-,-,-
BONIFATI,211,-,-,-,-
BUONVICINO,177,-,-,-,-
CALOPEZZATI,204,-,-,-,-
CALOVETO,204,-,-,-,-
CAMPANA,234,6,-,-,-
CANNA,63,-,-,-,-
CARIATI,786,12,-,-,-
CAROLEI,413,-,-,-,-
CARPANZANO,12,-,-,-,-
CASALI DEL MANCO,1681,20,-,-,-
CASSANO ALLO IONIO,2514,29,-,-,-
CASTIGLIONE COSENTINO,470,-,-,-,-
CASTROLIBERO,1590,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2409,24,-,-,-
CELICO,418,7,-,-,-
CELLARA,80,-,-,-,-
CERCHIARA DI CALABRIA,224,-,-,-,-
CERISANO,462,-,-,-,-
CERVICATI,113,-,-,-,-
CERZETO,219,-,-,-,-
CETRARO,1446,19,-,-,-
CIVITA,42,-,-,-,-
CLETO,115,-,-,-,-
COLOSIMI,179,-,-,-,-
CORIGLIANO-ROSSANO,13505,148,-,-,-
COSENZA,11495,119,-,-,-
CROPALATI,133,-,-,-,-
CROSIA,1453,13,-,-,-
DIAMANTE,319,-,-,-,-
DIPIGNANO,757,8,-,-,-
DOMANICO,173,-,-,-,-
FAGNANO CASTELLO,288,-,-,-,-
FALCONARA ALBANESE,207,-,-,-,-
FIGLINE VEGLIATURO,216,-,-,-,-
FIRMO,169,-,-,-,-
FIUMEFREDDO BRUZIO,455,-,-,-,-
FRANCAVILLA MARITTIMA,357,-,-,-,-
FRASCINETO,254,-,-,-,-
FUSCALDO,1186,8,-,-,-
GRIMALDI,191,-,-,-,-
GRISOLIA,342,-,-,-,-
GUARDIA PIEMONTESE,176,-,-,-,-
LAGO,321,-,-,-,-
LAINO BORGO,244,-,-,-,-
LAINO CASTELLO,113,-,-,-,-
LAPPANO,121,-,-,-,-
LATTARICO,626,-,-,-,-
LONGOBARDI,258,17,-,-,-
LONGOBUCCO,430,-,-,-,-
LUNGRO,217,6,-,-,-
LUZZI,1391,14,-,-,-
MAIERA',97,-,-,-,-
MALITO,78,-,-,-,-
MALVITO,173,-,-,-,-
MANDATORICCIO,412,-,-,-,-
MANGONE,306,-,-,-,-
MARANO MARCHESATO,569,8,-,-,-
MARANO PRINCIPATO,431,-,-,-,-
MARZI,181,-,-,-,-
MENDICINO,1575,6,-,-,-
MONGRASSANO,291,-,-,-,-
MONTALTO UFFUGO,3994,22,-,-,-
MONTEGIORDANO,205,-,-,-,-
MORANO CALABRO,261,9,-,-,-
MORMANNO,189,8,-,-,-
MOTTAFOLLONE,95,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,112,-,-,-,-
ORSOMARSO,148,-,-,-,-
PALUDI,104,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1878,24,-,-,-
PAPASIDERO,29,-,-,-,-
PARENTI,380,-,-,-,-
PATERNO CALABRO,278,-,-,-,-
PEDIVIGLIANO,107,-,-,-,-
PIANE CRATI,242,-,-,-,-
PIETRAFITTA,148,-,-,-,-
PIETRAPAOLA,153,-,-,-,-
PLATACI,59,-,-,-,-
PRAIA A MARE,464,7,-,-,-
RENDE,6556,46,-,-,-
ROCCA IMPERIALE,286,-,-,-,-
ROGGIANO GRAVINA,981,13,-,-,-
ROGLIANO,989,8,-,-,-
ROSE,700,8,-,-,-
ROSETO CAPO SPULICO,145,-,-,-,-
ROTA GRECA,132,-,-,-,-
ROVITO,364,-,-,-,-
SAN BASILE,70,-,-,-,-
SAN BENEDETTO ULLANO,216,-,-,-,-
SAN COSMO ALBANESE,127,6,-,-,-
SAN DEMETRIO CORONE,293,-,-,-,-
SAN DONATO DI NINEA,142,-,-,-,-
SAN FILI,363,-,-,-,-
SAN GIORGIO ALBANESE,127,-,-,-,-
SAN GIOVANNI IN FIORE,2819,31,-,-,-
SAN LORENZO BELLIZZI,35,-,-,-,-
SAN LORENZO DEL VALLO,300,-,-,-,-
SAN LUCIDO,675,8,-,-,-
SAN MARCO ARGENTANO,1031,7,-,-,-
SAN MARTINO DI FINITA,125,-,-,-,-
SAN NICOLA ARCELLA,190,-,-,-,-
SAN PIETRO IN AMANTEA,50,-,-,-,-
SAN PIETRO IN GUARANO,546,8,-,-,-
SAN SOSTI,221,7,-,-,-
SAN VINCENZO LA COSTA,365,-,-,-,-
SANGINETO,119,-,-,-,-
SANTA CATERINA ALBANESE,69,-,-,-,-
SANTA DOMENICA TALAO,50,-,-,-,-
SANTA MARIA DEL CEDRO,545,-,-,-,-
SANTA SOFIA D'EPIRO,169,7,-,-,-
SANT'AGATA DI ESARO,107,-,-,-,-
SANTO STEFANO DI ROGLIANO,396,-,-,-,-
SARACENA,505,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1230,8,-,-,-
SCIGLIANO,102,-,-,-,-
SERRA D'AIELLO,86,-,-,-,-
SPEZZANO ALBANESE,845,16,-,-,-
SPEZZANO DELLA SILA,651,12,-,-,-
TARSIA,198,-,-,-,-
TERRANOVA DA SIBARI,805,12,-,-,-
TERRAVECCHIA,44,-,-,-,-
TORANO CASTELLO,663,19,-,-,-
TORTORA,440,7,-,-,-
TREBISACCE,962,11,-,-,-
VACCARIZZO ALBANESE,130,-,-,-,-
VERBICARO,192,6,-,-,-
VILLAPIANA,558,-,-,-,-
ZUMPANO,559,-,-,-,-
