Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,1,-,-,1
ACQUAPPESA,17,1,-,-,4
ACRI,924,16,-,4,47
AIELLO CALABRO,14,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,47,1,-,-,-
ALESSANDRIA DEL CARRETTO,1,-,-,-,-
ALTILIA,25,-,-,-,-
ALTOMONTE,267,3,-,3,24
ALTRA ASP,91,5,-,-,5
ALTRA REGIONE,203,4,-,1,70
AMANTEA,279,6,-,1,27
AMENDOLARA,27,-,-,-,2
APRIGLIANO,61,8,-,-,-
BELMONTE CALABRO,42,-,-,1,3
BELSITO,31,1,-,-,-
BELVEDERE MARITTIMO,254,4,-,2,24
BIANCHI,27,1,-,-,-
BISIGNANO,559,10,-,-,24
BOCCHIGLIERO,38,5,-,-,2
BONIFATI,27,1,-,-,1
BUONVICINO,29,1,-,-,5
CALOPEZZATI,32,-,-,-,1
CALOVETO,52,-,-,-,-
CAMPANA,128,3,-,-,-
CANNA,4,-,-,-,1
CARIATI,242,7,-,-,9
CAROLEI,62,-,-,-,5
CARPANZANO,3,-,-,-,-
CASALI DEL MANCO,309,13,-,2,14
CASSANO ALLO IONIO,956,18,2,2,71
CASTIGLIONE COSENTINO,108,3,-,-,2
CASTROLIBERO,295,5,-,-,8
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,640,13,-,2,24
CELICO,182,7,-,-,4
CELLARA,4,-,-,-,-
CERCHIARA DI CALABRIA,44,2,-,-,-
CERISANO,68,-,-,-,-
CERVICATI,44,1,-,-,-
CERZETO,57,-,-,-,1
CETRARO,251,5,-,-,12
CIVITA,13,1,-,-,3
CLETO,20,1,-,1,-
COLOSIMI,33,-,-,1,1
CORIGLIANO-ROSSANO,4368,100,-,4,201
COSENZA,2446,56,-,6,79
CROPALATI,17,-,-,-,-
CROSIA,432,8,-,-,10
DIAMANTE,78,2,-,1,12
DIPIGNANO,145,4,-,-,4
DOMANICO,53,-,-,-,-
FAGNANO CASTELLO,55,3,-,-,1
FALCONARA ALBANESE,25,1,-,-,2
FIGLINE VEGLIATURO,42,-,-,-,-
FIRMO,21,1,-,-,3
FIUMEFREDDO BRUZIO,17,-,-,-,-
FRANCAVILLA MARITTIMA,99,4,-,-,3
FRASCINETO,65,2,-,-,-
FUSCALDO,228,-,-,-,7
GRIMALDI,39,-,-,-,1
GRISOLIA,28,-,-,-,3
GUARDIA PIEMONTESE,53,1,-,-,3
LAGO,59,1,-,-,7
LAINO BORGO,63,3,-,-,7
LAINO CASTELLO,12,-,-,-,1
LAPPANO,28,1,-,-,3
LATTARICO,168,4,-,-,14
LONGOBARDI,13,-,-,-,-
LONGOBUCCO,77,1,-,-,-
LUNGRO,64,5,-,2,5
LUZZI,357,7,-,1,16
MAIERA',23,-,-,-,-
MALITO,25,1,-,-,4
MALVITO,42,2,-,-,11
MANDATORICCIO,111,2,-,-,2
MANGONE,94,2,-,-,2
MARANO MARCHESATO,113,5,-,-,-
