Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,25,-,-,-,-
ACQUAPPESA,48,-,-,-,-
ACRI,1293,20,-,-,-
AIELLO CALABRO,37,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,52,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,38,-,-,-,-
ALTOMONTE,309,-,-,-,-
ALTRA ASP,209,7,-,-,-
ALTRA REGIONE,359,8,-,-,-
AMANTEA,683,15,-,-,-
AMENDOLARA,55,-,-,-,-
APRIGLIANO,114,8,-,-,-
BELMONTE CALABRO,112,-,-,-,-
BELSITO,38,-,-,-,-
BELVEDERE MARITTIMO,392,6,-,-,-
BIANCHI,54,-,-,-,-
BISIGNANO,805,14,-,-,-
BOCCHIGLIERO,107,7,-,-,-
BONIFATI,65,-,-,-,-
BUONVICINO,71,-,-,-,-
CALOPEZZATI,61,-,-,-,-
CALOVETO,73,-,-,-,-
CAMPANA,218,-,-,-,-
CANNA,12,-,-,-,-
CARIATI,482,10,-,-,-
CAROLEI,118,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,556,16,-,-,-
CASSANO ALLO IONIO,1586,25,-,-,-
CASTIGLIONE COSENTINO,165,-,-,-,-
CASTROLIBERO,523,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1167,20,-,-,-
CELICO,236,7,-,-,-
CELLARA,10,-,-,-,-
CERCHIARA DI CALABRIA,76,-,-,-,-
CERISANO,135,-,-,-,-
CERVICATI,52,-,-,-,-
CERZETO,81,-,-,-,-
CETRARO,476,13,-,-,-
CIVITA,25,-,-,-,-
CLETO,46,-,-,-,-
COLOSIMI,48,-,-,-,-
CORIGLIANO-ROSSANO,6522,125,-,-,-
COSENZA,4513,76,-,-,-
CROPALATI,30,-,-,-,-
CROSIA,657,11,-,-,-
DIAMANTE,150,-,-,-,-
DIPIGNANO,217,-,-,-,-
DOMANICO,60,-,-,-,-
FAGNANO CASTELLO,105,-,-,-,-
FALCONARA ALBANESE,71,-,-,-,-
FIGLINE VEGLIATURO,93,-,-,-,-
FIRMO,35,-,-,-,-
FIUMEFREDDO BRUZIO,104,-,-,-,-
FRANCAVILLA MARITTIMA,158,-,-,-,-
FRASCINETO,82,-,-,-,-
FUSCALDO,354,-,-,-,-
GRIMALDI,55,-,-,-,-
GRISOLIA,90,-,-,-,-
GUARDIA PIEMONTESE,84,-,-,-,-
LAGO,84,-,-,-,-
LAINO BORGO,97,-,-,-,-
LAINO CASTELLO,39,-,-,-,-
LAPPANO,57,-,-,-,-
LATTARICO,215,-,-,-,-
LONGOBARDI,129,15,-,-,-
LONGOBUCCO,167,-,-,-,-
LUNGRO,77,-,-,-,-
LUZZI,674,11,-,-,-
MAIERA',42,-,-,-,-
MALITO,29,-,-,-,-
MALVITO,81,-,-,-,-
MANDATORICCIO,182,-,-,-,-
MANGONE,168,-,-,-,-
MARANO MARCHESATO,194,7,-,-,-
MARANO PRINCIPATO,163,-,-,-,-
MARZI,60,-,-,-,-
MENDICINO,616,-,-,-,-
MONGRASSANO,108,-,-,-,-
MONTALTO UFFUGO,1389,14,-,-,-
MONTEGIORDANO,53,-,-,-,-
MORANO CALABRO,227,8,-,-,-
MORMANNO,131,7,-,-,-
MOTTAFOLLONE,26,-,-,-,-
NOCARA,21,-,-,-,-
ORIOLO,61,-,-,-,-
ORSOMARSO,19,-,-,-,-
PALUDI,32,-,-,-,-
PANETTIERI,15,-,-,-,-
PAOLA,663,12,-,-,-
PAPASIDERO,6,-,-,-,-
PARENTI,80,-,-,-,-
PATERNO CALABRO,139,-,-,-,-
PEDIVIGLIANO,81,-,-,-,-
PIANE CRATI,75,-,-,-,-
PIETRAFITTA,30,-,-,-,-
PIETRAPAOLA,74,-,-,-,-
PLATACI,32,-,-,-,-
PRAIA A MARE,283,-,-,-,-
RENDE,2407,34,-,-,-
ROCCA IMPERIALE,206,-,-,-,-
ROGGIANO GRAVINA,356,10,-,-,-
ROGLIANO,327,-,-,-,-
ROSE,382,6,-,-,-
