Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,50,-,-,-,-
ACQUAPPESA,80,-,-,-,-
ACRI,1527,24,-,-,-
AIELLO CALABRO,60,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,61,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,49,-,-,-,-
ALTOMONTE,368,-,-,-,-
ALTRA ASP,600,7,-,-,-
ALTRA REGIONE,509,10,-,-,-
AMANTEA,1042,17,-,-,-
AMENDOLARA,70,-,-,-,-
APRIGLIANO,205,8,-,-,-
BELMONTE CALABRO,134,-,-,-,-
BELSITO,62,-,-,-,-
BELVEDERE MARITTIMO,499,7,-,-,-
BIANCHI,84,-,-,-,-
BISIGNANO,1006,14,-,-,-
BOCCHIGLIERO,110,7,-,-,-
BONIFATI,124,-,-,-,-
BUONVICINO,89,-,-,-,-
CALOPEZZATI,72,-,-,-,-
CALOVETO,99,-,-,-,-
CAMPANA,221,6,-,-,-
CANNA,29,-,-,-,-
CARIATI,538,11,-,-,-
CAROLEI,211,-,-,-,-
CARPANZANO,6,-,-,-,-
CASALI DEL MANCO,797,18,-,-,-
CASSANO ALLO IONIO,1847,28,-,-,-
CASTIGLIONE COSENTINO,237,-,-,-,-
CASTROLIBERO,888,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1453,21,-,-,-
CELICO,312,7,-,-,-
CELLARA,25,-,-,-,-
CERCHIARA DI CALABRIA,139,-,-,-,-
CERISANO,227,-,-,-,-
CERVICATI,61,-,-,-,-
CERZETO,112,-,-,-,-
CETRARO,718,15,-,-,-
CIVITA,27,-,-,-,-
CLETO,77,-,-,-,-
COLOSIMI,85,-,-,-,-
CORIGLIANO-ROSSANO,8798,143,-,-,-
COSENZA,6837,96,-,-,-
CROPALATI,45,-,-,-,-
CROSIA,938,12,-,-,-
DIAMANTE,185,-,-,-,-
DIPIGNANO,418,6,-,-,-
DOMANICO,74,-,-,-,-
FAGNANO CASTELLO,129,-,-,-,-
FALCONARA ALBANESE,95,-,-,-,-
FIGLINE VEGLIATURO,118,-,-,-,-
FIRMO,60,-,-,-,-
FIUMEFREDDO BRUZIO,164,-,-,-,-
FRANCAVILLA MARITTIMA,188,-,-,-,-
FRASCINETO,95,-,-,-,-
FUSCALDO,691,-,-,-,-
GRIMALDI,98,-,-,-,-
GRISOLIA,130,-,-,-,-
GUARDIA PIEMONTESE,128,-,-,-,-
LAGO,119,-,-,-,-
LAINO BORGO,142,-,-,-,-
LAINO CASTELLO,50,-,-,-,-
LAPPANO,88,-,-,-,-
LATTARICO,360,-,-,-,-
LONGOBARDI,173,16,-,-,-
