Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,23,-,-,-,-
ACQUAPPESA,48,-,-,-,-
ACRI,1256,20,-,-,-
AIELLO CALABRO,26,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,52,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,34,-,-,-,-
ALTOMONTE,304,-,-,-,-
ALTRA ASP,193,7,-,-,-
ALTRA REGIONE,345,8,-,-,-
AMANTEA,623,13,-,-,-
AMENDOLARA,50,-,-,-,-
APRIGLIANO,89,8,-,-,-
BELMONTE CALABRO,102,-,-,-,-
BELSITO,37,-,-,-,-
BELVEDERE MARITTIMO,369,-,-,-,-
BIANCHI,44,-,-,-,-
BISIGNANO,760,14,-,-,-
BOCCHIGLIERO,84,6,-,-,-
BONIFATI,60,-,-,-,-
BUONVICINO,69,-,-,-,-
CALOPEZZATI,61,-,-,-,-
CALOVETO,72,-,-,-,-
CAMPANA,214,-,-,-,-
CANNA,12,-,-,-,-
CARIATI,473,9,-,-,-
CAROLEI,104,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,500,16,-,-,-
CASSANO ALLO IONIO,1561,23,-,-,-
CASTIGLIONE COSENTINO,163,-,-,-,-
CASTROLIBERO,475,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1148,20,-,-,-
CELICO,222,7,-,-,-
CELLARA,10,-,-,-,-
CERCHIARA DI CALABRIA,75,-,-,-,-
CERISANO,121,-,-,-,-
CERVICATI,51,-,-,-,-
CERZETO,81,-,-,-,-
CETRARO,458,12,-,-,-
CIVITA,25,-,-,-,-
CLETO,38,-,-,-,-
COLOSIMI,41,-,-,-,-
CORIGLIANO-ROSSANO,6215,118,-,-,-
COSENZA,3823,72,-,-,-
CROPALATI,29,-,-,-,-
CROSIA,648,11,-,-,-
DIAMANTE,117,-,-,-,-
DIPIGNANO,202,-,-,-,-
DOMANICO,58,-,-,-,-
FAGNANO CASTELLO,101,-,-,-,-
FALCONARA ALBANESE,64,-,-,-,-
