Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,142,-,-,-,-
ACQUAPPESA,178,-,-,-,-
ACRI,2256,28,-,-,-
AIELLO CALABRO,137,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,182,-,-,-,-
ALESSANDRIA DEL CARRETTO,22,-,-,-,-
ALTILIA,114,-,-,-,-
ALTOMONTE,616,-,-,-,-
ALTRA ASP,906,10,-,-,-
ALTRA REGIONE,598,11,-,-,-
AMANTEA,2477,21,-,-,-
AMENDOLARA,213,-,-,-,-
APRIGLIANO,421,10,-,-,-
BELMONTE CALABRO,229,-,-,-,-
BELSITO,170,-,-,-,-
BELVEDERE MARITTIMO,1040,10,-,-,-
BIANCHI,230,-,-,-,-
BISIGNANO,1394,17,-,-,-
BOCCHIGLIERO,119,7,-,-,-
BONIFATI,216,-,-,-,-
BUONVICINO,179,-,-,-,-
CALOPEZZATI,205,-,-,-,-
CALOVETO,205,-,-,-,-
CAMPANA,236,6,-,-,-
CANNA,64,-,-,-,-
CARIATI,802,12,-,-,-
CAROLEI,419,-,-,-,-
CARPANZANO,12,-,-,-,-
CASALI DEL MANCO,1713,20,-,-,-
CASSANO ALLO IONIO,2539,29,-,-,-
CASTIGLIONE COSENTINO,492,-,-,-,-
CASTROLIBERO,1621,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2445,25,-,-,-
CELICO,420,7,-,-,-
CELLARA,83,-,-,-,-
CERCHIARA DI CALABRIA,225,-,-,-,-
CERISANO,470,-,-,-,-
CERVICATI,114,-,-,-,-
CERZETO,222,-,-,-,-
CETRARO,1461,19,-,-,-
CIVITA,42,-,-,-,-
CLETO,115,-,-,-,-
COLOSIMI,183,-,-,-,-
CORIGLIANO-ROSSANO,13677,150,-,-,-
COSENZA,11675,122,-,-,-
CROPALATI,135,-,-,-,-
CROSIA,1460,13,-,-,-
DIAMANTE,324,-,-,-,-
DIPIGNANO,773,8,-,-,-
DOMANICO,173,-,-,-,-
FAGNANO CASTELLO,290,-,-,-,-
FALCONARA ALBANESE,209,-,-,-,-
FIGLINE VEGLIATURO,218,-,-,-,-
FIRMO,169,-,-,-,-
FIUMEFREDDO BRUZIO,464,-,-,-,-
FRANCAVILLA MARITTIMA,364,-,-,-,-
FRASCINETO,259,-,-,-,-
FUSCALDO,1198,8,-,-,-
GRIMALDI,200,-,-,-,-
GRISOLIA,347,-,-,-,-
GUARDIA PIEMONTESE,176,-,-,-,-
LAGO,333,-,-,-,-
LAINO BORGO,244,-,-,-,-
LAINO CASTELLO,117,-,-,-,-
LAPPANO,122,-,-,-,-
LATTARICO,644,6,-,-,-
LONGOBARDI,268,17,-,-,-
LONGOBUCCO,440,-,-,-,-
LUNGRO,219,6,-,-,-
LUZZI,1419,14,-,-,-
MAIERA',101,-,-,-,-
MALITO,81,-,-,-,-
MALVITO,178,6,-,-,-
MANDATORICCIO,415,-,-,-,-
MANGONE,311,-,-,-,-
MARANO MARCHESATO,580,8,-,-,-
MARANO PRINCIPATO,444,-,-,-,-
MARZI,182,-,-,-,-
MENDICINO,1599,6,-,-,-
MONGRASSANO,292,-,-,-,-
MONTALTO UFFUGO,4056,22,-,-,-
MONTEGIORDANO,209,-,-,-,-
MORANO CALABRO,263,9,-,-,-
MORMANNO,193,8,-,-,-
MOTTAFOLLONE,95,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,112,-,-,-,-
ORSOMARSO,153,-,-,-,-
PALUDI,109,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1917,24,-,-,-
PAPASIDERO,29,-,-,-,-
PARENTI,386,-,-,-,-
PATERNO CALABRO,283,-,-,-,-
PEDIVIGLIANO,107,-,-,-,-
PIANE CRATI,243,-,-,-,-
PIETRAFITTA,149,-,-,-,-
PIETRAPAOLA,158,-,-,-,-
PLATACI,63,-,-,-,-
PRAIA A MARE,474,7,-,-,-
RENDE,6712,46,-,-,-
ROCCA IMPERIALE,287,-,-,-,-
ROGGIANO GRAVINA,987,13,-,-,-
ROGLIANO,1009,8,-,-,-
ROSE,714,8,-,-,-
ROSETO CAPO SPULICO,146,-,-,-,-
ROTA GRECA,132,-,-,-,-
ROVITO,373,-,-,-,-
SAN BASILE,73,-,-,-,-
SAN BENEDETTO ULLANO,217,-,-,-,-
SAN COSMO ALBANESE,128,6,-,-,-
SAN DEMETRIO CORONE,298,-,-,-,-
SAN DONATO DI NINEA,143,-,-,-,-
SAN FILI,372,-,-,-,-
SAN GIORGIO ALBANESE,130,-,-,-,-
SAN GIOVANNI IN FIORE,2843,32,-,-,-
SAN LORENZO BELLIZZI,37,-,-,-,-
SAN LORENZO DEL VALLO,304,-,-,-,-
SAN LUCIDO,677,8,-,-,-
SAN MARCO ARGENTANO,1045,7,-,-,-
SAN MARTINO DI FINITA,126,-,-,-,-
SAN NICOLA ARCELLA,190,-,-,-,-
SAN PIETRO IN AMANTEA,50,-,-,-,-
SAN PIETRO IN GUARANO,571,8,-,-,-
SAN SOSTI,228,7,-,-,-
SAN VINCENZO LA COSTA,372,-,-,-,-
SANGINETO,120,-,-,-,-
SANTA CATERINA ALBANESE,74,-,-,-,-
SANTA DOMENICA TALAO,51,-,-,-,-
SANTA MARIA DEL CEDRO,552,-,-,-,-
SANTA SOFIA D'EPIRO,170,7,-,-,-
SANT'AGATA DI ESARO,107,-,-,-,-
SANTO STEFANO DI ROGLIANO,407,-,-,-,-
SARACENA,524,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1260,8,-,-,-
SCIGLIANO,105,-,-,-,-
SERRA D'AIELLO,88,-,-,-,-
SPEZZANO ALBANESE,858,16,-,-,-
SPEZZANO DELLA SILA,655,13,-,-,-
TARSIA,206,-,-,-,-
TERRANOVA DA SIBARI,814,12,-,-,-
TERRAVECCHIA,44,-,-,-,-
TORANO CASTELLO,665,19,-,-,-
TORTORA,449,7,-,-,-
TREBISACCE,989,11,-,-,-
VACCARIZZO ALBANESE,130,-,-,-,-
VERBICARO,195,6,-,-,-
VILLAPIANA,560,-,-,-,-
ZUMPANO,569,-,-,-,-
