Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,-,-,-,-
ACQUAPPESA,26,-,-,-,-
ACRI,946,19,-,-,-
AIELLO CALABRO,15,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,48,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,29,-,-,-,-
ALTOMONTE,281,-,-,-,-
ALTRA ASP,102,6,-,-,-
ALTRA REGIONE,256,8,-,-,-
AMANTEA,325,7,-,-,-
AMENDOLARA,27,-,-,-,-
APRIGLIANO,64,8,-,-,-
BELMONTE CALABRO,43,-,-,-,-
BELSITO,32,-,-,-,-
BELVEDERE MARITTIMO,286,-,-,-,-
BIANCHI,39,-,-,-,-
BISIGNANO,609,11,-,-,-
BOCCHIGLIERO,73,6,-,-,-
BONIFATI,44,-,-,-,-
BUONVICINO,44,-,-,-,-
CALOPEZZATI,39,-,-,-,-
CALOVETO,57,-,-,-,-
CAMPANA,132,-,-,-,-
CANNA,-,-,-,-,-
CARIATI,298,7,-,-,-
CAROLEI,80,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,348,14,-,-,-
CASSANO ALLO IONIO,1094,21,-,-,-
CASTIGLIONE COSENTINO,134,-,-,-,-
CASTROLIBERO,329,-,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,706,14,-,-,-
CELICO,184,7,-,-,-
CELLARA,-,-,-,-,-
CERCHIARA DI CALABRIA,52,-,-,-,-
CERISANO,89,-,-,-,-
CERVICATI,49,-,-,-,-
CERZETO,67,-,-,-,-
CETRARO,318,8,-,-,-
CIVITA,18,-,-,-,-
CLETO,25,-,-,-,-
COLOSIMI,34,-,-,-,-
CORIGLIANO-ROSSANO,5249,109,-,-,-
COSENZA,2743,62,-,-,-
CROPALATI,28,-,-,-,-
CROSIA,574,9,-,-,-
DIAMANTE,96,-,-,-,-
DIPIGNANO,163,-,-,-,-
DOMANICO,53,-,-,-,-
FAGNANO CASTELLO,82,-,-,-,-
FALCONARA ALBANESE,27,-,-,-,-
FIGLINE VEGLIATURO,43,-,-,-,-
FIRMO,31,-,-,-,-
FIUMEFREDDO BRUZIO,45,-,-,-,-
FRANCAVILLA MARITTIMA,123,-,-,-,-
FRASCINETO,66,-,-,-,-
FUSCALDO,252,-,-,-,-
GRIMALDI,39,-,-,-,-
GRISOLIA,43,-,-,-,-
GUARDIA PIEMONTESE,59,-,-,-,-
LAGO,60,-,-,-,-
LAINO BORGO,73,-,-,-,-
LAINO CASTELLO,16,-,-,-,-
LAPPANO,33,-,-,-,-
LATTARICO,177,-,-,-,-
LONGOBARDI,76,10,-,-,-
LONGOBUCCO,92,-,-,-,-
LUNGRO,67,-,-,-,-
LUZZI,422,9,-,-,-
MAIERA',28,-,-,-,-
MALITO,25,-,-,-,-
MALVITO,50,-,-,-,-
MANDATORICCIO,119,-,-,-,-
MANGONE,103,-,-,-,-
MARANO MARCHESATO,126,6,-,-,-
MARANO PRINCIPATO,127,-,-,-,-
MARZI,37,-,-,-,-
MENDICINO,379,-,-,-,-
MONGRASSANO,78,-,-,-,-
