Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,205,-,-,-,-
ACQUAPPESA,325,-,-,-,-
ACRI,3667,33,-,-,-
AIELLO CALABRO,305,-,-,-,-
AIETA,50,-,-,-,-
ALBIDONA,322,-,-,-,-
ALESSANDRIA DEL CARRETTO,45,-,-,-,-
ALTILIA,179,-,-,-,-
ALTOMONTE,819,-,-,-,-
ALTRA ASP,1045,14,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,4267,25,-,-,-
AMENDOLARA,289,-,-,-,-
APRIGLIANO,560,10,-,-,-
BELMONTE CALABRO,383,-,-,-,-
BELSITO,243,-,-,-,-
BELVEDERE MARITTIMO,1660,10,-,-,-
BIANCHI,351,-,-,-,-
BISIGNANO,1996,20,-,-,-
BOCCHIGLIERO,133,7,-,-,-
BONIFATI,383,7,-,-,-
BUONVICINO,306,-,-,-,-
CALOPEZZATI,470,-,-,-,-
CALOVETO,359,-,-,-,-
CAMPANA,282,7,-,-,-
CANNA,133,-,-,-,-
CARIATI,1218,15,-,-,-
CAROLEI,650,-,-,-,-
CARPANZANO,25,-,-,-,-
CASALI DEL MANCO,2498,21,-,-,-
CASSANO ALLO IONIO,3837,30,-,-,-
CASTIGLIONE COSENTINO,821,8,-,-,-
CASTROLIBERO,2364,17,-,-,-
CASTROREGIO,44,-,-,-,-
CASTROVILLARI,3876,31,-,-,-
CELICO,501,7,-,-,-
CELLARA,106,-,-,-,-
CERCHIARA DI CALABRIA,451,8,-,-,-
CERISANO,713,-,-,-,-
CERVICATI,163,-,-,-,-
CERZETO,307,-,-,-,-
CETRARO,2307,24,-,-,-
CIVITA,64,-,-,-,-
CLETO,258,-,-,-,-
COLOSIMI,356,-,-,-,-
CORIGLIANO-ROSSANO,21139,162,-,-,-
COSENZA,17075,147,-,-,-
CROPALATI,221,-,-,-,-
CROSIA,2525,16,-,-,-
DIAMANTE,807,7,-,-,-
DIPIGNANO,1109,9,-,-,-
DOMANICO,286,-,-,-,-
FAGNANO CASTELLO,420,6,-,-,-
FALCONARA ALBANESE,282,-,-,-,-
FIGLINE VEGLIATURO,341,-,-,-,-
FIRMO,318,-,-,-,-
FIUMEFREDDO BRUZIO,753,-,-,-,-
FRANCAVILLA MARITTIMA,616,-,-,-,-
FRASCINETO,416,-,-,-,-
FUSCALDO,1826,8,-,-,-
GRIMALDI,401,-,-,-,-
GRISOLIA,469,-,-,-,-
GUARDIA PIEMONTESE,385,-,-,-,-
LAGO,565,-,-,-,-
LAINO BORGO,424,-,-,-,-
LAINO CASTELLO,172,-,-,-,-
LAPPANO,170,-,-,-,-
LATTARICO,960,6,-,-,-
LONGOBARDI,499,23,-,-,-
LONGOBUCCO,736,-,-,-,-
LUNGRO,337,6,-,-,-
LUZZI,2092,17,-,-,-
MAIERA',203,-,-,-,-
MALITO,153,-,-,-,-
MALVITO,285,8,-,-,-
MANDATORICCIO,531,-,-,-,-
MANGONE,470,-,-,-,-
MARANO MARCHESATO,915,8,-,-,-
MARANO PRINCIPATO,664,-,-,-,-
MARZI,221,-,-,-,-
MENDICINO,2370,9,-,-,-
MONGRASSANO,434,6,-,-,-
MONTALTO UFFUGO,6262,26,-,-,-
MONTEGIORDANO,367,-,-,-,-
MORANO CALABRO,301,10,-,-,-
MORMANNO,258,9,-,-,-
MOTTAFOLLONE,154,-,-,-,-
NOCARA,42,-,-,-,-
ORIOLO,144,-,-,-,-
ORSOMARSO,238,-,-,-,-
PALUDI,193,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3354,31,-,-,-
PAPASIDERO,37,-,-,-,-
PARENTI,548,-,-,-,-
PATERNO CALABRO,370,-,-,-,-
PEDIVIGLIANO,187,-,-,-,-
PIANE CRATI,322,-,-,-,-
PIETRAFITTA,200,-,-,-,-
PIETRAPAOLA,270,-,-,-,-
PLATACI,86,-,-,-,-
PRAIA A MARE,998,7,-,-,-
RENDE,10129,53,-,-,-
ROCCA IMPERIALE,354,-,-,-,-
ROGGIANO GRAVINA,1351,17,-,-,-
ROGLIANO,1361,11,-,-,-
ROSE,1067,8,-,-,-
ROSETO CAPO SPULICO,188,-,-,-,-
ROTA GRECA,208,-,-,-,-
ROVITO,468,-,-,-,-
SAN BASILE,119,-,-,-,-
SAN BENEDETTO ULLANO,269,-,-,-,-
SAN COSMO ALBANESE,183,6,-,-,-
SAN DEMETRIO CORONE,614,-,-,-,-
SAN DONATO DI NINEA,244,-,-,-,-
SAN FILI,501,6,-,-,-
SAN GIORGIO ALBANESE,312,6,-,-,-
SAN GIOVANNI IN FIORE,3906,33,-,-,-
SAN LORENZO BELLIZZI,73,-,-,-,-
SAN LORENZO DEL VALLO,450,-,-,-,-
SAN LUCIDO,926,9,-,-,-
SAN MARCO ARGENTANO,1577,7,-,-,-
SAN MARTINO DI FINITA,220,-,-,-,-
SAN NICOLA ARCELLA,271,-,-,-,-
