Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
LAINO BORGO,485,-,-,-,-
LAINO CASTELLO,189,-,-,-,-
LAPPANO,199,-,-,-,-
LATTARICO,1177,6,-,-,-
LONGOBARDI,623,24,-,-,-
LONGOBUCCO,828,6,-,-,-
LUNGRO,409,9,-,-,-
LUZZI,2544,17,-,-,-
MAIERA',283,-,-,-,-
MALITO,224,-,-,-,-
MALVITO,402,9,-,-,-
MANDATORICCIO,586,-,-,-,-
MANGONE,566,-,-,-,-
MARANO MARCHESATO,1150,8,-,-,-
MARANO PRINCIPATO,874,-,-,-,-
MARZI,266,-,-,-,-
MENDICINO,3091,14,-,-,-
MONGRASSANO,541,6,-,-,-
MONTALTO UFFUGO,7815,33,-,-,-
MONTEGIORDANO,425,-,-,-,-
MORANO CALABRO,532,11,-,-,-
MORMANNO,281,11,-,-,-
MOTTAFOLLONE,222,-,-,-,-
NOCARA,54,-,-,-,-
ORIOLO,159,-,-,-,-
ORSOMARSO,277,-,-,-,-
PALUDI,237,-,-,-,-
PANETTIERI,39,-,-,-,-
PAOLA,4135,37,-,-,-
PAPASIDERO,42,-,-,-,-
PARENTI,593,-,-,-,-
PATERNO CALABRO,463,-,-,-,-
PEDIVIGLIANO,212,-,-,-,-
PIANE CRATI,409,-,-,-,-
PIETRAFITTA,234,-,-,-,-
PIETRAPAOLA,313,-,-,-,-
PLATACI,96,-,-,-,-
PRAIA A MARE,1226,7,-,-,-
RENDE,13413,65,-,-,-
ROCCA IMPERIALE,379,-,-,-,-
ROGGIANO GRAVINA,1584,19,-,-,-
ROGLIANO,1634,12,-,-,-
ROSE,1290,9,-,-,-
ROSETO CAPO SPULICO,212,-,-,-,-
ROTA GRECA,269,-,-,-,-
ROVITO,549,-,-,-,-
SAN BASILE,154,-,-,-,-
SAN BENEDETTO ULLANO,302,-,-,-,-
SAN COSMO ALBANESE,203,6,-,-,-
SAN DEMETRIO CORONE,761,-,-,-,-
SAN DONATO DI NINEA,309,-,-,-,-
SAN FILI,633,6,-,-,-
SAN GIORGIO ALBANESE,410,6,-,-,-
SAN GIOVANNI IN FIORE,4418,34,-,-,-
SAN LORENZO BELLIZZI,81,-,-,-,-
SAN LORENZO DEL VALLO,571,-,-,-,-
SAN LUCIDO,1186,12,-,-,-
SAN MARCO ARGENTANO,1935,7,-,-,-
SAN MARTINO DI FINITA,284,-,-,-,-
SAN NICOLA ARCELLA,321,-,-,-,-
SAN PIETRO IN AMANTEA,152,-,-,-,-
SAN PIETRO IN GUARANO,1309,13,-,-,-
SAN SOSTI,459,7,-,-,-
SAN VINCENZO LA COSTA,795,-,-,-,-
SANGINETO,181,-,-,-,-
SANTA CATERINA ALBANESE,136,-,-,-,-
SANTA DOMENICA TALAO,84,-,-,-,-
SANTA MARIA DEL CEDRO,892,-,-,-,-
SANTA SOFIA D'EPIRO,358,7,-,-,-
SANT'AGATA DI ESARO,136,-,-,-,-
SANTO STEFANO DI ROGLIANO,731,-,-,-,-
SARACENA,984,9,-,-,-
SCALA COELI,69,6,-,-,-
SCALEA,2421,10,-,-,-
SCIGLIANO,251,-,-,-,-
SERRA D'AIELLO,181,-,-,-,-
SPEZZANO ALBANESE,1397,23,-,-,-
SPEZZANO DELLA SILA,1125,16,-,-,-
TARSIA,500,-,-,-,-
TERRANOVA DA SIBARI,1094,14,-,-,-
TERRAVECCHIA,119,-,-,-,-
TORANO CASTELLO,1072,22,-,-,-
TORTORA,1048,10,-,-,-
TREBISACCE,2135,18,-,-,-
VACCARIZZO ALBANESE,280,-,-,-,-
VERBICARO,328,7,-,-,-
VILLAPIANA,931,-,-,-,-
ZUMPANO,901,-,-,-,-
