Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
DIAMANTE,962,8,-,-,-
DIPIGNANO,1399,12,-,-,-
DOMANICO,394,-,-,-,-
FAGNANO CASTELLO,479,6,-,-,-
FALCONARA ALBANESE,360,-,-,-,-
FIGLINE VEGLIATURO,379,-,-,-,-
FIRMO,362,6,-,-,-
FIUMEFREDDO BRUZIO,972,-,-,-,-
FRANCAVILLA MARITTIMA,679,-,-,-,-
FRASCINETO,479,-,-,-,-
FUSCALDO,2089,8,-,-,-
GRIMALDI,481,-,-,-,-
GRISOLIA,512,-,-,-,-
GUARDIA PIEMONTESE,475,-,-,-,-
LAGO,706,-,-,-,-
LAINO BORGO,472,-,-,-,-
LAINO CASTELLO,185,-,-,-,-
LAPPANO,192,-,-,-,-
LATTARICO,1137,6,-,-,-
LONGOBARDI,586,23,-,-,-
LONGOBUCCO,805,-,-,-,-
LUNGRO,382,6,-,-,-
LUZZI,2444,17,-,-,-
MAIERA',262,-,-,-,-
MALITO,211,-,-,-,-
MALVITO,377,9,-,-,-
MANDATORICCIO,571,-,-,-,-
MANGONE,545,-,-,-,-
MARANO MARCHESATO,1092,8,-,-,-
MARANO PRINCIPATO,820,-,-,-,-
MARZI,258,-,-,-,-
MENDICINO,2940,9,-,-,-
MONGRASSANO,520,6,-,-,-
MONTALTO UFFUGO,7395,29,-,-,-
MONTEGIORDANO,401,-,-,-,-
MORANO CALABRO,490,10,-,-,-
MORMANNO,277,11,-,-,-
MOTTAFOLLONE,211,-,-,-,-
NOCARA,51,-,-,-,-
ORIOLO,158,-,-,-,-
ORSOMARSO,261,-,-,-,-
PALUDI,231,-,-,-,-
PANETTIERI,39,-,-,-,-
PAOLA,3991,36,-,-,-
PAPASIDERO,41,-,-,-,-
PARENTI,587,-,-,-,-
PATERNO CALABRO,447,-,-,-,-
PEDIVIGLIANO,212,-,-,-,-
PIANE CRATI,386,-,-,-,-
PIETRAFITTA,227,-,-,-,-
PIETRAPAOLA,297,-,-,-,-
PLATACI,96,-,-,-,-
PRAIA A MARE,1178,7,-,-,-
RENDE,12522,59,-,-,-
ROCCA IMPERIALE,374,-,-,-,-
ROGGIANO GRAVINA,1545,18,-,-,-
ROGLIANO,1575,11,-,-,-
ROSE,1241,8,-,-,-
ROSETO CAPO SPULICO,201,-,-,-,-
ROTA GRECA,253,-,-,-,-
ROVITO,529,-,-,-,-
SAN BASILE,143,-,-,-,-
SAN BENEDETTO ULLANO,292,-,-,-,-
SAN COSMO ALBANESE,199,6,-,-,-
SAN DEMETRIO CORONE,717,-,-,-,-
SAN DONATO DI NINEA,291,-,-,-,-
SAN FILI,581,6,-,-,-
SAN GIORGIO ALBANESE,399,6,-,-,-
SAN GIOVANNI IN FIORE,4319,34,-,-,-
SAN LORENZO BELLIZZI,79,-,-,-,-
SAN LORENZO DEL VALLO,556,-,-,-,-
SAN LUCIDO,1151,10,-,-,-
SAN MARCO ARGENTANO,1851,7,-,-,-
SAN MARTINO DI FINITA,272,-,-,-,-
SAN NICOLA ARCELLA,306,-,-,-,-
SAN PIETRO IN AMANTEA,140,-,-,-,-
SAN PIETRO IN GUARANO,1216,10,-,-,-
SAN SOSTI,445,7,-,-,-
SAN VINCENZO LA COSTA,744,-,-,-,-
SANGINETO,175,-,-,-,-
SANTA CATERINA ALBANESE,132,-,-,-,-
SANTA DOMENICA TALAO,81,-,-,-,-
SANTA MARIA DEL CEDRO,873,-,-,-,-
SANTA SOFIA D'EPIRO,337,7,-,-,-
SANT'AGATA DI ESARO,133,-,-,-,-
SANTO STEFANO DI ROGLIANO,701,-,-,-,-
SARACENA,948,7,-,-,-
SCALA COELI,55,-,-,-,-
SCALEA,2342,8,-,-,-
SCIGLIANO,230,-,-,-,-
SERRA D'AIELLO,170,-,-,-,-
SPEZZANO ALBANESE,1372,21,-,-,-
SPEZZANO DELLA SILA,1095,16,-,-,-
TARSIA,469,-,-,-,-
TERRANOVA DA SIBARI,1072,14,-,-,-
TERRAVECCHIA,104,-,-,-,-
TORANO CASTELLO,1041,22,-,-,-
TORTORA,999,9,-,-,-
TREBISACCE,2051,16,-,-,-
VACCARIZZO ALBANESE,262,-,-,-,-
VERBICARO,312,6,-,-,-
VILLAPIANA,895,-,-,-,-
ZUMPANO,855,-,-,-,-
