Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,48,-,-,-,-
ACQUAPPESA,75,-,-,-,-
ACRI,1473,24,-,-,-
AIELLO CALABRO,54,-,-,-,-
AIETA,6,-,-,-,-
ALBIDONA,56,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,48,-,-,-,-
ALTOMONTE,351,-,-,-,-
ALTRA ASP,499,7,-,-,-
ALTRA REGIONE,480,10,-,-,-
AMANTEA,975,17,-,-,-
AMENDOLARA,64,-,-,-,-
APRIGLIANO,170,8,-,-,-
BELMONTE CALABRO,126,-,-,-,-
BELSITO,58,-,-,-,-
BELVEDERE MARITTIMO,481,7,-,-,-
BIANCHI,74,-,-,-,-
BISIGNANO,958,14,-,-,-
BOCCHIGLIERO,109,7,-,-,-
BONIFATI,111,-,-,-,-
BUONVICINO,89,-,-,-,-
CALOPEZZATI,68,-,-,-,-
CALOVETO,82,-,-,-,-
CAMPANA,219,6,-,-,-
CANNA,24,-,-,-,-
CARIATI,528,11,-,-,-
CAROLEI,194,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,739,18,-,-,-
CASSANO ALLO IONIO,1823,28,-,-,-
CASTIGLIONE COSENTINO,216,-,-,-,-
CASTROLIBERO,813,8,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,1390,21,-,-,-
CELICO,300,7,-,-,-
CELLARA,22,-,-,-,-
CERCHIARA DI CALABRIA,124,-,-,-,-
CERISANO,205,-,-,-,-
CERVICATI,61,-,-,-,-
CERZETO,105,-,-,-,-
CETRARO,670,15,-,-,-
CIVITA,26,-,-,-,-
CLETO,75,-,-,-,-
COLOSIMI,73,-,-,-,-
CORIGLIANO-ROSSANO,8431,141,-,-,-
COSENZA,6420,94,-,-,-
CROPALATI,43,-,-,-,-
CROSIA,888,12,-,-,-
DIAMANTE,182,-,-,-,-
DIPIGNANO,381,6,-,-,-
DOMANICO,73,-,-,-,-
FAGNANO CASTELLO,122,-,-,-,-
FALCONARA ALBANESE,95,-,-,-,-
