Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,144,-,-,-,-
ACQUAPPESA,181,-,-,-,-
ACRI,2292,29,-,-,-
AIELLO CALABRO,137,-,-,-,-
AIETA,12,-,-,-,-
ALBIDONA,186,-,-,-,-
ALESSANDRIA DEL CARRETTO,25,-,-,-,-
ALTILIA,117,-,-,-,-
ALTOMONTE,624,-,-,-,-
ALTRA ASP,919,11,-,-,-
ALTRA REGIONE,598,11,-,-,-
AMANTEA,2532,21,-,-,-
AMENDOLARA,213,-,-,-,-
APRIGLIANO,446,10,-,-,-
BELMONTE CALABRO,243,-,-,-,-
BELSITO,170,-,-,-,-
BELVEDERE MARITTIMO,1070,10,-,-,-
BIANCHI,239,-,-,-,-
BISIGNANO,1421,17,-,-,-
BOCCHIGLIERO,120,7,-,-,-
BONIFATI,225,-,-,-,-
BUONVICINO,187,-,-,-,-
CALOPEZZATI,209,-,-,-,-
CALOVETO,206,-,-,-,-
CAMPANA,237,6,-,-,-
CANNA,64,-,-,-,-
CARIATI,817,12,-,-,-
CAROLEI,424,-,-,-,-
CARPANZANO,13,-,-,-,-
CASALI DEL MANCO,1755,20,-,-,-
CASSANO ALLO IONIO,2577,29,-,-,-
CASTIGLIONE COSENTINO,502,-,-,-,-
CASTROLIBERO,1661,14,-,-,-
CASTROREGIO,16,-,-,-,-
CASTROVILLARI,2482,25,-,-,-
CELICO,423,7,-,-,-
CELLARA,85,-,-,-,-
CERCHIARA DI CALABRIA,226,-,-,-,-
CERISANO,493,-,-,-,-
CERVICATI,115,-,-,-,-
CERZETO,225,-,-,-,-
CETRARO,1524,19,-,-,-
CIVITA,42,-,-,-,-
CLETO,119,-,-,-,-
COLOSIMI,183,-,-,-,-
CORIGLIANO-ROSSANO,13892,150,-,-,-
COSENZA,11996,123,-,-,-
CROPALATI,138,-,-,-,-
CROSIA,1487,13,-,-,-
DIAMANTE,350,-,-,-,-
DIPIGNANO,782,8,-,-,-
DOMANICO,175,-,-,-,-
FAGNANO CASTELLO,305,-,-,-,-
FALCONARA ALBANESE,212,-,-,-,-
FIGLINE VEGLIATURO,234,-,-,-,-
FIRMO,175,-,-,-,-
FIUMEFREDDO BRUZIO,477,-,-,-,-
FRANCAVILLA MARITTIMA,368,-,-,-,-
FRASCINETO,260,-,-,-,-
FUSCALDO,1218,8,-,-,-
GRIMALDI,220,-,-,-,-
GRISOLIA,359,-,-,-,-
GUARDIA PIEMONTESE,179,-,-,-,-
LAGO,345,-,-,-,-
LAINO BORGO,246,-,-,-,-
LAINO CASTELLO,117,-,-,-,-
LAPPANO,125,-,-,-,-
LATTARICO,666,6,-,-,-
LONGOBARDI,274,17,-,-,-
LONGOBUCCO,458,-,-,-,-
LUNGRO,222,6,-,-,-
LUZZI,1445,14,-,-,-
MAIERA',118,-,-,-,-
MALITO,85,-,-,-,-
MALVITO,181,6,-,-,-
MANDATORICCIO,416,-,-,-,-
MANGONE,318,-,-,-,-
MARANO MARCHESATO,605,8,-,-,-
MARANO PRINCIPATO,463,-,-,-,-
MARZI,186,-,-,-,-
MENDICINO,1660,6,-,-,-
MONGRASSANO,299,-,-,-,-
MONTALTO UFFUGO,4167,22,-,-,-
MONTEGIORDANO,217,-,-,-,-
MORANO CALABRO,263,9,-,-,-
MORMANNO,193,8,-,-,-
MOTTAFOLLONE,97,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,114,-,-,-,-
ORSOMARSO,166,-,-,-,-
PALUDI,111,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1973,24,-,-,-
PAPASIDERO,29,-,-,-,-
PARENTI,399,-,-,-,-
PATERNO CALABRO,283,-,-,-,-
PEDIVIGLIANO,108,-,-,-,-
PIANE CRATI,246,-,-,-,-
PIETRAFITTA,151,-,-,-,-
PIETRAPAOLA,161,-,-,-,-
PLATACI,67,-,-,-,-
PRAIA A MARE,495,7,-,-,-
RENDE,6944,46,-,-,-
ROCCA IMPERIALE,287,-,-,-,-
ROGGIANO GRAVINA,995,13,-,-,-
ROGLIANO,1052,8,-,-,-
ROSE,730,8,-,-,-
ROSETO CAPO SPULICO,147,-,-,-,-
ROTA GRECA,135,-,-,-,-
ROVITO,376,-,-,-,-
SAN BASILE,74,-,-,-,-
SAN BENEDETTO ULLANO,218,-,-,-,-
SAN COSMO ALBANESE,128,6,-,-,-
SAN DEMETRIO CORONE,306,-,-,-,-
SAN DONATO DI NINEA,145,-,-,-,-
SAN FILI,383,-,-,-,-
SAN GIORGIO ALBANESE,134,-,-,-,-
SAN GIOVANNI IN FIORE,2867,32,-,-,-
SAN LORENZO BELLIZZI,37,-,-,-,-
SAN LORENZO DEL VALLO,311,-,-,-,-
SAN LUCIDO,681,8,-,-,-
SAN MARCO ARGENTANO,1071,7,-,-,-
SAN MARTINO DI FINITA,126,-,-,-,-
SAN NICOLA ARCELLA,196,-,-,-,-
SAN PIETRO IN AMANTEA,50,-,-,-,-
SAN PIETRO IN GUARANO,590,8,-,-,-
SAN SOSTI,234,7,-,-,-
SAN VINCENZO LA COSTA,389,-,-,-,-
SANGINETO,126,-,-,-,-
SANTA CATERINA ALBANESE,75,-,-,-,-
SANTA DOMENICA TALAO,55,-,-,-,-
SANTA MARIA DEL CEDRO,561,-,-,-,-
SANTA SOFIA D'EPIRO,174,7,-,-,-
SANT'AGATA DI ESARO,107,-,-,-,-
SANTO STEFANO DI ROGLIANO,424,-,-,-,-
SARACENA,534,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1283,8,-,-,-
SCIGLIANO,106,-,-,-,-
SERRA D'AIELLO,92,-,-,-,-
SPEZZANO ALBANESE,868,16,-,-,-
SPEZZANO DELLA SILA,671,13,-,-,-
TARSIA,210,-,-,-,-
TERRANOVA DA SIBARI,819,12,-,-,-
TERRAVECCHIA,44,-,-,-,-
TORANO CASTELLO,675,19,-,-,-
TORTORA,454,7,-,-,-
TREBISACCE,1025,11,-,-,-
VACCARIZZO ALBANESE,131,-,-,-,-
VERBICARO,195,6,-,-,-
VILLAPIANA,572,-,-,-,-
ZUMPANO,575,-,-,-,-
