Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,22,-,-,-,-
ACQUAPPESA,26,-,-,-,-
ACRI,951,19,-,-,-
AIELLO CALABRO,15,-,-,-,-
AIETA,-,-,-,-,-
ALBIDONA,48,-,-,-,-
ALESSANDRIA DEL CARRETTO,-,-,-,-,-
ALTILIA,29,-,-,-,-
ALTOMONTE,281,-,-,-,-
ALTRA ASP,108,6,-,-,-
ALTRA REGIONE,257,8,-,-,-
AMANTEA,347,7,-,-,-
AMENDOLARA,27,-,-,-,-
APRIGLIANO,64,8,-,-,-
BELMONTE CALABRO,54,-,-,-,-
BELSITO,33,-,-,-,-
BELVEDERE MARITTIMO,288,-,-,-,-
BIANCHI,39,-,-,-,-
BISIGNANO,648,12,-,-,-
BOCCHIGLIERO,76,6,-,-,-
BONIFATI,43,-,-,-,-
BUONVICINO,44,-,-,-,-
CALOPEZZATI,41,-,-,-,-
CALOVETO,59,-,-,-,-
CAMPANA,137,-,-,-,-
CANNA,-,-,-,-,-
CARIATI,308,8,-,-,-
CAROLEI,80,-,-,-,-
CARPANZANO,-,-,-,-,-
CASALI DEL MANCO,367,14,-,-,-
CASSANO ALLO IONIO,1124,21,-,-,-
CASTIGLIONE COSENTINO,139,-,-,-,-
CASTROLIBERO,344,-,-,-,-
CASTROREGIO,-,-,-,-,-
CASTROVILLARI,726,14,-,-,-
CELICO,192,7,-,-,-
CELLARA,-,-,-,-,-
CERCHIARA DI CALABRIA,56,-,-,-,-
CERISANO,93,-,-,-,-
CERVICATI,49,-,-,-,-
CERZETO,67,-,-,-,-
CETRARO,331,9,-,-,-
CIVITA,18,-,-,-,-
CLETO,30,-,-,-,-
COLOSIMI,34,-,-,-,-
CORIGLIANO-ROSSANO,5345,111,-,-,-
COSENZA,2809,62,-,-,-
CROPALATI,29,-,-,-,-
CROSIA,596,9,-,-,-
DIAMANTE,96,-,-,-,-
DIPIGNANO,165,-,-,-,-
DOMANICO,54,-,-,-,-
FAGNANO CASTELLO,82,-,-,-,-
FALCONARA ALBANESE,28,-,-,-,-
FIGLINE VEGLIATURO,43,-,-,-,-
FIRMO,32,-,-,-,-
FIUMEFREDDO BRUZIO,46,-,-,-,-
FRANCAVILLA MARITTIMA,124,-,-,-,-
FRASCINETO,70,-,-,-,-
FUSCALDO,255,-,-,-,-
GRIMALDI,39,-,-,-,-
GRISOLIA,45,-,-,-,-
GUARDIA PIEMONTESE,59,-,-,-,-
LAGO,61,-,-,-,-
LAINO BORGO,73,-,-,-,-
LAINO CASTELLO,16,-,-,-,-
LAPPANO,33,-,-,-,-
LATTARICO,181,-,-,-,-
LONGOBARDI,76,10,-,-,-
LONGOBUCCO,139,-,-,-,-
LUNGRO,67,-,-,-,-
LUZZI,466,9,-,-,-
MAIERA',29,-,-,-,-
MALITO,25,-,-,-,-
MALVITO,50,-,-,-,-
MANDATORICCIO,122,-,-,-,-
MANGONE,103,-,-,-,-
MARANO MARCHESATO,127,6,-,-,-
MARANO PRINCIPATO,127,-,-,-,-
MARZI,38,-,-,-,-
MENDICINO,407,-,-,-,-
MONGRASSANO,78,-,-,-,-
