Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ACQUAFORMOSA,147,-,-,-,-
ACQUAPPESA,187,-,-,-,-
ACRI,2465,29,-,-,-
AIELLO CALABRO,140,-,-,-,-
AIETA,13,-,-,-,-
ALBIDONA,194,-,-,-,-
ALESSANDRIA DEL CARRETTO,25,-,-,-,-
ALTILIA,130,-,-,-,-
ALTOMONTE,633,-,-,-,-
ALTRA ASP,933,11,-,-,-
ALTRA REGIONE,599,11,-,-,-
AMANTEA,2648,21,-,-,-
AMENDOLARA,217,-,-,-,-
APRIGLIANO,456,10,-,-,-
BELMONTE CALABRO,245,-,-,-,-
BELSITO,176,-,-,-,-
BELVEDERE MARITTIMO,1141,10,-,-,-
BIANCHI,254,-,-,-,-
BISIGNANO,1464,17,-,-,-
BOCCHIGLIERO,121,7,-,-,-
BONIFATI,235,-,-,-,-
BUONVICINO,204,-,-,-,-
CALOPEZZATI,220,-,-,-,-
CALOVETO,239,-,-,-,-
CAMPANA,237,6,-,-,-
CANNA,65,-,-,-,-
CARIATI,830,13,-,-,-
CAROLEI,436,-,-,-,-
CARPANZANO,13,-,-,-,-
CASALI DEL MANCO,1843,20,-,-,-
CASSANO ALLO IONIO,2647,29,-,-,-
CASTIGLIONE COSENTINO,513,-,-,-,-
CASTROLIBERO,1727,14,-,-,-
CASTROREGIO,17,-,-,-,-
CASTROVILLARI,2584,25,-,-,-
CELICO,432,7,-,-,-
CELLARA,85,-,-,-,-
CERCHIARA DI CALABRIA,241,-,-,-,-
CERISANO,498,-,-,-,-
CERVICATI,120,-,-,-,-
CERZETO,232,-,-,-,-
CETRARO,1574,20,-,-,-
CIVITA,46,-,-,-,-
CLETO,124,-,-,-,-
COLOSIMI,192,-,-,-,-
CORIGLIANO-ROSSANO,14372,151,-,-,-
COSENZA,12450,125,-,-,-
CROPALATI,144,-,-,-,-
CROSIA,1560,13,-,-,-
DIAMANTE,395,-,-,-,-
DIPIGNANO,808,8,-,-,-
DOMANICO,176,-,-,-,-
FAGNANO CASTELLO,308,-,-,-,-
FALCONARA ALBANESE,216,-,-,-,-
FIGLINE VEGLIATURO,242,-,-,-,-
